"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Dominica","DMA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305761071.441319","317851699.440745","331756048.042591","345360518.61418","357760952.907867","372435960.431471","389256623.478891","401819056.66375","426397688.256593","435442338.325289","420369360.817294","429717538.753993","427020564.21259","467751632.596113","495133338.16728","506836878.803017","572112558.595477","621884786.075971","683920525.272551","681000860.379683","697526924.595652","713035529.046272","716908344.414361","722155434.6062",
"Denmark","DNK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94862654207.6726","99292564166.0704","103563072809.661","105932653446.359","114165538573.925","120119393463.715","126567134416.131","133467134320.953","138634818035.823","143272092830.443","154056702353.487","157864298547.58","165346042893.945","164115020455.723","174381989648.278","179888492352.213","196168831717.915","205689474925.767","218808637280.399","213341133758.085","226979859665.95","233022250300.99","234474188670.767","240208337675.317",
"Dominican Republic","DOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22377733994.6436","23340351548.0312","26382381927.0018","28961074505.0475","30258842677.7602","32587024036.3234","35548522596.4487","39050828338.0546","42241828836.5728","45722293205.4405","49406295581.0104","51452609742.3468","55267203987.8606","56228833869.4652","58528118165.9822","66000542109.1842","75289014554.1105","83836887039.5025","89966872106.6217","93790756754.4172","102283993352.709","108968124783.313","115183596457.722","121680129321.811",
"Algeria","DZA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171882107538.187","175467945170.892","182699813752.949","183119688204.584","185334766135.427","196390456720.979","208176311985.603","214067243296.925","227425217853.13","238054669829.249","248819974262.835","266260586916.702","285491795366.896","312163211172.177","334511306968.711","365609588566.042","383255325503.487","406802967037.628","423044785040.933","433121626655.21","454146288592.019","476031272150.178","500337285505.39","521626285143.378",
"East Asia & Pacific (developing only)","EAP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2262430897885.49","2465776560396.85","2722055500081.87","3086518006336.06","3498599564879.04","3959624366629.83","4407995628445.63","4810571182149.88","4934201194250.32","5302160700442.12","5791716672950.57","6300571826759.79","6880614136344.73","7613557390368.81","8502403247212.49","9598513052950.01","10922558841809.6","12527417620564.9","13826476700984.9","14932847556690.3","16547857452660.5","18241350052465.6","19924503257451.8","21645114511517.5",
"East Asia & Pacific (all income levels)","EAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5760851334591.41","6228242554656.98","6653418502197.4","7195061773235.65","7817572562154.19","8521592225357.45","9226597740727.76","9852216871710.78","9952255573314.16","10517882191980.5","11367863873146.4","12064318101261.5","12904999482653.3","13851224395972.6","15146977635259.1","16577838153382.4","18326248155508.7","20416747006165.5","21868201891366.4","22824868620606.8","24949405267685.9","26952490697813.1","28890319077787.3","30923706363418.8",
"Europe & Central Asia (developing only)","ECA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1294192413466.53","1240981790307.05","1179402809588.64","1152260081323.41","1062049890466.38","1073465756900.7","1105588642146.58","1158220728947.99","1336285312236.48","1339903623093.76","1481717268043.54","1550962550478.93","1638891645667.45","1750142249295.31","1985730316500.4","2202015714026.54","2509720515900.43","2773764342614.62","3043217893879.93","2988917431552.79","3213707975539.37","3504554998169.96","3611803059613.24","3809952766679.74",
"Europe & Central Asia (all income levels)","ECS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9413188364055.9","9654010071275.06","9690550017042.06","9776150835280.79","9980796274266.96","10376250903937.6","10760465180442.9","11275298145770.1","11834275242113.6","12291773502919.7","13262998274060.9","13969974493715.4","14594431799544.5","15196398447776.5","16194138496989.2","17289526211394.2","19210772464133.1","20600591268729.4","22063103720491.6","21578716675929.1","22367231406185.2","23698438939912.2","23988794282464.8","24763406451219.1",
"Ecuador","ECU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48172061471.8745","51910315408.7247","54216665571.4231","56602182366.1478","60268695827.2394","62911796912.6982","65170162169.6746","69153930852.7774","72187520496.2382","69748341360.1166","72111986156.1173","76726259355.5722","81096878093.5969","84969803554.3774","94467165115.4869","102655972010.615","110471195990.007","115886568070.053","125661365841.037","127345903190.651","132693529517.114","145899744365.459","156056003915.193","164755634684.835",
"Egypt, Arab Rep.","EGY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219795477320.776","229556275910.965","245197069990.673","258314173184.187","274294888536.028","293016316326.258","313252608444.801","336107649976.817","353467304222.732","380404253213.948","409931944110.148","434148056678.951","451268966259.297","474986414009.816","507976490928.885","547713285171.273","603187626957.865","663083020216.965","724415296217.35","764199339712.88","813256242250.746","843842460027.439","877596193822.847","909574320865.661",
"Euro area","EMU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5078381273779.07","5375879090834.06","5563390586501.54","5657956261758.2","5920171138623.19","6192550993746.47","6414765718458.38","6690922491236.34","7010326443367.49","7287446949940.02","7762296106933.79","8176455343823.34","8479539375169.36","8672820731478.91","9052430741644.11","9522992034905.39","10355792747016.8","11001052809457.2","11501400018104","11284079196453.3","11588433932739.2","12110029035444.4","12076327106827.7","12361596832273",
"Eritrea","ERI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2371759449.91227","2754911266.16736","3410634136.31711","3581302149.91954","3984352513.47651","4373024435.37563","4498817455.51549","4563681168.41023","4520729161.76803","5029182884.76946","5259934925.45979","5222579069.59802","5443638461.87323","5762876121.08169","5882462508.86035","6124735801.97756","5633491715.23123","5896915150.58174","6099251186.6803","6758835465.49469","7359565706.40342","7570530914.36717",
"Spain","ESP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517015933032.265","547813627874.88","565512561150.953","572998555897.785","599142864666.905","628506899908.394","659127071645.592","700120187806.153","750244429864.778","791151022045.848","859083771821.807","920549727553.827","994354296181.313","1040446736085.82","1107627252809.83","1188763816299.92","1341120073501.25","1444490259956.65","1510545479695.48","1481283139549.29","1457751088963.92","1483223708404.05","1473471376000.55","1497544704934.69",
"Estonia","EST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8474044024.64556","8512295978.61874","9079178507.43354","9821548599.71392","11179881567.6918","11727737622.9261","12071126030.2567","13549251985.8683","14632906668.8637","16289037149.9895","18142132179.1654","19923857873.3145","22275160168.6422","25768956380.4744","28933501488.7758","29582225378.7974","26738504228.4793","27432279921.2264","30943154079.0408","31861422701.0254","33179790733.0761",
"Ethiopia","ETH","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19934878994.4488","19127804461.9799","17867257849.2753","20696610012.7795","21811516568.1472","23630884866.0412","27052451622.5734","28377655255.5044","27693484000.0064","29539047652.2037","32044861734.8518","35500180839.1542","36591684018.8924","36516348109.6303","42609336152.9188","49173439050.9168","56176634192.1718","64273894982.9171","72599157018.0815","79597657892.3652","90672026713.7502","102787387635.072","113709720883.748","127392920414.96",
"European Union","EUU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6938177123062.87","7219318525784.01","7443516828695.18","7618680436092.02","8010780604066.72","8416705758144.38","8768720654795.06","9188181219955.44","9607780471084.55","9986582604067.76","10662407915145.1","11244777243923.2","11705259434173.3","12039747542328.3","12668269947059.9","13315607235034.3","14486310679049.9","15372784200155.1","16077579353259.4","15780885876099.3","16176618788608.6","16897818838252.6","16920798493328.4","17401866310300.7",
"Fragile and conflict affected situations","FCS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","795829847767.625","830963658181.028","828174026103.824","781856096209.649","932467817212.229","1018246847459.11","1119529340814.69","1201748778968.33","1276762008910.76","1345601625353.67","1431705489312.35","1362011772984.77","1511915342563.73","1564409716399.21",
"Finland","FIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87700935700.9174","85180973984.7677","84087220878.266","85390406793.9186","90394545102.9132","95936727076.0122","98696105579.0725","107647619085.79","116305655746.761","121974291491.715","133030470197.739","137812068985.737","143179500569.297","144049085382.835","156056892362.069","161096832051.76","174680496368.448","191021633130.376","202336731740.046","191527931058.988","196224440580.588","208083906525.703","207838968420.265","208060906106.381",
"Fiji","FJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2863568857.21065","2878926975.70794","3124198067.80765","3266677599.71214","3506365424.0367","3668995630.01649","3915332814.53612","3894711471.40666","3988140108.14057","4401064006.10807","4424547269.95644","4616437665.42945","4837372168.8731","4983381985.13001","5391347474.71101","5603219149.34105","5882458868.19338","5987204962.99544","6167207413.57281","6135601992.81685","6216772994.46173","6457254261.63745","6714828499.06011","7002937607.09224",
"France","FRA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1002530727586.47","1046642823299.48","1086332235430.65","1104762764801.64","1153637692202.02","1201813582938.9","1240020263587.37","1298219392388.55","1366255933225.5","1424153074705.5","1534808601253.06","1629631564688.48","1704948956577.84","1693589127607.77","1760498487636.63","1860700012308.55","1993970297431.36","2111137139030.48","2191237446616.49","2198741174409.09","2260487040649.69","2369589063746.64","2369085728365.13","2436930481996.47",
"Faeroe Islands","FRO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172407419.728816","191373128.983801","203582431.186739","225394616.963298","228962364.833783","250296536.768868","246937521.443503","235927623.515095","245535931.840648","252488564.377404","270009058.485265","281020958.203941","287051059.382201","298133324.056227","296408297.883761","312524749.403526","321605799.363888","323340964.025696","321219386.750738","326805542.873966","339131543.46956","352882577.764739","360609054.418023","368436573.133923",
"Gabon","GAB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11741448566.678","12873552814.9126","12760241279.6331","13579482947.8645","14383467252.6594","15413840448.6798","16264316438.2736","17491867004.833","18296548300.5695","16900142922.1411","16958694774.7273","17717027697.0973","17941217200.8731","18752706127.1254","19526095143.7885","20761297372.307","21652294740.0713","23461260533.237","24158721641.0512","23638672428.4144","25527773488.0721","27877185907.3522","29952973914.4455","32196528499.4196",
"United Kingdom","GBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919323745251.857","937624772583.56","971423139661.724","1029255329724.99","1103234579650.37","1166042711736.21","1240227264782.3","1331382757278.01","1383337156664.77","1437816765743.04","1553958627268.14","1647784368052.46","1723100284903.42","1792601596623.85","1916835994938.76","2006911288636.79","2155593938088.07","2210660864174.16","2246425210923.97","2169099860876.09","2149556782462.86","2201439290106.79","2215233991944.89","2320914002495.52",
"Georgia","GEO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24997959357.1091","20379416149.4422","11485128677.429","8313224660.51998","7607215769.64096","7967814924.15982","9022029466.50247","10141661108.6977","10569978171.8089","11028541307.2051","11486481762.2647","12314275521.7035","13187924437.9179","14938947319.8979","16247468611.6039","18378313326.7112","20720787091.5851","23896346443.1304","24926932171.677","24170362354.5699","25992611205.6442","28345977209.1956","30623956155.9805","32075114179.2045",
"Ghana","GHA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17924446433.9535","19498865321.1147","20717215268.6854","22238938849.6051","23461866905.4077","24936256567.2057","26560323906.8739","28148396275.6976","29791174902.0133","31546159703.7185","33456683717.3401","35592147684.7847","37765332592.4305","40523071522.6944","43965401991.6022","48052704893.7337","52699820429.1784","57593025453.9199","63668326142.5523","66719096888.9456","72933599063.7843","85526108823.0185","94670357074.1977","102957702964.573",
"Guinea","GIN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4397965015.62286","4663007604.98016","4925346753.43814","5296913816.18856","5624443381.81454","6006330773.19432","6388898998.28958","6834921962.10221","7160838946.0074","7539974259.09677","7904316702.73368","8381207141.49192","8949505027.27451","9242327445.11398","9717891270.24086","10330196314.8391","10913605403.4764","11400156907.3244","12196669530.3144","12256108354.5266","12644642107.5691","13396928289.9126","14168772425.0438","14742888044.4925",
"Gambia, The","GMB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","894575149.098792","953049207.333833","1007717664.91543","1062775079.14737","1087074597.13812","1119537210.48615","1165332016.33511","1243348609.38512","1300825160.37609","1403844285.49848","1514708403.56569","1639278214.60058","1610372953.40699","1755397921.29922","1930665453.13267","1973825773.13251","2057373546.83601","2188660114.17493","2359378865.04321","2530882671.81607","2728690510.1198","2662777501.35025","2873375808.68111","3081602726.95897",
"Guinea-Bissau","GNB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","985473286.599536","1070182267.31458","1106627434.37797","1156755097.00328","1219184137.97971","1299379337.29059","1476591479.50456","1599475958.04791","1162498500.62652","1191192507.19152","1262623508.41695","1384864878.65528","1434259224.89448","1390677206.69558","1418117441.2709","1535666611.22348","1551504922.3137","1688859136.78247","1777311504.72254","1844649308.60296","1931799693.1713","2074903039.14264","2080566177.70589","2117454226.50743",
"Equatorial Guinea","GNQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254187873.026397","259957667.091945","358268683.261072","407263981.027116","485265091.025665","582012479.422582","987223203.995066","2510014001.89662","3140457604.3139","4002784874.19363","4839360675.68989","8087690371.99595","9810251885.51065","11402702675.9819","16166933582.3853","18312092054.0903","19112806805.2207","22197398062.9829","25408299829.0646","23539434340.1904","23514593881.6762","25174751474.3877","26438955096.2636","25526679216.1598",
"Greece","GRC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128744189318.838","137150211127.63","141259764420.687","142307511194.348","148243677351.216","154513661231.079","161067918810.052","171276686296.315","177240801562.593","183668164281.198","199430636827.378","216466058309.292","235150007415.44","248148674962.981","263822833693.498","270363806338.616","298689199165.028","310269947132.593","332659545682.172","332557991293.837","316596501587.922","300833721534.976","282592681946.838","282989808068.984",
"Grenada","GRD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466998843.523012","493615162.900871","503375112.790831","501750769.630832","526541331.026604","550984233.170626","583811139.023066","621167277.739957","668982431.933676","746881866.225396","782973682.276189","784133638.339813","825223590.627579","922855354.483668","938400595.564087","1099396143.50187","1089438956.78754","1176496769.43229","1210863091.37906","1139280150.80774","1147571236.91802","1178831470.45817","1177886373.83679","1217601783.33957",
"Greenland","GRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30607386298.5845","32782365684.9275","35152235389.7268","37402112938.4607","39739146905.2017","42575634202.4279","44635510097.2556","47380467704.3228","50286052422.2938","52966361591.3038","56124787474.6527","58749807288.8264","61959135691.9367","64796740530.8375","68671370612.2971","73184537975.5793","79492490079.1661","86746383380.7775","91342790390.3113","92530038395.1149","96337357308.6883","102317700608.462","107198295114.641","112837460597.923",
"Guam","GUM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1517247145.80636","1661534307.91888","1832513873.95974","2030225690.3702","2250171046.91304","2411650519.72165","2649289837.5146","2862410589.26392","2844024072.11896","2970310571.73543","2995979978.98582","3133575660.24546","3215167718.62571","3246452666.95911","3445312570.73573","3486233156.00407","3777732024.86124","3736809705.93785","3885114056.11017","4044941919.25718","4272843899.37623","4593641613.95101","4899070529.06633","5238241953.76244",
"High income","HIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19026799709553.7","19864269257895","20584422659309.6","21309493893130.4","22349807247168","23440795669471","24585403217205.4","25904205718527.8","26841694055940.3","28154478088952.5","30156605231961.6","31420454808875.9","32654724283090.1","34094125400042.9","36299033801180.9","38605896591172.3","41735566842365.8","44251618069332.7","46083231222519.8","45193968073570.8","47089108592073.3","49372790405639.6","50789690998599.9","52491399446220.8",
"Hong Kong SAR, China","HKG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99698365761.5786","108888200985.741","118315108812.411","128642341141.514","139311043596.347","145592829736.359","154565113463.163","165226976256.832","157194115240.114","163435617603.692","179958511074.403","185114057777.305","191072616771.018","200847446741.248","224306111366.801","248604125484.984","274267570328.297","299747839074.866","312106330965.505","306774318647.929","331500460702.449","354188419280.171","365961515612.599","382396033284.899",
"Honduras","HND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10180315918.8394","10861005872.1117","11733468218.578","12761095559.8209","12862902158.9042","13664739675.4493","14414560694.823","15393326440.2353","16011802237.1322","15933600874.7259","17232343448.9765","18107179963.1614","19075674785.8503","20341592289.0969","22201704397.0605","24300295518.4761","26692174955.213","29096169121.4876","30919921277.4632","30400186032.2791","31916214316.3433","33791230595.593","35710222089.9788","37180295857.6671",
"Heavily indebted poor countries (HIPC)","HPC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","327129426600.502","340575506689.283","347379372882.361","360845180603.623","369175064946.762","394143728188.381","422806272102.991","450225107633.2","470674812663.693","492180677794.859","517685419374.928","552855715605.312","580545904120.744","618158685959.648","669195911585.313","733097212340.641","802701796017.292","878510014443.345","944414152563.435","993086881995.262","1060831699185.29","1130469378650.07","1202111921687.69","1278093235422.01",
"Croatia","HRV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37254339559.7446","40456951266.4415","43862825148.1731","45408938996.1849","45397170760.4873","48396175513.2962","51834094851.0607","55822251838.6192","59605850869.7449","64072581223.7313","68104354232.2821","74732561191.5759","82828062345.7967","89634854431.7442","85646324729.7623","82727852445.1802","86505262241.1595","87247683742.9603","88898836536.159",
"Haiti","HTI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10981436547.5164","11438610663.7104","11800909928.021","11945416843.8019","12097258976.5501","12383729331.3852","12276442429.9912","12897206593.7212","13593188850.5069","14420454968.3828","14826233953.4898","15400997286.3297","14730457460.1962","15849403538.3438","16591761227.8963","17566642896.5922",
"Hungary","HUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92662075973.1383","84358208031.0805","83638100113.3543","85135200613.4908","89510028542.1593","92738287396.8031","95805048463.2751","102207412231.115","109193538801.913","113220703306.304","121466632427.596","136619146457.67","149020382996.812","155517382957.805","163537396931.724","171223488172.605","184456738876.829","190135259629.746","205097670569.895","204848340509.862","211348861016.75","223497053286.059","220130647782.616","",
"Indonesia","IDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","496994721683.143","559371933107.087","613438504795.331","673595354164.987","739805522944.737","818650278577.86","897312157179.617","955558886049.277","839130152762.003","857847367154.43","920505120616.1","975901764870.963","1035483164268.74","1106665238981.69","1194202626505.71","1302666667221.14","1416574260907.89","1546435773527.21","1671459862834.71","1762290090708.3","1894632095449.09","2057133275013.54","2224202583879.48","2388412772402.87",
"Isle of Man","IMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020024309295.86","1065090172160.95","1149102818883.39","1232339550804.94","1342380917881.11","1474182417839.48","1614432604437.19","1708555171532.32","1833899201903.98","2024628481715.2","2150165076144.66","2305527764243.91","2430005020591.73","2673390653179.74","2964291806098.06","3343425538311.46","3765462084930.36","4244254075915.83","4495532934692.18","4914280002328.13","5484072355953.75","5962977517258.23","6354588226932.54","6774440834679.72",
"Not classified","INX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46100331936.3602","48552849047.285","51320332684.2497","53956391656.8879","58276758696.4827","65224157076.5775","71272390508.9769","79750963419.1827","89157860737.2683","97493149831.0792","109959112354.936","118456660749.199","130209497426.17","138709061973.959","149059241507.29","161246656604.454","180614843056.634","197710748339.599","189430998202.807","182611847778.904","187548398838.738","196554581176.338","197105054934.873","198995212581.546",
"Iran, Islamic Rep.","IRN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","316854216145.009","368626279928.616","393060447491.103","396073266361.301","403086828425.396","422410862564.868","460667672750.294","484409004981.305","503083316538.101","520135632587.088","559313470789.547","593123277063.672","647499253737.992","707426907226.745","763770987161.234","824712968468.962","900168027567.416","996362956059.25","1021718520800.54","1070148091128.75","1146896599808.68","1204503351471.81","1262328350453.61","1207117912495.51",
"Iraq","IRQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226867213574.491","237414864767.92","224429310853.11","153141732476.429","242551386960.905","261347074715.564","296745499323.216","308817222944.736","335657916592.495","357889757933.735","387211007668.852","433045116932.769","480960224861.581","507540177551.782",
"Iceland","ISL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5426164515.84157","5594113706.98321","5528639769.59852","5734553949.06302","6067988010.77915","6201787618.45269","6498675070.20651","7067965193.93604","7619334589.22894","7936264446.62814","8119328487.12003","8687374489.16323","8938418500.68518","8908136336.03909","9864746469.01215","10352808175.5437","10914264910.3729","11559493956.0426","12607133939.0797","12029345381.9636","11650867457.117","12191370322.7807","12298732820.2561","12918810372.1366",
"Israel","ISR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62509346458.1286","68510739293.9794","74998543383.5783","79732401206.5412","87196296637.0565","104917312028.484","112769668389.008","118512366290.979","124786912498.723","130871617300.588","148040049128.976","151063979752.196","154576960704.997","148969384441.946","160439522228.88","161748215721.318","175686281771.292","193115783676.182","197739054450.228","203627357978.15","217949802083.897","234209147036.853","249078984844.405","264029258140.149",
"Italy","ITA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1001122559862.47","1050335262083.37","1083249891555.67","1099571133318.05","1147134226458.13","1204870043350.89","1246389032656.09","1291282423351.78","1358635863008.23","1385611371883.04","1468184629003.17","1556071877417.28","1539907963364.8","1571915203914.6","1600738913580.38","1657399588073.31","1793350063947.26","1900803382667.29","1996725028022.27","1957391117718","1989140425831.25","2056085368161.9","2038438330615.36","2052363677195.36",
"Jamaica","JAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11441961067.1264","12394538482.2663","12925094484.2249","14478820494.9927","14991606573.7254","15663975499.6963","15931915444.9129","16019698177.7685","15815427703.1863","16209351640.8446","16723330502.2063","17336553440.5205","","","","","21827186617.0039","22720144613.9565","22998572549.9069","22153262749.0472","22089577982.0418","22907006883.9405","23476302493.8503","24135583077.6806",
"Jordan","JOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14491293015.8954","15246390410.1981","18505866703.4551","19823960375.6409","21255054253.7211","23039448818.0905","23949492748.171","25160371429.6393","26195310728.2912","27475034707.546","29290685033.7432","31541167800.8805","33880905385.3984","35996885026.9499","40150456254.2487","44810061985.7511","49938066741.8177","55454512015.492","60626851033.753","64439321800.5043","66743404555.0991","69796929364.1736","72900266266.4897","76097504992.6862",
"Japan","JPN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2377973936715.69","2538749855712.98","2617911447150.3","2684797164685.82","2765629737354.6","2878159138715.5","3007218116381.66","3107475416150.23","3078261418142.52","3115998976522.09","3289804206747.09","3377139727948.46","3471742387557.43","3568991522362.71","3753389764024.26","3889582374715.35","4064908842938.84","4264261956650.03","4289492996795.75","4081113173647.49","4322669891998.85","4386151899189.15","4504776321222.92","4624359438058.87",
"Kazakhstan","KAZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134785272972.711","123948885866.301","120056349238.131","111605405184.433","99619611967.4058","93358460379.1484","95538836891.4952","98825416514.7626","97999381081.6463","102082702442.394","114633653878.227","133090164472.046","148378552641.572","165418696734.268","186268716976.326","210890669527.573","240632705906.592","269003486743.443","283308948992.05","288915411050.534","313758764278.424","343914789991.274","367423771543","395366237422.232",
