Hydroelectricity: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes oil equivalent,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,10.511,10.303,11.158,11.039,9.471,9.4,11.774,12.168,13.555,12.966,13.053,12.416,12.113,13.074,13.855,13.408,13.626,12.584,14.5,15.497,16.203,13.918,16.471,15.947,16.276,16.529,14.408,16.942,17.061,13.437,15.326,11.663,15.629,16.661,16.2218853238,17.7815993121,17.8895325157,15.015160429,12.1122776848,13.7192831606,16.4845906684,13.9675069014,14.9941168484,15.6607231751,14.9108476264,15.1341445409,15.0900323322,17.8279605577,13.9006026231,-0.218155860901,0.016243217513
Switzerland,5.45261392949,6.2267746753,6.75435860072,6.67858487577,6.39116880119,6.60103805947,6.5718708422,5.48355740598,6.01588600262,6.3018492103,7.29415522469,5.84907516857,7.89471009639,7.14135986786,6.71683468344,7.56843313572,7.94792926642,8.13943313572,7.93384889351,6.76423591438,7.25190731774,7.44752061366,7.84722880934,8.10000963932,6.73765198896,6.74241150382,7.26069651989,7.39981336833,8.09738149975,8.83919912205,7.95937407793,6.42815617505,7.7043237091,7.57516328008,9.05365198896,8.33612001629,9.35113454315,7.95906964746,7.86804122732,7.63780689686,7.06654726657,7.00589640808,7.97696611314,8.15504001412,8.08415420897,8.16044775949,7.16621343086,8.57539279293,8.56218427201,0.00119522435125,0.0100051360205
Turkey,0.501,0.538,0.546,0.732,0.802,0.7,0.576,0.768,0.592,0.761,1.337,1.895,1.939,2.113,2.329,2.568,2.855,3.205,2.566,3.039,2.726,2.687,4.213,6.553,4.061,5.239,5.134,6.013,7.684,6.921,8.045,9.161,8.826,9.55,7.847,6.988,5.434,7.629,7.99418473096,10.4275919808,8.95155450966,10.011359008,8.11214191972,7.52812598995,8.13648911617,11.7200208173,11.8429108024,13.0934086075,13.411820246,0.0271248202771,0.015672063455
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.137,0.024,0.182,0.226,0.024,0.158,0.158,0.00091424266652,0.00114280333315,0.00091424266652,0.00091424266652,0.00114280333315,0.00114280333315,0.00137136399978,0.00114280333315,0.00114280333315,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068568199989,0.00068756076857,0.00068568199989,-2.7322398e-07,8.0123738e-07
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.424,2.411,2.171,2.7,2.292,2.426,2.7,1.832,2.537,2.789,2.297,2.0,2.271,3.597,3.282,2.591,2.761,2.215,2.093,2.69267321356,2.80581074354,2.90598271259,2.28730144363,2.56722632031,2.66296329819,2.93082771417,2.37249400371,2.37113635335,3.13934018193,0.327608644962,0.00366840115748
United Kingdom,1.04358057655,1.02638367199,1.10535366792,0.842195773182,0.736751595239,1.02638367199,0.763225777255,0.763225777255,0.868443680138,0.921165769109,0.868443680138,1.02638367199,0.894691587093,0.921165769109,0.97366158302,0.894691587093,0.999909489976,1.02638367199,1.02638367199,1.02638367199,0.894691587093,1.0788794859,0.947413676065,1.10535366792,1.0788794859,1.15784948183,1.02638367199,1.2105715708,0.97366158302,1.15784948183,1.05263157895,0.767751278454,0.943340724985,1.15807575689,1.20740371996,1.15060867991,0.91754536815,1.0834049871,0.73041589356,1.09607639046,1.11372584514,1.03928135041,1.14886735756,1.16636968982,1.18589555677,0.808952839094,1.2875407889,1.19573578838,1.06822395421,-0.104191236198,0.00124824768864
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.229,1.045,1.532,1.621,1.245,1.505,1.366,1.421,1.666,1.618,1.4,1.476,1.308,1.303,1.286,1.33,1.211,1.648,1.725,1.571,1.38638729239,1.43299995474,1.44816038376,2.57048468118,2.11114630945,2.27370457528,2.30553643934,2.28132830672,2.58930762813,0.138109594584,0.00302567379549
Other Europe & Eurasia,21.5625273114,24.2337679323,23.6582169978,27.5937098249,30.4672679549,32.7722121102,33.409399466,33.2992581346,33.0110081459,36.2969311671,34.600722451,37.2338639182,40.8247660768,43.9706905915,47.9206536181,49.2981309227,49.3712117935,46.3383164683,47.1415036883,53.3073874734,14.1705447798,14.560754401,15.2542570485,17.1111262615,15.8081664479,15.7835245801,15.8201796002,15.6206502967,15.6388487861,16.406203008,16.18396919,17.9355557695,16.4467133319,16.9011735406,18.2833006825,17.4480637494,17.0042612715,16.7846815852,17.7406684901,18.9008911251,19.1037428514,18.3510018614,17.6541888199,18.4928624892,20.1637192196,23.3521621532,19.4299008607,19.8505310691,22.9969998083,0.161682039499,0.0268725957721
Total Europe & Eurasia,88.8095573155,96.1628856406,95.3447171109,101.678933204,102.693284654,108.287790379,109.603648188,111.999417523,112.203765353,120.771307689,120.362136444,117.513262162,138.39961402,140.397986197,148.743810472,146.066825632,148.761314477,145.190048287,149.599146988,156.157599176,158.632657193,154.943683396,165.574495542,175.880734398,157.450115446,162.6794767,163.571194851,169.346279433,176.142514737,177.641948721,178.753877866,169.561580548,174.13267507,180.32967714,183.370488062,189.190266731,188.807524464,176.159844438,167.961642999,180.170355347,180.093239236,177.542093717,180.128272636,182.839211106,184.597702821,197.664496551,179.01055702,191.243053708,201.268556974,0.0553061850369,0.235187575221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,0.389,0.418,0.45,0.484,0.521,0.561,0.603,0.792,0.671,0.739,0.776,0.868,0.897,1.405,1.218,1.263,1.379,1.447,1.416,1.324,1.266,1.605,1.855,1.708,1.692,1.447,1.55,2.0,2.2,1.8,1.884,1.776,1.345,1.695,1.163,0.856,0.936,1.813,2.17,2.70014029054,2.95379463276,4.18835135991,4.06367380187,1.68914332262,1.46436958999,2.1560134688,2.36457437661,2.74924197855,3.36697289225,0.228046670556,0.00393439596519
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045255011993,0.00045255011993,0.00022627505996,0.00045255011993,0.00045255011993,0.00135765035978,0.00226275059963,0.00226275059963,0.00067882517989,0.00067882517989,0.00135765035978,0.00656197673892,0.00588315155904,0.00520432637915,0.00565687649907,0.00543060143911,0.00565687649907,0.00565687649907,0.00746707697878,0.00701452685885,0.00226275059963,0.00475177625922,0.00701452685885,0.00633570167896,0.00633570167896,0.00339412589944,0.00316785083948,0.00362040095941,0.00497805131918,0.00656197673892,0.00633570167896,0.00635305976575,0.00633570167896,-,7.4034333e-06
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other Middle East,0.038,0.0585400280581,0.0665400280581,0.0775400280581,0.0865400280581,0.101540028058,0.116540028058,0.117029053718,0.103846676019,0.244670769788,0.378706294972,0.519318323754,0.701054306014,0.832046250622,0.983972665973,0.966490428565,0.991439109381,0.94654790243,0.992022718016,1.10236457438,1.0222112504,0.889146671494,1.05514667149,1.05019056886,0.833234466217,0.794278363579,0.76532226094,0.934366158302,0.890410055664,0.848453953025,0.867950400507,0.895001402905,0.888315155904,0.9269426619,0.858468163099,0.97809471874,0.996597954473,1.07394691587,1.04986527583,1.3384244015,2.15265696701,2.45191654976,2.24057564375,1.53627935919,1.30472733855,1.86863646649,1.89067783666,2.11177625058,2.33521336939,0.108834899962,0.00272875791416
Total Middle East,0.427,0.476540028058,0.516540028058,0.561540028058,0.607540028058,0.662540028058,0.719540028058,0.909029053718,0.774846676019,0.983670769788,1.15470629497,1.38731832375,1.59805430601,2.23704625062,2.20197266597,2.22949042856,2.3708916595,2.39400045255,2.40824899308,2.4268171245,2.28866380052,2.49550432185,2.91240942209,2.76045331946,2.5259132914,2.24195718876,2.3166799113,2.94092813504,3.09629320722,2.6536582794,2.75760727701,2.67643200434,2.2389720324,2.6275995384,2.02893524008,1.8411092456,1.93486070507,2.89169869213,3.22687980269,4.04490039372,5.11278730144,6.64366203557,6.30741729647,3.22904308277,2.77407497986,4.03121191202,4.26158791495,4.8673712889,5.70852196331,0.176027342677,0.00667055742815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,0.089,0.082,0.092,0.126,0.082,0.132,0.074,0.113,0.171,0.113,0.074,0.087,0.061,0.058,0.066,0.058,0.082,0.108,0.053,0.103,0.147,0.058,0.113,0.042,0.061,0.031,0.066,0.045,0.08,0.038,0.044,0.031,0.017,0.049,0.046,0.012,0.016,0.013,0.06,0.057,0.125650540797,0.0492374530479,0.0511381635516,0.0640358419695,0.0773860705073,0.0391455853736,0.085531972666,0.0880209983256,0.0224012309363,-0.744804024696,2.617642531e-05
Egypt,0.392,0.413,0.445,0.679,0.903,1.061,1.142,1.168,1.166,1.384,1.537,1.811,2.045,2.247,2.174,2.218,2.311,2.374,2.221,2.179,1.961,2.1,1.961,1.989,2.184,2.229,2.255,2.342,2.429,2.534,2.6,2.663,2.739,3.113,3.389,3.209,3.262,3.167,2.94587500566,2.86102185817,2.86102185817,2.92460515002,3.50952618002,3.32217043038,2.9105760963,2.95198443228,2.92664162556,3.18711273023,2.92664162556,-0.0792105346918,0.00341985723935
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.187,0.043,0.254,0.251,0.424,0.44,0.431,0.262,0.227,0.374032674119,0.229895460922,0.134633660678,0.126714033579,0.141195637417,0.36724442232,0.36588677196,0.715481739603,0.624292890438,0.228537810563,0.448024618727,0.170158845092,0.0330361587546,0.2430194144,0.11969950672,0.298456804091,0.478148914588,0.36478282394,0.165935043973,0.249128841019,0.449155994026,0.539213467892,0.158618817034,0.214961306965,0.301398379871,0.655745123772,0.196406752048,0.272208897135,0.316785083948,0.478345476762,0.465447798344,0.263303819523,0.255404704937,-0.0273424666375,0.00029844709206
Other Africa,1.97612690579,2.0852896174,2.32242678776,2.75281094653,3.21755227405,3.52427390231,3.75859142932,4.69957882053,4.82429239628,5.82045266094,5.96286283342,6.44386933437,7.10554824281,7.07941922073,7.64526587429,8.15237603349,8.4606806267,8.59946563385,7.8476074786,7.77161590197,8.6795288775,9.19702895681,8.86482482471,9.26077560188,9.85627217827,10.3780337036,11.0110828852,10.6436231249,10.3731539443,10.4019860596,10.998247288,11.1611186664,11.6152612714,12.1328516701,13.6487666553,13.4008518984,13.678736795,14.9817019192,14.9412943186,16.476097372,17.1788174024,18.1796932022,17.7550669448,18.3163582884,19.1301755023,21.0471915838,20.5758000339,21.9367222371,22.5110761846,0.0289937630296,0.0263047814369
Total Africa,2.45712690579,2.5802896174,2.85942678776,3.55781094653,4.20255227405,4.71727390231,4.99559142932,6.16757882053,6.20429239628,7.57145266094,7.82486283342,8.76586933437,9.65154824281,9.81541922073,10.1472658743,10.6553760335,11.2277133008,11.3113610948,10.2562411393,10.1803299356,10.9287245149,11.7222733791,11.3047115967,12.0072573415,12.7255650687,12.8665715141,13.780107504,13.20078197,12.915190103,13.217005474,13.7619467947,14.1535754705,14.8494101859,15.659634494,17.2497016993,16.8709807394,17.405892789,18.7009153871,18.1057881413,19.6090805371,20.4668881812,21.809280929,21.5121380404,21.9747734579,22.4349227531,24.5166670782,24.0534214305,25.4751597852,25.715523746,0.0122008044273,0.0300492625683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1.74,1.662,1.721,1.799,1.965,2.30137281079,2.60384730959,2.61422690863,2.77997900167,3.13932212518,3.36873819976,3.20266524868,3.06465814364,3.32066556546,3.22352708512,3.04715522469,3.13760777481,2.8896080916,2.74327917817,2.97007485179,3.15438987193,3.1736884645,3.08046250622,3.24352708512,3.22524980767,3.34036665611,3.54219043309,3.60819074988,3.70832212518,3.65547513237,3.57389862877,3.68891315563,3.68806647961,3.57780372901,3.56854097841,3.56854097841,3.56627822781,3.58794931439,3.66817013873,3.56505499398,3.55035854312,3.58915214506,3.26416173318,2.72226724867,2.51112061923,3.75399009784,3.18762362275,3.86440547028,4.54966558839,0.180551692843,0.00531640322879
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0395981354935,0.0395981354935,0.0748970448477,0.054984839571,0.0986559261438,0.111779879622,0.0988822012038,0.114495180341,0.132823460198,0.131918359958,0.141421912477,0.118341856361,0.149794089695,0.202968728787,0.167217269313,0.101823776983,0.116984206001,0.152735665475,0.208173055166,0.200027153007,0.189618500249,0.18011494773,0.137575236457,0.191654975789,0.0841743223062,0.167217269313,0.162691768113,0.195727926868,0.188487124949,0.169480019912,0.224691134543,0.169480019912,0.169480019912,0.169480019912,0.169480019912,0.169480019912,0.169480019912,0.214961306965,0.0943567000045,0.164954518713,0.197311852288,0.190346743902,0.19788447496,0.0424482189119,0.00023123319261
China,5.0,5.088,4.386,5.175,5.263,5.439,6.579,7.456,8.333,9.43,9.868,10.0,10.439,9.781,10.987,13.174,14.824,16.838,19.554,19.644,20.905,21.394,22.633,24.702,26.793,28.679,28.214,29.571,34.359,37.885,43.131,42.54,44.354,47.074,46.125,50.336,62.787,65.173,64.201,79.9981897995,89.8350454813,98.607503281,109.803140698,132.41390234,139.303977916,163.420373806,158.153821786,197.336742544,206.281395665,0.0481907613576,0.241045206785
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
India,4.337,4.529,5.068,5.849,6.494,6.887,7.554,7.332,7.808,7.513,8.976,9.39,10.245,12.711,12.257,12.545,13.369,11.282,10.871,12.147,11.724,11.895,11.079,12.358,14.339,15.024,16.726,15.853,16.005,18.15,17.179,15.626,15.887,18.924,18.611,17.421,16.297,15.51,15.68,18.971,22.0437163416,25.4357175182,27.6982825723,26.0230144363,24.0276259221,25.049846133,29.7707697878,26.1701678961,29.835991311,0.143199920654,0.0348641350865
Indonesia,0.413,0.537,0.603,0.745,0.779,0.947,0.312,0.279,0.352,0.39,0.409,0.24,0.399,0.285,0.317,0.287,0.286,0.312,0.469,0.512,0.626,1.008,1.037,1.139,1.421,1.284,1.282,1.939,1.774,1.558,1.7,1.842,1.166,2.184,2.121,2.267,2.638,2.25,2.05480381952,2.18875865502,2.43449337014,2.17744490202,2.55374032674,2.60849889125,2.57591528262,3.94985744671,2.81010996968,2.86704220927,3.54396381403,0.23949110508,0.00414121430367
Japan,15.8493292302,18.059176223,15.613783681,15.659156175,17.3282736571,16.6105072182,17.9680573381,18.9954298321,15.8332522062,17.8778223741,18.2553123501,18.8978797122,16.3422923021,15.4481347242,17.9010172422,19.5401547721,19.652189347,17.8104727791,19.6548042268,15.5955770014,18.6709093995,17.1070194597,17.1996052858,18.6164435896,20.5843425352,19.7644238584,21.5617194642,18.403009051,21.5304024076,15.4688734217,17.8113495045,17.6599841155,18.8130902385,21.3025050459,18.9060941757,18.4989053265,18.589774268,18.92681011,21.1413314025,21.0505951034,17.868036385,20.3953025298,17.5451418745,17.5338281215,16.3945331946,20.5722496266,19.290401412,18.3176449292,18.5997481052,0.0181825440377,0.0217342916876
Malaysia,0.135,0.16,0.167,0.185,0.233,0.295,0.297,0.281,0.296,0.293,0.293,0.268,0.224,0.241,0.295,0.376,0.416,0.4,0.466,0.921,0.853,0.921,1.111,1.268,1.197,0.9,1.005,0.987,1.116,1.476,1.408,1.174,0.876,1.098,1.702,1.678,1.456,1.2,1.3,1.3185047744,1.17368873603,1.599990949,1.51,1.964,1.627,1.577,1.85,2.149,2.095275,-0.0223287679255,0.00244838371873
New Zealand,2.267,2.445,2.539,2.664,2.633,2.867,3.257,3.454,3.416,3.4368667441,3.77056531738,3.50703486876,3.33081459479,3.54337601475,4.17328921198,4.38173653995,4.45304746794,4.14174783999,4.46927527527,4.61075432791,4.45940145447,5.00015313565,4.96189208005,5.19586963448,5.10451393603,5.24624440541,5.18044178948,4.77273527235,5.31586398446,5.84628472351,6.23042663591,5.92454389576,5.26274648554,5.72912452579,5.18611009402,5.52901966216,4.9059175728,5.62814642328,5.34525688619,6.0933816602,5.27844860333,5.33403455746,5.34932526606,5.05674531036,5.47988268879,5.59806790189,5.6839332264,5.18276334058,5.21533821524,0.00904217828065,0.00609425920993
Pakistan,0.497,0.497,0.589,0.708,0.747,0.661,0.863,0.908,0.958,0.963,1.108,1.203,1.429,1.774,1.918,2.011,2.1,2.363,2.737,2.837,2.947,2.818,3.705,3.884,3.947,3.866,4.137,4.513,4.963,4.871,5.147,5.611,4.174,5.455,4.866,3.973,4.139,4.62,5.799,5.477,6.9464180658,6.83214916052,7.14327736797,6.10128071684,6.37643118975,6.66945739241,6.87401004661,6.4332262298,7.41750984297,0.156158909202,0.00866755470634
Philippines,0.172,0.18,0.243,0.159,0.181,0.349,0.386,0.324,0.418,0.503,0.503,0.596,0.436,0.634,0.628,0.778,0.835,0.864,0.67,1.18,1.261,1.358,1.187,1.418,1.468,1.371,1.163,0.963,1.129,1.305,1.411,1.6,1.374,1.147,1.774,1.765,1.597,1.592,1.781,1.9323265326,1.89771688464,2.24904127878,1.93769121923,2.22722541521,2.21468235931,1.76571590001,2.19430964318,2.31977191474,2.18058559986,-0.0574246570468,0.00254807132296
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
South Korea,0.161,0.224,0.216,0.211,0.324,0.276,0.3,0.311,0.289,0.432,0.382,0.405,0.316,0.408,0.526,0.45,0.613,0.453,0.616,0.542,0.829,0.911,1.211,0.808,1.032,1.439,0.787879531158,0.700398244106,0.958456668326,0.529566094945,0.623984387021,0.547634158483,0.637947594696,0.970179390868,0.942493460651,0.907959904059,0.526953115808,0.731800425397,1.10622360501,0.9754717835,0.805765488528,0.784721907951,0.821604742725,0.694211883966,0.636511743676,0.833144770783,1.04041272571,1.14744082907,1.33707107584,0.16845613718,0.00156240258366
Taiwan,0.831,0.863,0.813,1.184,0.902,0.805,0.7,0.824,0.768,1.066,1.189,0.968,0.911,1.124,1.034,0.663,1.084,1.082,1.129,0.946619789474,1.29550518421,1.32328052632,1.18937176316,1.00894494737,1.04981760526,1.37747631579,0.831905368421,1.41541336842,0.887004421053,1.09272260526,1.04484965789,1.02384878947,1.13246618421,1.33886181579,1.09046444737,0.986137552632,1.10085197368,0.601799078947,0.655317421053,0.693028657895,0.860583973684,0.882488105263,0.953620078947,0.929457789474,0.809097973684,0.905521315789,0.863519578947,1.22369576316,1.17062905263,-0.0407450199127,0.0013679106487
Thailand,0.248,0.288,0.394,0.357,0.267,0.453,0.519,0.486,0.527,0.674,0.672,0.718,0.647,0.425,0.693,0.304,0.632,0.801,0.761,0.924,0.837,1.258,0.921,0.855,1.261,1.126,1.037,0.958,0.837,1.021,1.518,1.661,1.629,1.171,0.8,1.364,1.426,1.691,1.652,1.36670136218,1.31194279766,1.8384848622,1.84278408834,1.60949450152,1.61741412861,1.25288500701,1.84730958954,1.96768792144,1.26307751972,-0.356331855059,0.00147593917791
Vietnam,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264849901151,0.264892277136,0.264892277136,0.264892277136,0.264892277136,0.261671702338,0.271735998581,0.281800294825,0.296896739191,0.306961035435,0.317025331678,0.334208263565,0.318369009368,0.313164682989,0.405258632394,0.868443680138,1.2184911979,1.43164230439,1.60496900032,1.77897452143,2.01430058379,2.39444268453,2.71711092003,2.64221387519,2.50984296511,3.15336923564,3.31198805268,4.16346110332,4.11820609132,4.29605828846,4.30035751459,3.74145811649,4.46010770693,5.07693352039,5.87953115808,6.78304747251,6.23387790198,9.26008055392,11.9461917907,12.2329003937,0.0268054790795,0.0142944641411
Other Asia Pacific,2.50398327404,2.5214227036,2.53057750586,2.58117173768,2.61394403584,2.66666080276,2.72077186527,2.80059058236,2.81727047131,2.92609787256,2.98736919581,3.07585504429,3.17871610695,3.30625919986,3.37277131055,3.50784237754,3.6250203635,3.73590048431,3.69413965961,3.92203316891,4.29782113482,4.5914337798,4.74309087846,5.28718249884,5.42359383947,5.74180753912,5.61348704084,5.38467101115,5.42676161397,5.60738513067,5.95677023573,5.40435730569,4.98768810611,5.04032819849,5.20708272936,5.46627234695,5.61949307073,5.54894632573,6.04342958069,6.09583384965,6.48828151132,7.34867520524,7.94458161284,8.38405201035,8.03965530537,10.0222259958,11.1006294058,10.3956528578,12.7913852664,0.233826324344,0.0149470679462
Total Asia Pacific,34.4191624054,37.3184488278,35.1482110881,37.5411778139,39.995067594,40.8223907329,44.3641245496,46.3696953597,44.9352486252,48.9639438566,52.1455332663,52.8481070307,51.3262556258,53.3808229617,57.7201000123,61.4685432729,65.4500871605,63.3879677906,68.291253465,67.2720531999,72.3614525778,73.1787681523,74.4885714027,80.3419620533,87.9221344589,90.5778371258,92.7028844318,90.853501645,99.9263609784,100.672262668,109.213896057,107.18760961,106.786910732,117.717373598,114.241642246,117.242303843,129.037420467,131.349137789,134.893071162,154.195684707,164.405434319,181.704294129,193.613765121,214.36247113,218.491252496,251.769167815,254.1242432,291.51178044,308.712420924,0.0619063414633,0.360738545656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,208.815525209,223.440244377,228.714800394,240.12669879,254.428874683,265.455853651,276.753698829,289.634680455,292.395394444,320.649148088,324.696536615,325.328918242,334.229591723,359.501469458,376.575675595,383.744012014,390.712916599,407.108284877,426.305387512,440.077817485,448.221332245,453.967001134,462.02936332,473.982188035,472.793612073,489.820098257,500.696830008,500.906616056,531.395112577,534.340863136,562.906043925,571.204401716,581.162464243,589.893805162,594.919659904,602.389754443,587.042749779,598.825340072,597.210384883,635.052138232,661.769095977,688.722943568,700.282820243,728.094384435,737.80951476,783.898515638,795.822982179,833.627067549,855.778868332,0.0293853227049,1.0
of which: OECD,161.174680901,171.420903095,176.15999419,180.086772832,189.21937336,193.670569623,200.574737872,208.843590446,208.028689531,226.983216449,227.769604082,221.120382704,220.157315558,235.796111868,242.445683278,240.8478962,242.785200704,258.416739226,271.298066418,270.484196263,269.72515153,267.075910269,268.609683457,269.762662114,263.090882644,272.194824542,276.068430845,274.594675217,291.210128796,280.630888733,299.345567066,307.318201636,312.94245766,307.387113767,310.073801408,311.008921146,288.608265275,293.788649693,287.293178412,292.648707424,295.260369235,300.569782079,292.597823002,302.290800736,299.46686594,309.454121945,314.867602808,316.599035145,319.313724842,0.0113377533853,0.373126447201
                 Non-OECD,47.640844308,52.019341282,52.5548062042,60.0399259574,65.2095013232,71.7852840282,76.1789609561,80.7910900091,84.3667049134,93.6659316394,96.9269325334,104.208535538,114.072276165,123.70535759,134.129992317,142.896115814,147.927715896,148.691545651,155.007321094,169.593621222,178.496180715,186.891090865,193.419679863,204.219525921,209.702729429,217.625273715,224.628399163,226.31194084,240.184983781,253.709974403,263.560476859,263.88620008,268.220006583,282.506691395,284.845858497,291.380833296,298.434484503,305.036690379,309.917206471,342.403430808,366.508726742,388.153161489,407.68499724,425.803583699,438.342648821,474.444393693,480.955379371,517.028032404,536.46514349,0.0404366441071,0.626873552799
                 European Union #,50.1429689551,54.1639379554,52.3399987329,53.0669199891,52.0634966738,55.1430482871,54.589404263,57.0436041997,55.9303508169,60.0834841381,59.6239089469,53.9785537403,71.418758655,68.8891797982,71.659083767,67.6495294836,67.5014397882,66.5066733946,67.9764231796,68.9995697153,70.4639563289,67.1028886274,73.4926555188,77.3194090148,63.2961507444,64.8058180296,68.5415970946,71.8933669729,73.8601623297,75.9061164411,75.4560235326,75.0778231434,77.552697968,80.356044712,80.8863715889,83.7139311186,86.7447345095,73.5269596007,70.7084496176,74.8320679008,70.921172564,71.5752814311,71.5308863811,74.6472745019,76.3001864593,85.728900396,71.1992511765,76.0575430916,81.9419877952,0.0803200155497,0.0957513600588
                 Former Soviet Union,19.306,21.77,20.998,24.666,26.824,28.991,29.353,28.63,28.54,30.798,29.353,31.611,34.23,37.12,40.642,41.545,42.223,39.513,40.642,45.835,48.653,48.683,49.856,52.255,50.296,53.4307263882,53.1263919537,52.9200592397,55.4323724273,55.8939840712,54.4809307155,48.7844068663,49.1648622675,50.9722064095,51.4626167138,52.0284766496,54.1440279909,51.9187168627,51.189385415,56.224687628,55.8357943845,55.5450061101,56.3515718656,53.9263316973,55.5815563884,55.8145993354,54.4789605021,54.4762159173,59.3409800674,0.0922850817442,0.0693414881825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
