Renewables: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes oil equivalent,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484228628321,0.0504593383717,0.0484228628321,0.0504593383717,0.0524958139114,0.055735120033,0.0800299159448,0.0928918667216,0.0724080191881,0.115757556992,0.0597842526849,0.0981319207418,0.0700261764517,0.120759426738,0.123379453748,0.0652624909788,0.0640715696105,0.0809826530393,0.092653682448,0.105753817498,0.113613898529,0.118139399728,0.115043004171,0.126714033579,0.108850213056,0.118139399728,0.118139399728,0.11694847836,0.117901215454,0.12299835891,0.130894167582,0.14049299381,0.137801511517,0.140123808185,0.14198164552,0.127678679887,0.131465809838,0.146066505813,0.146295347448,0.00431071314961,0.0005238034064
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013576503598,0.0,0.0,0.0,0.0,0.00073313119428,0.0232769154184,0.0329388604788,0.0497194189257,0.047750825904,0.0497194189257,0.0540774765805,0.0637190568856,0.0676743449337,0.0801896185002,0.188180193305,0.00028711505001
Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0513644386116,0.0513644386116,0.0520432637915,0.0601891659501,0.0601891659501,0.0554373896909,0.054758564511,0.048649137892,0.0368828347739,0.0192333800969,0.0171969045572,0.0341675340544,0.0328098836946,0.0321310585147,0.0382404851337,0.0348463592343,0.0307734081549,0.0307734081549,0.0328098836946,0.0323930612157,0.0316785083948,0.0316785083948,0.0259620858273,0.029534849932,0.0352512724995,0.0335363457292,0.0380380285011,0.0313688688391,0.0344652643965,0.0394433157156,0.0432066272392,0.0486848655331,0.0513048925432,0.0408247845028,0.0886998235054,0.0920344033365,0.10989822386,0.121092884721,0.121092884721,0.177066189028,0.177304373301,0.201235017108,0.24129464697,0.202353999019,0.00086394383106
Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0079196270987,0.0079196270987,0.00656197673892,0.00565687649907,0.00520432637915,0.00429922613929,0.00520432637915,0.00656197673892,0.00656197673892,0.00588315155904,0.00429922613929,0.00407295107933,0.00362040095941,0.00294157577952,0.00384667601937,0.00588315155904,0.00701452685885,0.006109426619,0.00588315155904,0.007383712483,0.00595460684113,0.00714552820935,0.00666915966206,0.00762189675664,0.00786008103029,0.00404913265197,0.00428731692561,0.00428731692561,0.00428731692561,0.0047636854729,0.00690734393571,0.00619279111477,0.00285821128374,0.00547823829384,0.00524005402019,0.00619279111477,0.00452550119926,0.0047636854729,0.00452550119926,0.0047636854729,0.0047636854729,0.00477673666598,0.0047636854729,-,1.705614523e-05
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055663664751,0.00067429967869,0.00118115581301,0.00174991775166,0.4855889678,6.26549627e-06
Other S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.0,0.24098293886,0.234420962122,0.263157894737,0.272887722315,0.315879983708,0.422681812011,0.447572068607,0.509797710096,0.493958455899,0.527637712192,0.55825630057,0.600915103979,0.590839909204,0.589267892998,0.515907136715,0.515835681433,0.535950343343,0.551706233044,0.588029334775,0.699547211696,0.670488730311,0.696212631865,0.583225470743,0.657243038205,0.650097509995,0.708268734283,0.736295828802,0.60636296967,0.86913066777,0.979786763151,1.02894848408,1.11121313244,1.37637414909,1.43562778794,1.27100439412,1.34053686702,1.50739544242,1.68627662082,2.07421293376,2.14585578952,2.10841701708,2.44297072355,2.51486383148,0.0322489105165,0.00900434888899
Total S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.18080022175,0.535804011857,0.553051814273,0.576653476716,0.60269805856,0.711344203964,0.826158466081,0.894438716342,1.01336857379,1.1326212608,1.21200347507,1.33086549764,1.51329298125,1.68872467863,1.78205873234,1.60445239203,1.71421498304,1.85110804217,1.90251405436,1.85737054804,2.24121874129,2.30053853464,2.63387742561,2.55751109656,2.76014817179,2.81676457364,3.16080149058,3.42523250275,3.23431677621,3.70600937005,4.0018222145,4.63586963597,5.09342709616,5.74806433368,6.10572285919,6.42973525304,6.91934467136,8.15636899206,8.96309642251,9.95667200147,10.9769003983,12.9026717889,14.7006311667,18.2867451491,0.247350916266,0.0654748082161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,0.0,0.0,0.0,0.0,0.0,0.0136790385573,0.014094911979,0.00762878716568,0.0168865011088,0.0321265355026,0.030316726705,0.0353952398516,0.0593782404851,0.0529172122913,0.0609718355433,0.0991882988641,0.0772489132009,0.0734204509662,0.126357075621,0.182111800471,0.211072255284,0.289086179798,0.204074859031,0.236934172738,0.249845706431,0.254364467122,0.272261023216,0.294999703353,0.303322891569,0.268295321084,0.414636295198,0.362134675522,0.392864890483,0.424074484772,0.383619901797,0.369542317057,0.427827040548,0.404791910214,0.484948655474,0.685727380414,0.889614825542,1.16538020206,1.41043057859,1.43530981848,1.42631235732,1.49987714742,1.50073748098,1.68409496026,1.89175272321,0.126382812858,0.00677332933992
Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047517762592,0.00011313752998,0.0,0.0,0.0,-,-
Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223893217226,0.0233420588172,0.0,0.0,0.0,0.0,0.00022856066663,0.00713361899567,0.022377412509,0.0211864911407,0.0195192012252,0.0342866261912,0.0500067882518,0.0506856134317,0.0512745478667,0.0511344541244,1.272678e-08,0.00018308444123
Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262479069557,0.024437706476,0.0187808299769,0.0128976784179,0.0558899398108,0.0588315155903,0.0712766438883,0.0678825179889,0.0657388595261,0.0593078841376,0.0495423289182,0.0521623559283,0.0709789135462,0.107897475961,0.121640708551,0.136146130816,0.14663814807,0.173791155265,0.194024909311,0.209018609337,0.209983255646,0.212353189168,0.250224488678,0.251665503533,0.215937862487,0.241626036399,0.289000888427,0.321834590549,0.385417882399,0.408759941216,0.406485281403,0.496102114362,0.587505329373,0.822831391735,0.979687645144,1.19998427984,1.5162572676,1.75932431885,2.2086708603,2.49752883816,2.84108648606,0.140675634146,0.0101723726839
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045255011993,0.00656197673892,0.00339412589944,0.0,0.0,0.0,0.00022627505996,0.00113137529981,0.00452550119926,0.0106349278183,0.0312259582749,0.0561162148708,0.165898085713,0.23109245599,0.475460469747,0.629507304007,0.327622413635,0.00225392053835
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500067882518,0.0699189935285,0.091641399285,0.0660723175092,0.111779879622,0.132823460198,0.154545865955,0.116984206001,0.116305380821,0.112232429742,0.111779879622,0.161560392813,0.167896094492,0.216545232384,0.296420328551,0.383762501697,0.500972982758,0.696474634566,1.15852830701,1.32674118659,1.47278589854,0.113119080663,0.00527323875576
