Primary Energy: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes oil equivalent,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,8.895,9.22,9.291,9.925,10.504,11.536,12.248,12.739,13.218,13.886,14.669,15.52,16.452,16.924,17.784,18.399,18.353,17.986,18.191,19.429,20.337,20.608,20.477,20.465,21.0,20.444,18.595,18.094,17.0724763685,16.636,17.263,17.521,17.1207145528,17.6008582113,17.5423837125,18.1326218968,18.6091094838,18.7236331152,18.128367373,17.6005267345,18.7535963006,17.8617883835,17.2033310434,17.6843597059,16.0334893756,17.0258518188,16.5085254326,15.9841122149,16.552861147,0.0384193509817,0.00130025937688
Spain,28.339,32.1984744988,34.5017956736,36.6319489976,41.2080877947,44.4833214916,49.1281042223,52.5480167444,57.9781910667,60.1492717563,61.9129057338,65.8717039417,67.6838485767,69.0285641942,73.3213230755,75.2534838213,74.8422646513,75.3346655655,76.5233459746,77.3213827669,77.6991778069,78.526110377,81.0839932117,84.0469496312,88.9501599326,88.587354115,90.3432878607,94.4665501126,93.0920577824,96.0916677738,101.796322519,105.576355784,112.696804713,119.563333561,123.264381096,129.420673206,134.290830168,136.474961855,144.410155949,150.136267597,151.706207684,153.622492117,157.531393452,154.024702516,143.869918299,144.72236461,142.400021328,141.085402872,133.678006262,-0.0499070435762,0.0105006666854
Sweden,30.637,33.039,33.337,35.939,37.389,40.2014157578,40.7952040096,42.3631381636,44.9382837489,41.7437801964,44.0571452686,47.0541013712,46.2504590216,46.7198766357,48.3672927267,46.0466301609,46.2978605662,44.2477697449,44.8826179381,47.8251852142,52.0079227241,53.0171002466,53.3167720659,52.4981765255,51.4087148973,52.6108168334,51.6409131873,52.0105447008,51.2708694412,51.3192342379,51.6322860857,50.3484422584,52.0794225389,53.2935552333,53.2906437048,50.2465084853,53.8376905462,50.8898865909,49.202871521,53.4424187627,54.8433068607,51.5134922885,52.6449370548,52.4453780129,48.0689695413,51.7547670261,50.8815431869,53.9618687281,51.0112712588,-0.0520893856883,0.0040070344694
Switzerland,14.6566139295,15.7177746753,16.7423586007,17.5945848758,18.2881688012,20.1180380595,20.8008708422,20.237557406,22.4398860026,21.1908492103,22.0901552247,21.2530751686,23.5187100964,23.1885348237,22.6537756257,24.6325787211,24.5175851926,24.0026804091,25.0384538173,24.2697314115,26.1724977146,27.5161545911,27.313855365,27.5140887451,25.7933514957,26.8890968005,27.6115716161,28.0430606417,27.9484609223,29.3319864235,27.8567817803,26.9478411549,28.8024538173,28.9891400643,29.9649790017,29.2455790831,31.3315875911,29.2915406616,29.0767014074,28.7671076617,27.7072581875,28.9210266247,28.645757252,29.6841444918,29.686629178,29.0139738819,27.4622019645,29.1045894614,30.1531884126,0.0388670824468,0.002368591493
Turkey,9.214627506,9.19760555732,9.80014558537,11.0775032357,12.0832769607,13.07156166,14.3146565597,15.8605981355,18.1625761868,18.8298389374,20.5467805132,23.3364302847,24.8173279631,23.8099996832,23.6378098837,24.2227734082,25.2358902566,27.418,27.399,29.9320006788,31.2453576504,34.2458655926,39.251901326,43.0338772141,42.6048648188,46.2498246323,47.9858851247,50.3783062995,54.743120858,53.2543157578,59.077460601,64.597027868,68.4421604426,70.1209875232,68.3670627959,73.5818671222,68.2817144454,73.3360335521,78.3975512694,83.1545724936,86.0974611712,96.227799018,103.139001353,102.813172784,103.721406843,110.384663076,117.58768259,122.692894013,122.792498611,0.00355377071537,0.00964558962733
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.8620423879,16.1010873825,16.1731169562,16.3307792747,16.5777431708,13.6928277808,14.0243636963,14.2371763051,11.2314048658,11.9736290083,9.85529634232,12.0578747115,12.0553661443,12.3805775542,13.5537546808,14.9976645071,15.0446816678,15.9126473745,17.7460486255,18.6034714635,19.615423274,21.513622374,24.351957222,23.90037351,23.1009074453,26.0854006639,27.0126347493,29.9104048001,26.3363509614,-0.117079637945,0.00206877151504
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,233.721971541,235.304737145,240.456409203,241.142254617,231.471672374,269.858353383,245.970477066,215.742832517,181.950248712,155.627224837,145.891353472,139.537344349,137.024446553,131.926622895,134.665807348,135.079637574,135.093991625,132.995157171,136.614116514,137.519223,136.088437678,137.491599384,134.481798214,132.974954393,112.903668821,120.949945374,125.787855805,122.744096137,117.48448017,-0.0402279272675,0.0092286337167
United Kingdom,196.827580577,197.524383672,197.210353668,204.346195773,211.795751595,216.677383672,212.767225777,215.761225777,226.34644368,214.981165769,202.83644368,206.803383672,210.553691587,211.397165769,221.064661583,201.446691587,195.78490949,193.106383672,193.662383672,193.482612233,201.652920148,207.140108047,206.858413676,209.340582229,209.366915961,211.186700638,215.683074761,214.267424809,216.588840793,213.738286781,214.469784541,224.936509481,220.705661311,222.737732049,221.529767604,223.908445089,226.579615673,221.691183713,225.386903702,227.265887145,228.155252371,225.42686236,218.248635647,214.4846951,203.899251901,209.181505744,196.345165918,201.648823376,200.036455199,-0.00527810212225,0.0157132521272
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45.0142107598,44.8269585158,46.0024199043,47.5361453936,48.8621111965,47.90888977,48.458125139,45.5271079882,48.2838590542,47.3762990429,46.4367047302,47.0026488498,49.2469815142,50.5353656225,52.2081897115,50.5758570471,53.6890481019,55.079928063,50.8793484718,49.3535415336,46.1938263004,46.0144072867,48.7642781318,52.3395526617,46.7384342095,48.0170932379,51.0894052913,48.9308908372,47.7859592724,-0.0207233335823,0.00375368003733
Other Europe & Eurasia,640.855205527,681.462307834,712.890937926,736.888107417,758.576856766,796.295958843,837.255670352,886.012923326,926.420378398,975.74257413,1022.87672408,1070.7333596,1117.57778242,1169.54783019,1200.74409361,1185.41290823,1200.86861736,1232.84908518,1256.23733797,1301.7642786,116.256278666,116.899902813,118.628569979,124.326977073,120.916075761,123.910878041,108.264048838,94.4989109753,83.6755025814,74.5462348603,75.0276861709,79.1254654648,81.6051082641,81.1611622088,75.1045656884,75.6549728857,78.1057565132,80.679317755,84.8465366432,89.7651706064,89.8037701743,87.5653625766,89.8086695393,91.42767132,88.5692635198,94.5438457296,93.4942117087,91.3731598856,94.2608819317,0.0344299264252,0.00740437535569
Total Europe & Eurasia,1680.4691278,1749.33819128,1812.35236683,1908.40775736,2018.0045116,2135.81103959,2208.15123754,2317.57291785,2441.21292448,2464.62199088,2495.86006515,2628.2287464,2701.8313647,2799.06024551,2883.35304402,2825.57080389,2797.91925663,2802.27012089,2829.87937804,2918.12742144,3022.27026363,3084.25154702,3158.75964444,3200.34041637,3194.1403111,3197.20752067,3141.46260172,3039.93252486,2922.78056631,2807.02161111,2787.13629715,2805.1918235,2766.35472201,2777.23955263,2774.47414274,2818.26518141,2859.54751973,2853.82271799,2913.81862879,2961.51169959,2967.75047462,3017.1425344,3011.46571829,3013.61318144,2839.05768242,2948.75020669,2932.27344055,2942.5850998,2925.25935942,-0.00316433701664,0.229784801602
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,7.94678084953,8.74085905503,9.7058803396,10.7656567892,11.8998565447,14.3308054096,15.8756404964,18.0552543243,21.3696396544,24.1275017283,27.2541938307,30.6943491187,34.7419463842,36.80973364,38.848747924,34.9228114605,35.1257030554,39.4336593341,46.8807591126,51.1078628028,55.9894199924,52.4735915529,56.9521917195,59.9451786241,67.5976675759,76.1966214142,83.5211106995,91.887730657,81.8286095018,92.6239216786,97.5939862822,104.381672261,108.700419682,113.946505051,122.347461617,128.381030244,136.135990232,148.298311225,151.06581692,166.07649555,177.30718655,193.674402869,207.776095718,217.168285903,226.952896734,227.357419526,237.636327532,238.75362771,243.883874027,0.0242862123996,0.019157551229
Israel,4.18721770814,4.38773326597,4.5844880056,4.8089549349,5.01654834316,5.21713098924,5.43038349908,5.64708375567,5.94565117999,6.05245688994,6.25433437178,6.63334652891,6.97801522177,7.45717421132,8.17844378595,7.93573299122,8.084287482,8.39230526961,8.45610308477,8.62198963231,8.41000786801,8.82701139619,9.74388610361,10.432547547,10.8149054018,11.1012925869,11.5340018049,12.5986382082,13.1928829275,14.5295985369,16.1612622179,17.0556258383,17.1986045112,18.3373096755,19.006049499,19.7566285126,19.7415701057,20.0610906951,20.6588429365,21.0243692068,21.6015728032,21.7887522106,22.9302274478,23.8077853417,23.1496058236,23.4180475917,23.9545729735,24.7608514673,24.2373519134,-0.0184604246169,0.00190389109775
Kuwait,6.334,6.266,6.21,6.166,6.134,6.242,6.209,6.925,6.928,6.684,6.018,7.172,7.365,8.111,9.935,8.008,10.044,9.88,10.93,11.695,11.802,13.499,12.504,14.155,15.191,9.177,4.124,7.916,9.972,12.231,15.434,15.278,15.8494332344,19.0526952522,19.5206332344,20.4448706528,21.6183814101,21.6796664688,25.5261694529,28.4961874584,30.5091591543,28.9468155291,28.7519021938,30.458116296,31.5452859696,34.6523094121,35.7235381852,37.9641784843,37.8164944143,-0.00116102176253,0.00297055905685
Qatar,0.12,0.121,0.172,0.554,0.872,0.998,0.994,1.099,1.56,1.356,2.213,1.64,1.859,1.729,4.358,5.382,4.509,5.477,5.424,6.635,6.775,7.354,7.503,7.117,6.985,7.385,8.341,12.893,13.709,13.814,13.895,14.181,15.046,15.304,14.525,10.7174746785,12.258453996,13.0104911126,14.0855807096,16.9006410206,20.7453466798,22.190958478,22.7584337541,23.5586835295,24.0330870586,24.9262930879,28.5670792268,29.0961015474,31.759083274,0.0945141389966,0.00249473773874
Saudi Arabia,20.146,20.429,20.737,21.074,21.448,21.884,21.817,23.396,24.957,26.488,20.798,24.133,28.748,32.038,38.997,38.678,46.065,50.556,54.13,62.314,63.671,68.581,72.34,74.5291011217,74.7591460809,84.3139438217,89.5803483137,89.7562696679,92.5631460843,101.091674176,98.3234207344,103.433426984,106.287695871,112.540412107,112.980421812,117.87178761,122.993567433,127.62484156,135.755894381,147.365792521,152.308302982,158.490371321,164.971686089,179.079530652,186.399426469,203.136638253,208.118189838,220.649989902,227.674042158,0.0346603989601,0.0178842376918
United Arab Emirates,0.0110974025974,0.0117714285714,0.427414285714,0.580374025974,0.591515584416,0.878441558442,1.333,1.421,1.837,2.008,2.123,2.677,4.435,5.129,6.002,9.51,11.142,12.037,11.545,14.466,17.981,21.792,24.33,26.782,30.249,30.611,37.38,36.068,37.536,41.296,43.158,44.6,46.614,47.758,48.179,47.928,53.465,52.752,56.216,60.094,62.331,65.307,72.450678,82.897722,80.8565066067,84.8608582133,89.2025426527,93.2953755803,97.0962094827,0.0435911305249,0.00762709602714
Other Middle East,9.50890718474,10.1203791739,10.5464472128,11.1254824922,11.9876588892,12.67361605,14.2767218882,15.4415082688,16.3331973733,16.8473490616,17.8937121812,20.0605434463,20.9032517091,23.1474351704,27.3060622643,27.4588773819,30.2281020076,32.267966788,32.4985666248,35.784892515,38.5844712292,40.8369026588,41.2769026588,45.5509465561,47.6232344662,50.6335046386,49.5228085148,54.3968524122,58.2264133053,60.9370722027,64.5371366544,65.6287556186,69.3257659345,71.5801494277,75.9331825393,75.91704347,78.5552900972,82.058395591,82.9254375325,86.2490145124,91.7247492182,89.6622665855,94.0237177647,104.058950621,106.744465722,116.055603968,113.919976026,119.850526702,122.875579596,0.0280490908772,0.00965211540461
Total Middle East,48.254003145,50.0767429235,52.3832298437,55.0744682423,57.9495793615,62.2239940073,65.9357458837,71.9848463488,78.9304882077,83.5633076798,82.5542403837,93.0102390939,105.030213315,114.421343022,133.625253974,131.895421834,145.198092545,158.043931392,169.864428822,190.62474495,203.21289909,213.363505608,224.649980482,238.511773849,253.219953525,269.418362461,284.003269333,305.516490945,307.028051819,336.523266594,349.102805889,364.558480702,379.021919234,398.519071513,412.491748702,421.016835168,444.768253274,465.484796652,486.233741933,526.20650027,556.527317388,580.060566993,613.662740968,661.029074343,679.681274383,714.407170053,737.122226434,764.370651393,785.342634866,0.0302518252283,0.0616901889443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,2.143,2.565,2.422,2.599,2.895,3.157,3.418,3.847,4.603,5.101,6.14,7.161,7.879,10.001,13.181,15.817,19.441,22.303,24.319,23.134,23.249,24.804,25.374,27.365,26.6,28.056,27.864,28.364,26.455,26.897,27.959,27.996,26.48,27.536,27.865,26.82,27.749,28.564,30.04,31.068,32.6163465408,33.514137453,35.3921598632,37.482263842,39.6470860705,38.5567455854,40.7174900801,44.7607168122,46.6201707698,0.0443956367671,0.00366210495122
Egypt,7.7751,8.1864,6.9774,7.5104,6.1209,7.6495,7.8335,8.7059,8.2453,9.347,10.372,12.436,13.446,14.311,15.708,17.958,20.451,22.827,24.793,27.054,28.02,28.92,30.19,31.211,33.034,34.151,34.609,34.714,35.199,36.048,38.257,40.226,41.856,43.767,46.9162568953,49.6577128867,52.527711273,53.4820834502,56.8765896728,59.5548273974,62.4586447029,65.8905015613,70.0971888944,74.2737960357,77.026413133,81.5601784858,83.0033899172,87.5737173511,86.7534153821,-0.00665292516351,0.00681464932859
South Africa,30.263,30.438,31.671,33.42,34.396,35.934,38.6588118256,39.8839775572,42.7243504532,44.1356046612,47.0175481226,49.0697760035,50.2962524817,49.7799982736,51.4431074666,55.1479063112,64.2058061479,69.0855922464,70.0106357565,76.488481825,78.1261425008,79.5685208475,80.8101154579,88.9411972742,84.9251268679,86.387078747,85.7090731246,82.5174979829,84.7571008591,90.1600850366,95.0178122269,100.026776531,103.283239115,103.135740717,101.825673465,101.207120032,100.274005162,103.696853752,109.413689881,115.323907974,115.125685483,116.899746794,122.783570652,129.351479685,123.613030383,125.115182543,123.044959371,122.555558198,122.406562137,0.00152065220755,0.00961527321488
Other Africa,19.0203495334,20.761943357,22.042501441,23.4954406171,25.2771948179,27.1113595112,29.9227262258,32.8669939492,35.8574225801,37.4775629241,38.4542809954,42.8099285394,45.5313366336,47.4649973874,52.3851905296,55.9258284003,57.1881973397,58.7995862253,58.4767622117,56.8891161264,61.0745082949,62.0801627077,64.079006368,67.7954802278,71.5624460525,73.7508082071,73.7199251472,76.5306402492,78.8280588884,81.3592914487,83.6492288716,86.2595623693,88.6549158045,91.4416401092,93.3180066919,96.7527595838,102.288051251,106.679326936,108.154946616,116.871236357,123.194996951,121.953648963,126.854731013,134.351214446,132.084002755,144.189975187,139.96534403,147.523989475,152.337128272,0.0354552567005,0.0119663774967
Total Africa,59.2014495334,61.951343357,63.112901441,67.0248406171,68.6890948179,73.8518595112,79.8330380515,85.3038715064,91.4300730332,96.0611675853,101.983829118,111.476704543,117.152589115,121.556995661,132.717297996,144.848734712,161.286003488,173.015178472,177.599397968,183.565597951,190.469650796,195.372683555,200.453121826,215.312677502,216.12157292,222.344886954,221.901998272,222.126138232,225.239159747,234.464376485,244.883041099,254.508338901,260.27415492,265.880380826,269.924937052,274.437592502,282.838767686,292.422264138,304.48522617,322.817971729,333.395673678,338.258034771,355.127650423,375.458754009,372.370532341,389.422081801,386.731183399,402.413981836,408.117276561,0.0169512610882,0.0320584066212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,34.6309212051,36.3305551999,38.6054674479,40.9108506465,42.4548387201,46.3775065802,48.6393630801,50.8561629038,54.5751609961,58.3121126949,59.4301653189,61.7155915874,64.8277089022,65.9704065709,68.5792937627,69.4419879253,70.7309612961,69.6674845442,68.8558256119,71.822049284,72.8226708664,76.2752164927,78.4644212894,82.1410712403,85.9905438164,87.5215666197,87.0666603878,88.2939839149,90.9595327558,94.5825490144,97.3975674677,100.193542648,103.107442971,104.958776823,106.355675044,107.111136151,110.362357998,113.473437482,112.624604237,115.321911793,119.014335622,125.116738794,125.840106525,126.113217271,123.145728911,122.791643646,124.074668728,118.034127542,116.033204826,-0.0142587870359,0.00911463331431
Bangladesh,0.03129502,0.03229591,0.03335554,0.03441838,0.03540905,0.03627835,0.0765981354935,1.26759813549,1.56989704485,1.71798483957,1.90765592614,2.15977987962,2.1948822012,2.38349518034,2.6858234602,3.00591835996,3.29842191248,3.42134185636,3.4697940897,4.14696872879,4.50121726931,4.82582377698,5.356984206,5.87873566547,6.56217305517,6.68502715301,6.78061850025,7.29011494773,7.83757523646,8.40865497579,9.96317432231,10.1102172693,10.6906917681,11.0487279269,11.0464871249,12.7767085806,14.1819196952,14.7247391412,15.6352087019,16.2484884196,17.3576820795,18.6500297698,19.4439407001,20.5632798835,21.3522279245,23.2986941319,24.7273522653,25.979948188,26.6777655892,0.0296731609851,0.00209559034556
China,131.37,142.768,128.4,129.625,157.809,202.133,239.68,258.302,272.51,280.897,314.648,331.27,361.317,396.208,407.726,416.424,410.352,428.354,455.899,490.297,530.377,559.533,600.652,643.233,671.408,664.565914243,691.611014167,721.428398569,769.982111983,817.150093063,886.522641772,915.827340309,932.434270275,918.224520823,951.657635478,980.279394769,1013.34269391,1073.782887,1245.25154234,1466.7733261,1601.1496737,1767.90240433,1880.05663169,1971.41003192,2104.30861814,2339.6361118,2544.75977369,2731.07826077,2852.36071946,0.0472696609795,0.224058479071
China Hong Kong SAR,2.243,2.429,2.869,3.101,3.641,3.915,4.124,4.692,4.862,4.976,4.676,5.526,5.979,6.206,6.346,6.495,6.917,7.593,8.044,8.231,8.556,8.954,9.838,11.324,12.106,11.773,12.194,14.347,15.663,14.128,15.19934,15.38606,15.67967,15.9762,16.0241086338,16.75754529,21.3545433133,20.8105611445,21.427534754,24.0744560632,23.112099881,24.499148492,26.0909790051,24.3421904874,26.5359901523,27.618579757,28.2508195613,27.1556762297,27.8904168095,0.0298704653978,0.00219084648415
India,52.7296338028,54.3453380282,55.9960422535,59.807211268,66.287211268,64.8385555009,66.95622993,70.533332042,71.927532042,76.31603838,81.945317606,85.923546831,90.847023944,94.168421831,99.538126056,102.503905282,113.06184168,112.66035312,117.83422074,125.7580798,132.66304144,142.21926429,151.70541612,164.54093446,180.0663099,180.726830971,190.734264826,201.139766662,206.376459414,217.438638369,236.231011097,251.805568032,261.074501907,272.640652254,280.813133789,295.836064158,297.443314391,310.757402142,320.838913291,345.102949496,366.784411451,389.977437817,420.115194872,446.509797594,483.75159653,510.162223848,534.572772302,573.28903089,594.962774037,0.0406492650509,0.0467354804277
Indonesia,7.112,7.048,6.945,7.391,8.346,8.939,8.569,9.069,10.194,10.945,13.462,14.171,19.095,21.154,24.15,25.808,27.947,28.371,30.227,33.087,35.2,38.289,40.543,42.784,47.326,52.4398398627,56.7312540112,61.5761124356,64.3416928571,69.7468616133,74.7340748545,79.808655402,86.5086461683,85.4841736137,92.1375722607,98.0791428456,103.672365638,108.588383467,117.052370245,116.56478658,120.005256762,122.199804203,130.9999481,124.997433389,134.508291002,149.991237222,159.76655871,160.978850326,168.679371815,0.0507063940167,0.0132500920445
Japan,148.959535593,165.342504684,191.32767964,214.318999683,246.770216907,279.92331846,296.548168168,309.259788976,345.485968095,344.789888944,329.293450876,342.371500068,344.831280988,353.358830384,367.78583853,355.588129882,348.360401774,337.6691669,342.814053491,368.821634249,371.703980902,372.08546133,379.035482961,402.528704666,416.94781984,434.131638133,448.310690163,453.985574589,459.733506682,477.46604563,495.75851509,505.168280179,512.277341957,505.491714657,511.663746327,517.957735805,516.023386116,513.074078816,514.396548426,526.766293214,531.371564674,530.06744303,526.726482689,520.674246256,477.516343769,506.768032981,481.214315327,478.033724603,474.008661698,-0.00570338219404,0.0372343026102
Malaysia,2.4349583,2.8386431,2.8921212,2.9504774,3.08685,3.4853434,3.856,4.334,4.662,4.76,5.144,5.71,6.58,7.113,8.5,9.5707506531,10.3935839574,10.9792922399,12.8489591969,14.7394179584,16.49670985,17.5430842186,17.583875849,19.0422927624,21.3892509143,23.7755844799,26.6082512627,28.027587278,30.4387196664,33.0860441258,33.976667673,39.1619056441,41.0083434805,38.7903501967,40.4742639909,48.3004440876,50.4218777999,54.4240854228,58.778642328,58.1748544061,64.3510214732,68.1424959126,71.2336690694,71.5781520334,71.5185856337,77.5197692888,76.6294122065,80.1977897292,81.1068687492,0.0141062447801,0.00637110229582
New Zealand,6.93501878083,7.36650780649,7.426595918,7.58502620265,7.72126700457,8.64104815133,9.02620147531,9.67142775037,10.1002598995,10.0552679601,10.1499504815,10.5607903416,10.8180332213,10.6199628981,10.7133566911,10.7753184109,10.7954770436,11.2073901464,11.6450564257,12.2926512231,12.5164646364,13.9156853288,13.7362236683,14.5033822251,14.8573258394,15.6643955024,15.7437464373,15.816659456,16.0884940698,16.9017827824,17.5246636783,17.6191185452,17.7100259833,17.7182520563,17.9519800892,18.68759245,18.6094147609,19.262911689,18.7457178556,19.2536142908,18.749275648,19.0118710646,18.9803059618,19.1216690579,19.1121925526,19.7233392408,19.5590948168,19.6710840822,19.8375761247,0.0112267108634,0.0015582802007
Pakistan,7.245,7.338,8.141,9.23,9.389,9.302,9.023,7.993,8.569,9.19,9.933,10.078,10.902,11.652,12.727,14.268,15.372,16.976,17.994,18.999,19.962,21.181,23.514,24.973,26.482,27.77,29.526,30.81,34.214,35.411,37.268,39.732,38.59,41.218,43.449,44.325,45.494,47.41,52.36,56.7961665,58.8883908478,61.7896341131,65.2305614144,64.8992085771,67.0208189972,67.9533912094,68.1442442446,69.0881608982,69.5920329109,0.0100528821349,0.00546658923849
Philippines,4.363,4.752,5.409,6.056,6.498,7.551,8.726,8.507,10.034,9.507,10.242,10.614,11.4622262751,11.9966788252,12.4831236367,12.2646985564,12.0136186813,11.6754126352,12.4116502693,11.4473563832,11.0275548264,11.148728832,12.3552090329,13.5715085758,14.7382173598,15.1215388967,14.8583398199,17.0790437616,17.8093573336,18.9459578409,21.0348800919,22.6216558053,24.2753414544,24.9559107088,25.0766889107,25.1913621659,25.1024363366,25.6347447053,26.3627371318,27.339834189,27.5145735039,26.1723339073,27.5429450863,27.3846042983,27.813345924,28.1066926194,29.1536347682,30.3947731993,31.768993752,0.048075992614,0.00249551609159
Singapore,3.833,4.477,5.613,7.011,6.881,7.527,6.625,8.255,7.715,7.608,7.412,8.717,8.692,8.905,9.592,9.509,10.926,10.658,11.249,11.901,12.041,14.174,14.745,17.086,19.514,23.3628913265,23.8599102941,25.7184102941,28.1032102941,32.1135102941,34.3791102941,34.7546102941,36.5469102941,36.9252102941,36.6288102941,37.6362602941,40.9544565923,41.5187491706,39.2833515924,44.1147182935,49.5212973631,52.9815051899,58.423022376,61.2347481861,64.5160833351,70.6174036955,73.7083436816,74.1328084423,75.6731893373,0.0235753208399,0.00594427622855
South Korea,6.4,7.758,8.907,10.203,12.307,14.285,15.45,16.018,19.821,20.587,22.611,25.311,29.094,32.5,37.449,38.559,40.384,40.44,43.847,47.847,52.721,59.0622,65.4086,73.1352,79.57,90.0407,101.109136652,113.545755365,124.45661379,134.359320307,147.11013327,162.001325235,177.52591266,163.730169324,178.378302833,189.424510816,193.870567478,202.968720767,209.773969062,213.847169478,220.844773765,222.877493678,231.90271707,236.429603707,237.393026538,254.640521774,267.826976768,270.927273232,271.326943388,0.0042189611122,0.0213132593781
Taiwan,6.186,6.627,7.175,8.285,8.588,9.2850577505,11.494212534,12.2988661065,14.382810778,13.74616924,15.129975174,18.29389146,20.06556291,23.67899153,25.06764073,26.43258885,24.72808309,25.01987161,28.12886697,29.8176089895,34.7926742651,37.9088157668,40.8733302882,44.8427794621,47.6934409286,50.2120059005,53.106353298,56.2789420874,59.3711738259,63.0440621783,66.7386100443,69.8098922569,74.1024365579,78.4847452214,82.974018862,88.6926421475,91.7692201773,95.2486850651,99.6810099821,104.921412399,106.519978093,108.576702924,113.691695879,107.556735292,104.104162131,109.660148616,109.527422895,109.17693884,110.888424767,0.0184589326382,0.00871050078422
Thailand,2.593,3.072,3.533,4.478,4.733,5.651,6.31,7.704,8.162,8.466,9.06,9.579,10.559,11.571,12.156,12.265,12.394,12.629,13.788,15.481,16.24,17.3493590487,20.434380645,23.0338553459,26.1370273153,30.533634911,34.3244627805,37.1920192363,41.7233043858,46.8213353,52.3117689749,58.6460257372,61.6165865157,58.0578996878,60.8485672305,62.6932737109,64.286906827,70.5917910251,75.3969296082,80.6395606735,84.8098142253,86.7328949649,89.9034375725,92.3954693518,97.1982635491,102.698484425,107.102862533,115.305260103,115.613989033,0.00542455399409,0.00908170361072
Vietnam,4.96361367322,6.88699210104,8.71957325551,9.22039794351,10.5025060654,11.0148870545,10.5375273301,10.9725324221,11.7699508012,10.1520063566,10.2153778716,8.13152757725,8.14224798214,8.48477273983,8.67265780623,9.66259355136,9.47414118355,9.60874242595,10.2068681986,10.1169800392,10.0709679042,10.1824554734,10.2404981011,10.4825789491,10.4619472069,11.0624715829,11.0496749769,10.7185890003,11.3430045214,11.6388505838,12.1999926845,12.87046092,14.0033338752,14.5290029651,16.4106292356,17.7259880527,19.9174611033,21.4462060913,22.4629702885,28.6854309582,29.7708583302,32.2680866847,34.886244078,36.7427158538,42.5940785041,44.1818380704,48.8926167223,52.4958484244,54.3859730142,0.0388435907662,0.00427212379873
Other Asia Pacific,17.5010659416,18.8188563662,20.5068224237,22.1481471471,23.6351796301,25.2024325024,26.5805975288,27.6856876339,28.7362083153,30.4449244442,31.0052247118,32.5940309113,34.3906843528,36.4522145124,39.1674739325,41.9680126809,42.9528280478,44.7270410164,46.3806426213,47.5069018699,49.8991450547,50.6326931851,49.3671263808,50.1948443011,49.8563899163,49.0765998312,47.9087531849,43.5568602778,42.1397162079,40.6339795641,40.2808606231,37.8354195072,37.0976384267,36.3875148247,38.5400826539,41.3237204418,42.295284871,41.5633337449,43.9556367768,44.6995496553,47.9020441312,50.5474378317,49.2174808311,50.4425065553,49.9369022625,52.8427417409,57.2273133806,57.5891474933,60.681295356,0.0565800704062,0.00476663373411
Total Asia Pacific,439.531042317,478.230693196,502.499657678,542.355528671,618.685478645,708.107427749,772.221898181,817.41939597,885.076787972,902.47039286,936.265117966,982.726658656,1039.79765078,1102.42277447,1153.33933461,1164.54190415,1170.10135867,1181.65709649,1235.64393761,1322.31264852,1391.59142701,1455.27978774,1533.85354854,1643.29588765,1731.10644609,1774.46363941,1851.52313076,1926.80481787,2020.58147302,2131.87668564,2278.63101194,2373.35207778,2444.24909429,2424.62182138,2510.43070276,2602.79852177,2669.10220701,2775.28071687,2994.02768662,3289.32452251,3487.66705155,3707.51346271,3890.28536292,4002.39560972,4152.32625586,4508.21085407,4755.1381826,4993.528703,5151.48820067,0.034459233284,0.404659420252
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
