Consumption by fuel*,,,,,,,,,,,,,,
,,,,,,,2012.0,,,,,,,2013.0
Million tonnes oil equivalent,Oil,Natural Gas,Coal,Nuclear Energy,Hydro electric,Renew- ables,Total,Oil,Natural Gas,Coal,Nuclear Energy,Hydro electric,Renew- ables,Total
,,,,,,,,,,,,,,
Italy,64.2279925034,61.8049144156,16.3015,0.0,9.47524550844,11.392360954,163.202026367,61.757994298,57.8066706382,14.5853059355,0.0,11.6489730241,12.9831142689,158.782058716
Kazakhstan,13.0799887065,9.39779187818,36.56151688,0.0,1.81048219215,0.00022918692286,60.8500099182,13.8185893207,10.273578207,36.09857524,0.0,1.83763942504,0.00022856066663,62.0286102295
Lithuania,2.685,2.98674,0.18803495,0.0,0.0955559578223,0.172059555596,6.12739038467,2.7154,2.43486,0.192,0.0,0.116803185953,0.21007376567,5.66913700104
Netherlands,43.705,32.793541607,8.1945,0.894239036973,0.0239851563561,2.8114117301,88.4226837158,41.437925,33.3667717589,8.329791195,0.619314839118,0.0260216318957,3.02421057508,86.8040313721
Norway,10.5354298517,3.93156,0.6624744,0.0,32.3343313572,0.467436526909,47.9312324524,10.6080142945,3.9746466,0.660625634233,0.0,29.194505589,0.5436428141,44.9814338684
Poland,25.691,14.8986815707,54.267213,0.0,0.460922297144,3.35846494999,98.67628479,24.023,15.0147342839,56.081144,0.0,0.551884871249,4.20222753132,99.8729934692
Portugal,10.8976449964,4.04932580614,2.9346,0.0,1.22369552428,3.10743539847,22.2127017975,10.7808790708,3.65098135752,2.67931267952,0.0,3.05493958456,3.59405747779,23.7601680756
Romania,9.205,12.1797,6.8930088,2.59451509255,2.76666515817,0.647305064036,34.2861938477,9.02601327619,11.2365,5.5842668,2.62895415667,3.42682264561,1.13389165159,33.0364494324
Russian Federation,148.902130729,374.637103001,98.14,40.1714938679,37.3070552564,0.133523982987,699.291381836,153.072771621,372.128759666,93.5197910774,39.1402905372,41.0004537268,0.135161461058,698.997192383
Slovakia,3.595,4.36532674119,3.2124036,3.50613205412,1.00443499118,0.3008148284,15.9841117859,3.54,4.85389079966,3.1360401,3.55704394262,1.15965968231,0.306226622393,16.55286026
Spain,64.17161407,28.184,15.1438,13.9091279359,4.64882110694,15.0280397596,141.085403442,59.31034797,26.077,10.3489306248,12.8368857763,8.3223737114,16.782468179,133.678009033
Sweden,14.631,0.9918,1.5054,14.6228471119,17.8279605577,4.38286105843,53.9618682861,14.2951824718,0.9711,1.69975,15.147805251,13.9006026231,4.99683091292,51.0112724304
Switzerland,11.246060085,2.92633992548,0.120132,5.79859614189,8.57539279293,0.438068516088,29.1045913696,11.778841,3.2801698051,0.123375564,5.92388106983,8.56218427201,0.484736701651,30.1531887054
Turkey,31.4291692,40.7286,35.749,0.0,13.0934086075,1.69271620582,122.692893982,33.1176619916,41.076,32.9890435386,0.0,13.411820246,2.19797283463,122.792495728
Turkmenistan,6.139334,23.7703832393,0.0,0.0,0.00068756076857,0.0,29.9104042053,6.296283,20.0393822794,0.0,0.0,0.00068568199989,0.0,26.3363494873
Ukraine,12.53,44.5886878918,42.718,20.3957550799,2.37113635335,0.140516812237,122.744094849,12.1578376627,40.4934842619,42.6002759533,18.8278951894,3.13934018193,0.265646920396,117.484481812
United Kingdom,70.9668125345,66.3465834,39.0688342239,15.9309114089,1.19573578838,8.13994602049,201.648834229,69.7677234221,65.797353,36.5445316494,15.9768294339,1.06822395421,10.8817937395,200.036437988
Uzbekistan,3.2793572649,42.1874909655,1.1827143,0.0,2.28132830672,0.0,48.9308891296,3.3378915435,40.6760458008,1.1827143,0.0,2.58930762813,0.0,47.7859573364
Other Europe & Eurasia,32.0174971592,14.4686360157,21.5551650087,1.77354391999,19.8505310691,1.70778671293,91.3731586505,32.4525986381,13.4270694037,21.8372226732,1.73297280174,22.9969998083,1.81401860656,94.2608814035
Total Europe & Eurasia,884.236555633,974.297068698,524.250964736,266.749375644,191.243053708,101.808081378,2942.58519907,878.590830977,958.265672231,508.705866193,262.974517153,201.268556974,115.453915892,2925.25932501
,,,,,,,,,,,,,,
Iran,89.543910509,145.361095859,0.7201537733,0.316382552526,2.74924197855,0.0628430370768,238.753601074,92.8616649018,145.958925597,0.7062283408,0.927410960764,3.36697289225,0.0626713347897,243.883865356
Israel,13.5754210434,2.304,8.7803647444,0.0,0.00635305976575,0.0947126197293,24.7608528137,10.5792189434,6.174,7.3442608338,0.0,0.00633570167896,0.13353643443,24.2373542786
Kuwait,21.6201784843,16.344,0.0,0.0,0.0,0.0,37.9641799927,21.8234944143,15.993,0.0,0.0,0.0,0.0,37.816493988
Qatar,7.95510154742,21.141,0.0,0.0,0.0,0.0,29.0961017609,8.49408327402,23.265,0.0,0.0,0.0,0.0,31.7590827942
Saudi Arabia,131.252989902,89.397,0.0,0.0,0.0,0.0,220.649993896,134.965042158,92.709,0.0,0.0,0.0,0.0,227.674041748
United Arab Emirates,34.27802103,59.013,0.0,0.0,0.0,0.00435455034449,93.2953796387,35.61286683,61.479,0.0,0.0,0.0,0.00434265266595,97.096206665
Other Middle East,79.4984131248,38.0325252526,0.205202631228,0.0,2.11177625058,0.00260944269026,119.850525856,80.4582602369,39.881609667,0.197664025704,0.0,2.33521336939,0.0028322975526,122.875577927
Total Middle East,377.724035641,371.592621112,9.70572114893,0.316382552526,4.8673712889,0.164519649841,764.370635033,384.794630758,385.460535264,8.2481532003,0.927410960764,5.70852196331,0.203382719438,785.342622757
,,,,,,,,,,,,,,
Algeria,16.686,27.9342,0.0,0.0,0.0880209983256,0.0524958139114,44.7607154846,17.48,29.0655,0.0,0.0,0.0224012309363,0.0522695388514,46.6201667786
Egypt,35.236,47.349,1.44722998,0.0,3.18711273023,0.354374640827,87.57371521,35.662,46.287,1.473555726,0.0,2.92664162556,0.404218030589,86.7534179688
South Africa,27.3421139534,3.55701416431,88.4666114,2.84725480715,0.263303819523,0.0792600537495,122.555557251,27.2287092498,3.51026770538,88.199128199,3.13400878183,0.255404704937,0.0790434962256,122.406555176
Other Africa,86.8069346804,31.832617869,5.99927125043,0.0,21.9367222371,0.948443437988,147.523987795,90.5489166997,32.148475134,5.9499372153,0.0,22.5110761846,1.17872303853,152.337128547
Total Africa,166.071048634,110.672832033,95.9131126304,2.84725480715,25.4751597852,1.43457394648,402.41397574,170.919625949,111.011242839,95.6226211403,3.13400878183,25.715523746,1.71425410419,408.11726847
,,,,,,,,,,,,,,
Australia,47.2933262585,16.7220634672,47.3283545396,0.0,3.86440547028,2.82597780599,118.034126282,46.9637151434,16.0929480289,44.9964840123,0.0,4.54966558839,3.43039205348,116.033203125
Bangladesh,5.8436753,18.9500041391,0.9705482512,0.0,0.190346743902,0.0253737538631,25.9799499512,5.7311975,19.6908694106,1.02361828,0.0,0.19788447496,0.0341959236951,26.6777667999
China,490.093210244,131.670000922,1856.39734,22.0369280898,197.336742544,33.5440389734,2731.078125,507.376484274,145.451835526,1925.29722,25.0328098837,206.281395665,42.9209741111,2852.3605957
China Hong Kong SAR,17.3358830369,2.52816076912,7.29120091717,0.0,0.0,0.00043150653935,27.1556739807,17.7372019354,2.3818034205,7.77097066972,0.0,0.0,0.00044078381681,27.890417099
India,173.5754,52.887756184,302.287626067,7.4986898674,26.1701678961,10.869390876,573.2890625,175.2472,46.3025489936,324.304383322,7.53682400326,29.835991311,11.7358264072,594.962768555
Indonesia,73.2362891387,32.2294556468,50.43,0.0,2.86704220927,2.21606333089,160.97883606,73.8252353541,34.5801825529,54.4029,0.0,3.54396381403,2.32709009425,168.679367065
Japan,217.845590153,105.251678879,124.377646411,4.07091460379,18.3176449292,8.17024962665,478.033782959,208.918454125,105.181224282,128.562564491,3.30429470064,18.5997481052,9.44237599357,474.008666992
Malaysia,30.6646390009,31.1954803375,15.882,0.0,2.149,0.306670390871,80.1977920532,31.1865008838,30.5603157293,16.9589412603,0.0,2.095275,0.305835875765,81.1068725586
New Zealand,6.95202429297,3.79561171642,1.73895009324,0.0,5.18276334058,2.00173463895,19.6710834503,7.07755401257,3.99708227658,1.50804051478,0.0,5.21533821524,2.03956110556,19.8375759125
Pakistan,20.0043897899,37.1025,4.253158552,1.29076096303,6.4332262298,0.00412536348425,69.0881652832,22.0113522506,34.6952225036,4.38525749179,1.07857672987,7.41750984297,0.00411409199933,69.5920257568
Philippines,12.9858288572,3.32043666269,9.390703,0.0,2.31977191474,2.37803276463,30.3947734833,13.6656482221,3.03910592625,10.5288562036,0.0,2.18058559986,2.35479780022,31.7689933777
Singapore,65.392414,8.46,0.0,0.0,0.0,0.280394442293,74.1328048706,65.916561,9.477,0.0,0.0,0.0,0.279628337259,75.6731796265
South Korea,108.772753947,45.1665,80.978,34.015250939,1.14744082907,0.84732751681,270.927246094,108.447153801,47.2719618942,81.8696388963,31.4033579219,1.33707107584,0.997759799536,271.326965332
Taiwan,41.898102704,14.6625760898,41.07731648,9.1464293343,1.22369576316,1.16881846912,109.176933289,43.39379106,14.7057608304,40.96512832,9.42194868082,1.17062905263,1.23116682361,110.888427734
Thailand,49.556390928,46.1155080082,16.8024417731,0.0,1.96768792144,0.863231472469,115.305259705,50.4139893328,47.0220408124,15.9634108046,0.0,1.26307751972,0.951470563059,115.613983154
Vietnam,17.1572641461,8.4195,14.94199448,0.0,11.9461917907,0.0308980074998,52.4958534241,17.4457750338,8.7759,15.900584,0.0,12.2329003937,0.0308135867142,54.385974884
Other Asia Pacific,19.53683256,5.93675560438,21.5899333584,0.0,10.3956528578,0.12997311266,57.5891470328,19.630834324,6.01988949084,22.1096676486,0.0,12.7913852664,0.129518626126,60.6812960227
Total Asia Pacific,1398.14401436,564.413988426,2595.73721392,78.0589737973,291.51178044,65.6627320521,4993.52861542,1414.98864825,575.245691678,2696.54766592,77.7778119202,308.712420924,78.215961977,5151.4880797
,,,,,,,,,,,,,,
Total World,4138.94662102,2986.25058705,3723.68464663,559.905278026,833.627067549,240.806313829,12483.2205396,4185.07694485,3020.37660166,3826.7119114,563.191187199,855.778868332,279.294364759,12730.4294767
of which: OECD,2072.91362259,1423.10968338,1055.18837565,444.477036431,316.599035145,172.075146747,5484.36304164,2059.94127611,1444.36708222,1066.88982709,447.042855849,319.313724842,195.578476136,5533.13303804
                 Non-OECD,2066.03299844,1563.14090368,2668.49627098,115.428241595,517.028032404,68.7311670825,6998.85749796,2125.13566873,1576.00951944,2759.82208431,116.14833135,536.46514349,83.7158886232,7197.29643866
                 European Union,618.759347639,399.70636273,293.420810248,199.860608891,76.0575430916,97.6993536817,1685.50405121,605.208126984,394.287751339,285.365292627,198.548509097,81.9419877952,110.582283572,1675.93395853
                 Former Soviet Union,206.936640578,529.550160116,183.800659767,61.0901706114,54.4762159173,0.697223943508,1036.55114317,212.239109632,517.943399787,178.752986413,58.5021269856,59.3409800674,0.886140253378,1027.66470551
,,,,,,,,,,,,,,
" * In this review, primary energy comprises commercially traded fuels including modern renewables used to generate electricity.",,,,,,,,,,,,,,
 ^ Less than 0.05.,,,,,,,,,,,,,,
Notes: Oil consumption is measured in million tonnes; other fuels in million tonnes of oil equivalent.,,,,,,,,,,,,,,
