Hydroelectricity: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,16.2122092,17.5339978,16.6523118,16.8989908,13.7134778,17.5336782,13.4551882,13.2058944,15.2294618,17.6381318,17.0591234,13.846833,17.5821604,18.3622344,18.3836866,19.069143,19.9146734,19.737993,18.7120174,18.4791744,17.4006496,18.5719818,20.34297,20.0793908,18.2437278,17.3587822,14.6606726,17.3223126,19.0,20.2,21.6,18.8,19.0,19.0,20.7,24.9,23.2,23.7,17.7,19.9,19.6,20.0,21.2,20.4,19.0,21.0,17.7,21.8,20.5,-0.0570566803217,0.00542037095875
Greece,0.8308472,1.8915032,1.8163734,1.502596,2.2583134,2.9212234,2.9433204,2.9654174,2.4616058,2.231797,2.2273776,2.077118,2.1301508,3.3101306,3.9509436,3.7741676,3.3454858,3.5045842,2.3378626,2.8593518,2.8018996,3.3499052,2.9654174,2.5941878,2.1522478,2.0019882,3.1731292,2.3820566,2.5455744,2.8858682,3.8139422,4.4989492,4.0923644,3.8625556,4.8304042,4.110042,2.7267698,3.4648096,5.3342158,5.2303030303,5.63838383838,6.51515151515,3.40101010101,4.14848484848,5.6696969697,7.53131313131,4.30505050505,4.5898989899,6.43232323232,0.405247926712,0.00170075986534
Hungary,0.0707104,0.1060656,0.0795492,0.0928074,0.0928074,0.0928074,0.0928074,0.1060656,0.0928074,0.0795492,0.1635178,0.1635178,0.1502596,0.1414208,0.1414208,0.1149044,0.1635178,0.1635178,0.1502596,0.1856148,0.1502596,0.1502596,0.1723566,0.1723566,0.1635178,0.1723566,0.198873,0.1635178,0.1635178,0.1635178,0.1635178,0.2077118,0.22097,0.1502596,0.1856148,0.176776,0.1856148,0.1944536,0.1723566,0.2032924,0.202,0.186,0.21,0.213,0.228,0.188,0.222,0.213,0.213,0.00273972610012,5.631897511e-05
Republic of Ireland,0.94203,0.84899,0.80247,0.76758,0.5815,0.80247,0.4652,0.68617,0.63965,0.79084,0.52335,0.59313,0.74432,0.6978,0.82573,0.83736,0.86062,0.80247,0.77921,0.68617,0.83736,0.91877,0.68617,0.87225,0.6978,0.6978,0.74432,0.8141,0.76758,0.91877,0.70943,0.72106,0.67454,0.91877,0.84899,0.84899,0.59313,0.90714,0.59313,0.62802,0.62802,0.72106,0.66291,0.96529,0.90714,0.60476,0.70943,0.80247,0.5815,-0.273377001286,0.00015375344083
Italy,46.0120224,47.1771334,45.7549254,46.1826414,44.7245946,43.8724578,42.4894438,45.655416,37.553884,36.2083536,35.855221,41.5696364,54.6233486,45.5335172,43.0736246,40.7646978,41.624582,40.0326294,40.0795024,40.9974822,41.0975848,41.1081326,39.5097578,40.682187,34.0671896,31.6326166,42.2456274,42.2122422,41.4286804,44.6697782,37.7885896,42.0448682,41.7331222,41.2221292,45.3745292,44.2120686,46.8193576,39.5279024,36.6798074,42.338,36.069,36.994,32.834,41.623,49.138,51.1168,45.8227,41.8749,51.4814713826,0.232779458165,0.0136121297255
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.2104726,4.7817908,5.7319618,6.9914908,7.29201,7.3627204,7.1992026,6.8633282,7.6278844,9.1746744,8.3261496,7.3273652,6.5009374,6.1385466,6.1341272,7.5306576,8.0830826,8.8918328,8.6266688,8.0566,7.856,7.7680697,8.1714064,7.4705,6.879,8.0221,7.883,8.001245,8.121263675,0.0177808217704,0.00214732973836
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3933266,0.3844878,0.3623908,0.3844878,0.3844878,0.414,0.338,0.311,0.393,0.452,0.373,0.326,0.295,0.417,0.414,0.3393,0.3255,0.3532,0.3251,0.4205,0.4507,0.3971,0.4206,0.4019,0.4243,0.54,0.4799,0.4223,0.5162,0.225702688098,0.00013648757886
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353552,0.1149044,0.0795492,0.1149044,0.0928074,0.1060656,0.0928074,0.0928074,0.0928074,0.0928074,0.0928074,0.1414208,0.1149044,0.1193238,0.0707104,0.095,0.088,0.106,0.107,0.102,0.098,0.105,0.057,0.106,0.115,0.0878780037165,3.04069581e-05
Norway,49.364698,48.6929492,53.3244804,60.2275832,57.3947478,57.8543654,63.9398792,68.1383092,73.6537204,76.654493,77.4323074,82.0505804,72.2085766,80.87502,88.9934578,83.9818582,93.2846952,92.9002074,106.0656,106.3572804,102.9587618,96.8334734,103.7763508,109.5657648,118.7183422,121.4053374,110.5999044,117.0787448,119.6375774,112.8361208,122.5101874,103.9354492,110.9401982,116.2788334,121.8605356,142.2472278,121.003172,129.7491646,106.1186328,109.279702,136.570747,119.80462,135.28862,140.5219,127.069877,117.942016,122.079342,142.898344,129.022198,-0.0946313291788,0.0341145433485
Poland,0.91877,0.9304,0.98855,1.05833,0.90714,1.88406,1.91895,1.93058,1.84917,2.45393,2.37252,2.0934,2.39578,2.38415,2.45393,3.27966,3.01217,2.60512,3.32618,3.34944,3.89605,3.80301,4.05887,4.19843,3.75649,3.31455,3.40759,3.57041,3.53552,3.76812,3.84953,3.90768,3.81464,4.32636,4.27984,4.1144614,4.220527,3.9023302,3.292453,2.082,2.201,2.042,2.352,2.153,2.375,2.92,2.332,2.037,2.439,0.200629457831,0.00064489193028
