Nuclear: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Total S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.518,0.531,0.366,0.648,0.602,0.523,0.63,0.421,0.762,1.41,2.07,1.324,1.683,1.45,1.554,2.153,2.081,2.001,1.854,1.876,2.169,2.238,2.52,2.426,2.507,2.766,4.829,4.448,4.73458225098,4.41027972123,3.78394071593,4.8159907394,4.39521678342,4.78884964141,4.73935494935,4.88002658136,4.87652169978,5.03535845542,4.67907705976,-0.0682100430131,0.00830815080553
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Belgium,0.0,0.00135765035978,0.0212698556365,0.0138027786577,0.00497805131918,0.0128976784179,0.0,0.00248902565959,0.0171969045572,0.0334887088745,1.53505000679,2.27089650179,2.7014979409,2.83137982532,2.581119609,2.83952572747,2.90967099606,3.54437253926,5.45458659547,6.27754898855,7.82934334978,8.91387971218,9.49608544146,9.75290763452,9.32637914649,9.66692311173,9.69837534507,9.83300900575,9.48703443906,9.19219803593,9.35783137983,9.80585599855,10.7272480427,10.4459881432,11.0913246142,10.8967280626,10.4876227542,10.7163868398,10.720686066,10.705525637,10.7695614789,10.554600172,10.9125673168,10.3109019324,10.6851608816,10.8485314749,10.9141512422,9.1177535412,9.64927365706,0.0611945129931,0.017133211717
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.578,1.129,1.332,1.338,1.398,1.396,2.064,2.432,2.788,2.882,2.972,2.732,2.814,3.628,3.296,3.319,2.983,2.614,3.162,3.47,3.906,4.092,4.018,3.825,3.579,4.114,4.425,4.576,4.52,4.396,4.176,4.41077974386,3.31334570304,3.56722632031,3.45205231479,3.45046838937,3.69145132823,3.57175182151,3.2065941078,-0.0997752770781,0.0056936154142
