Renewables: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.029,0.015,0.0,0.0,0.0,0.001,0.005,0.02,0.047,0.138,0.248,0.73317,1.02129,2.10125,2.78204457933,0.327622413635,0.00225392053835
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.309,0.405,0.292,0.494,0.587,0.683,0.517,0.514,0.496,0.494,0.714,0.742,0.957,1.31,1.696,2.214,3.078,5.12,5.8634,6.50883,0.113119080663,0.00527323875576
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.00606060606061,0.0106060606061,0.0106060606061,0.0186868686869,0.0603737373737,0.0665353535354,0.0879191919192,0.177868686869,0.236555555556,0.374646464646,0.558727272727,0.826464646465,1.10257575758,1.44564646465,1.77264646465,1.72188455786,1.83603237468,2.07163611925,2.9295227577,3.9270418245,4.3795049342,5.58444394351,5.8620541589,6.80638415697,8.11252325657,9.56224969161,9.8570575463,9.24164631253,10.3504981475,10.1415510673,10.1121464809,12.4889579051,14.2654728884,14.9236227899,16.1871205498,0.0876359641552,0.0131142698228
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68421052632,4.82573684211,4.7528096757,5.7478825093,6.23807070707,6.3826374269,6.67493216374,7.72182434875,8.52139021797,9.01045284423,8.65661988304,8.27586496544,8.98458373206,9.36335034556,10.4474226475,9.6326969697,10.8912296651,10.1054779373,10.619215311,9.00485061138,11.2524960128,11.6361217438,11.5766351766,11.8322269721,0.0248784609139,0.00958607904613
France,0.0,0.39,0.605,0.926,1.067,1.3702458,1.3918224,1.5151953,1.5500864,1.5770592,1.4158849,1.3329,1.3745814,1.4183881,1.4840102,1.4710235,1.4921525,1.52734,1.5587,1.6223,1.65215,1.6628,1.7506,1.77325,1.84145,1.769821526,1.881539604,2.049127604,1.99671768,2.1500325,2.2527442,2.3391705,2.5331752,2.4969257,2.63443193,3.06102325,3.2420005,3.75112345,4.0601073,4.326687984,4.88139476,6.07476501,8.34830328,10.237372,12.3906963636,14.9768863428,19.1956293438,24.1256571075,26.077516605,0.0838652700186,0.0211271420121
Germany,0.0,0.0,0.0,0.0,0.0,0.9200201613,1.001028226,1.01874874,1.053104839,1.07625,1.124710181,1.277685232,1.246583921,1.317465978,1.443317792,1.96625378,1.804237651,1.798813004,1.540238155,1.642944808,1.644029738,1.596569556,1.447849294,1.645881804,1.775267893,1.507,1.573,1.836,2.241,2.792,3.521,4.146,5.265,7.777,9.155,12.345,15.799,21.996,27.867,36.5362,42.8652,51.6304,67.1514,72.8036,75.8188,83.8567,106.1038,121.7084,131.2381,0.0812536850572,0.106324769557
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.009,0.048,0.038,0.035,0.036,0.037,0.073,0.163,0.451,0.835,0.777,1.126,1.245,1.389,1.814,2.003,2.438,2.774893,3.065933,4.124102,5.740519,6.22612,0.0875633135438,0.00504419673234
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.01,0.007,0.009,0.01,0.015,0.013,0.131,0.706,1.609,1.214,1.531,2.035,2.555,2.825,2.486,2.434,2.37646214208,-0.0209642574191,0.00192533107474
Republic of Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0233,0.0116,0.0386,0.0735,0.2594,0.277,0.3402,0.4342,0.4657,0.5235,0.7432,1.2463,1.7443,2.0855,2.567,3.1325,3.120956,4.720968,4.45191290078,4.985598024,0.122945867479,0.0040391664952
Italy,2.676,3.351,3.475,3.617,3.812,4.228,4.209,3.807,3.845,4.245,3.986,3.812,3.73,3.811,3.825,3.96,3.469,3.521,3.393,3.472,3.212,3.683,3.905,3.995,3.31102020202,3.41749813929,3.38040510367,3.96676129718,4.24289101542,4.02208559277,4.21553110048,4.75714035088,4.858,5.691,6.645,7.192,8.291,9.51,11.316,12.95,13.854,15.278,16.596,18.097,20.193,25.8476,37.1388,50.3474,57.3775752,0.142755612731,0.0464854128659
