Carbon Dioxide Emissions *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes carbon dioxide,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,101.085740031,116.137193756,117.985235224,118.757540996,114.481191395,109.270215368,107.699933922,100.272207202,78.8874532854,65.1464657356,59.0792800187,60.66817409,60.7061590526,58.7827740438,56.0436148554,57.6222798483,56.909758965,58.8431036747,58.7926733663,63.2277113537,62.3128848801,67.5059520239,64.6648291566,65.1339791003,62.7772329069,64.9551431614,65.2976159866,65.449909443,65.5874404846,0.00484680058435,0.00186888431199
Belgium,124.990572908,119.419429677,124.055421096,136.660472022,147.280601255,152.879483724,146.823820972,154.12927637,153.316423829,147.86563187,131.541452324,137.394794867,136.248414706,142.294908839,147.877992691,140.9118122,134.215463274,127.230579755,115.098939697,119.404036561,120.199400029,120.172570086,122.102931755,124.391402518,126.817880901,134.337191548,139.512537976,138.903789,135.162457171,143.962376748,144.353663536,153.459255397,153.331011746,157.531921268,151.3666251,157.273585737,155.043274739,153.700346736,161.027190589,159.992908046,157.394003008,157.11544292,155.710136348,165.407421552,146.317313157,157.120138809,147.610244301,140.690879583,142.389338162,0.0148450732231,0.00405731936917
Bulgaria,35.2387757916,37.6509629304,43.4914777548,49.1209024968,53.7175776564,60.1871005656,62.2857089448,64.2663458604,66.2582996964,67.5038433888,72.5657892588,73.4260719888,75.9231004428,79.5179497248,82.1935284516,86.2821144972,82.8425075724,84.3488177292,83.3383000548,82.4507235756,82.5512486436,85.3069250412,85.1918047884,84.003389982,85.5939678624,67.8701867141,54.5106748068,51.1196012676,54.8722686262,52.3051874719,55.6128616298,54.7151062025,52.7576633215,50.6603553624,44.6408288798,44.9788150087,48.0828674981,44.9295975,48.4682590886,47.6413644139,48.6248936897,49.6448009165,52.8474557995,51.4310016305,43.4476202177,44.6296968922,49.9186955772,45.213785969,41.4165431574,-0.0814745500684,0.00118014554027
Czech Republic,152.866130486,153.821394961,150.905615332,157.395322804,164.410892356,170.163245732,178.705125785,178.996150253,179.163320803,179.911732237,186.410026836,191.751592331,197.642202217,200.108633537,201.493375769,195.658006522,194.096355242,192.482737402,191.121910171,196.811880228,192.806167702,191.558580851,190.863777204,191.47849574,184.51897488,169.91749732,154.741456822,133.533108378,127.357029907,126.917210754,132.797315959,137.06022361,132.69392712,124.601445619,118.638035654,125.014779076,128.500578965,125.005894686,127.30529362,131.657496503,130.749184478,133.097585719,132.891818315,126.955684934,116.851281073,120.992242312,118.3238653,113.122379666,109.379937317,-0.0304340422153,0.00311673153192
Denmark,40.1981659956,45.777696642,47.2456975788,51.8200361604,59.0529257532,64.1705853708,60.7360109796,63.8156912688,61.2246356604,57.4168499172,58.1665466988,61.3974667644,64.5886206036,64.7676900396,65.4070227732,65.1985620012,60.7388831244,56.3421276648,53.5947955596,56.7555364836,62.2097938872,63.5724214416,60.9928962804,60.5452394376,54.1856870172,55.8988920828,66.1046043596,59.7016339081,63.5614100381,68.380089262,65.9468238227,79.6900830693,69.9396544809,65.0845045669,61.8801347885,58.0449770213,57.8543218285,56.8175515459,61.7689014125,56.8690472482,53.2439428522,61.7599944501,57.2371382378,54.4269085137,50.4759629322,51.3034720126,46.9242491644,42.0899108787,44.5917352438,0.0623425766826,0.00127062120009
Finland,25.4827028052,28.6130894292,29.3402696004,33.7979346264,39.6222130404,42.7464618156,42.919012404,43.482660354,48.7630901952,44.5722499332,45.2676816,51.2491366728,50.364838458,54.3801806244,55.491240114,56.0163443832,46.3902212952,43.5053821176,44.604366876,44.9545968828,48.7951275888,48.72409434,52.155407214,51.5190638556,50.9829399288,51.7858467516,53.9902354702,51.4383088572,52.8042113266,58.711277849,54.2117305879,59.2648439846,57.0503349331,54.2990546755,54.6855164122,55.1074411822,57.4370679744,59.587407617,67.6145641522,62.9486498988,55.0843244569,61.5652261071,59.7918991765,54.1751494462,51.9893127408,58.4613260592,51.4985433388,46.0986386312,47.8752784852,0.0413852781057,0.00136418431066
France,355.543181604,353.067271369,382.767723,395.550881694,432.203631955,460.888449642,475.561303769,498.338207525,544.098009784,531.885063942,483.467748998,530.156464013,517.67132593,534.851085172,530.792953909,502.39047308,460.795155178,450.466319578,426.71111976,418.424621947,404.360474112,398.465334108,395.38548216,387.08724456,406.23348096,416.361768003,439.6985608,431.068070475,406.943540469,395.023167374,405.876259994,420.548882992,411.674704286,437.538224714,437.027565511,433.785187265,431.129219533,424.782979251,433.917887254,438.97972999,436.861515184,429.979909105,424.293912852,422.579056177,401.334509746,406.105452034,382.889115634,383.332796528,385.571656343,0.00859623961151,0.0109866885468
Germany,918.574022405,908.108006303,899.112653942,951.33505833,1018.32130438,1058.26210778,1056.37065389,1076.29807181,1127.16425445,1091.66718659,1038.37562002,1102.78758697,1090.16142072,1120.54057356,1176.3615786,1126.15390006,1085.06916242,1049.06290013,1048.17431044,1076.58686471,1088.0401785,1092.28200142,1081.90500088,1074.91545647,1046.50564037,1030.50315905,990.194997442,958.885797218,946.559661239,936.780636215,930.882753857,954.252064692,929.937604691,923.413778986,893.481403756,902.509953253,915.581096798,900.879898036,910.154480648,900.129933299,883.284608711,894.276447469,859.81297468,853.85650837,798.494634974,833.682541894,802.286478614,824.949566212,842.816784601,0.0244576223195,0.0240156799555
Greece,21.9559015836,23.17990419,25.4201436396,26.836613442,27.6983280576,30.5959579092,37.4830010748,42.1134218424,49.2293406168,48.34351422,56.084677146,62.6670845568,65.1711259008,64.4890961808,53.690874246,53.7430459608,52.1115337368,52.2908669412,54.3649029912,56.7007103376,60.8711985648,60.37344666,66.8452806828,71.519252544,77.7093986628,80.4506557212,79.4952974621,81.9562281638,83.6987098471,85.4164718258,87.2914866631,87.5603838931,91.0549718755,93.2275411981,94.2938171281,101.139126693,102.95376447,102.282916562,100.660892838,107.07567775,105.744470207,107.819812539,109.354450478,106.57492033,102.023223004,93.6246719044,92.6865259791,87.2828772016,78.8407009039,-0.0942472890019,0.00224652979523
Hungary,57.0309902424,57.188506032,53.3009533752,54.5747956488,57.7252244844,61.2297603036,62.7750077004,63.9115522416,68.201841564,69.4020045312,72.5284262556,76.64157207,80.004430764,84.8071174176,83.6756430912,83.0552974956,82.0928568456,82.4480858916,78.8196124188,79.5210186492,82.0270277892,80.3691973404,81.7494931908,77.1998944104,74.1241287792,73.4976905522,68.8415184526,62.9582647738,61.808630621,63.5273463528,63.304488013,64.496053805,62.8330610318,62.7043571251,61.6444268371,58.9344694582,60.0314068714,58.9843375956,61.5932306467,60.5281747664,60.3964664878,58.711897951,63.7775875307,64.7037919293,58.7383527422,57.9419125986,52.4548761912,50.4601898299,47.0075768945,-0.0658702477813,0.00133945955895
