"Renewables: Consumption - Geothermal, Biomass and Other *",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.227,0.23,0.266,0.266,0.245,0.242,0.215,0.163,0.085,0.076,0.151,0.145,0.142,0.169,0.154,0.136,0.136,0.145,0.143157894737,0.14,0.14,0.114736842105,0.130526315789,0.155789473684,0.144210526316,0.162105263158,0.132631578947,0.146315789474,0.166315789474,0.178947368421,0.203157894737,0.214736842105,0.168421052632,0.38,0.394736842105,0.473684210526,0.523157894737,0.523157894737,0.770526315789,0.771578947368,0.825263157895,0.854536562819,0.0383085086942,0.0017755664885
Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.035,0.029,0.025,0.023,0.019,0.023,0.029,0.029,0.026,0.019,0.018,0.016,0.013,0.017,0.026,0.031,0.027,0.026,0.0326315789474,0.0263157894737,0.0315789473684,0.0294736842105,0.0336842105263,0.0347368421053,0.0178947368421,0.018947368421,0.018947368421,0.018947368421,0.021052631579,0.0305263157895,0.0273684210526,0.0126315789474,0.0242105263158,0.0231578947368,0.0273684210526,0.02,0.021052631579,0.02,0.021052631579,0.021052631579,0.0211103100216,0.021052631579,-,4.37434137e-05
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.0,1.065,1.036,1.163,1.206,1.396,1.868,1.978,2.253,2.183,2.33184210526,2.46715789474,2.65568421053,2.61115789474,2.60421052632,2.28,2.27968421053,2.36857894737,2.43821052632,2.59873684211,3.09157894737,2.96315789474,3.07684210526,2.57578947368,2.89684210526,2.86526315789,3.09945167321,3.16615210368,2.59817833947,3.72390524,4.10304003422,4.31586022281,4.59442943516,5.73981700026,5.974452145,5.27983441216,5.51217570526,6.28034631911,7.09836480405,8.47514291563,8.58914454305,8.27055700368,8.96799429538,9.09553532792,0.0170004907995,0.0188988149166
Total S. & Cent. America,0.0,0.0,0.0,0.0,0.0,0.7990285,2.36793225,2.444157188,2.548462375,2.6635638,3.143714575,3.651124725,3.952882463,4.478481075,5.0055064,5.35632815774,5.88162698026,6.68784700132,7.46314984474,7.87563036168,7.09071690132,7.57580169605,8.18078688158,8.40797061184,8.2084634,9.90484210526,10.167,11.6401578947,11.3009473684,12.1904210526,12.4406315789,13.9225569364,15.0250468405,14.1685993921,16.2177999768,17.4148295079,20.1529128544,22.0399031194,24.901974895,26.4109553029,27.8419575701,29.7784199158,34.9709384244,37.9267374356,41.6765576525,45.0255992799,52.8654412142,57.3428326011,70.9726696606,0.241081267595,0.147467881441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,0.0,0.0,0.0,0.0,0.0,0.060453143,0.062291054,0.033714662,0.074628203,0.141980011,0.133981742,0.156425723,0.262416196,0.233862328,0.26945893,0.438352768,0.341393847,0.324474341,0.55842246,0.804824891,0.932812725,1.277587463,0.901888432,1.047106883,1.104168115,1.124138326,1.203230366,1.303721689,1.339505187,1.184704342,1.830443643,1.594417985,1.714227097,1.827154778,1.642369794,1.563155316,1.713738823,1.576937368,1.762182088,2.088503585,2.57914576,3.376294265,4.171918899,4.30228830178,4.28706455195,4.4759069253,4.52392817226,4.64219126739,4.73794682327,0.0234234705567,0.00984456390142
Azerbaijan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Belarus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098947368421,0.103157894737,0.0,0.0,0.0,0.0,0.0,0.0305263157895,0.0978947368421,0.0926315789474,0.0852631578947,0.150526315789,0.22,0.22,0.220602736842,0.22,1.307292e-08,0.00045711867278
Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.108,0.083,0.057,0.247,0.26,0.315,0.3,0.290526315789,0.262105263158,0.218947368421,0.230526315789,0.313684210526,0.476842105263,0.531578947368,0.593684210526,0.641052631579,0.761052631579,0.849473684211,0.914736842105,0.92,0.929473684211,1.09684210526,1.10421052632,0.946315789474,1.05684210526,1.26421052632,1.40631578947,1.66631578947,1.74947368421,1.70842105263,2.04947368421,2.36842105263,3.26842105263,3.83263157895,4.62421052632,5.53894736842,5.92315789474,6.28,6.63157894737,7.02349439172,0.0619999989867,0.0145935025066
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.029,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.008,0.036,0.056,0.066,0.076,0.154669985175,0.00015791373153
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.309,0.405,0.292,0.494,0.587,0.683,0.517,0.514,0.494,0.49,0.704,0.721,0.907,1.183,1.438,1.837,2.127,2.605,3.273,3.96033,0.213315069675,0.00822882167995
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.036,0.051,0.061,0.08,0.126,0.21,0.355,0.521,0.728,0.573399709374,0.646840455485,0.832183189957,0.975667404163,1.07815697602,1.31890897461,1.29960555967,1.5115592094,1.87912153071,2.49335153939,2.91075474212,3.17424946549,3.06994934283,3.10506380403,3.14057126928,3.32025759199,4.59465277778,4.37761944444,4.44609722222,4.4339494156,-,0.00921291392297
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68421052632,4.82473684211,4.74978947368,5.74284210526,6.23,6.37052631579,6.66282105263,7.70365263158,8.49715789474,8.95995789474,8.57684210526,8.20315789474,8.91894736842,9.26842105263,10.3242105263,9.46,10.7336842105,9.91157894737,10.3515789474,8.72105263158,10.9505263158,11.1452631579,11.0726315789,11.0423784872,-,0.0229439884424
France,0.0,0.39,0.605,0.926,1.067,1.3702458,1.3918224,1.5151953,1.5500864,1.5770592,1.4158849,1.3329,1.3745814,1.4183881,1.4840102,1.4710235,1.4921525,1.52734,1.5587,1.6223,1.65215,1.6628,1.7506,1.77325,1.84145,1.76955,1.88105,2.04715,1.9926325,2.14345,2.24599,2.32909,2.51864,2.47334,2.59294,2.97844,3.10474,3.47492,3.66114,3.72224,3.907124,3.87397896,4.27099728,4.48588,4.63206,5.06488634278,5.67162934383,5.82570710752,6.23350660504,0.0729315057397,0.0129520557821
Germany,0.0,0.0,0.0,0.0,0.0,0.9200201613,1.001028226,1.01874874,1.053104839,1.07625,1.124710181,1.277685232,1.246583921,1.317465978,1.443317792,1.96625378,1.804237651,1.798813004,1.540238155,1.642944808,1.644029738,1.595569556,1.445849294,1.637881804,1.749267893,1.435,1.471,1.558,1.635,1.875,2.01,2.098,2.273,3.256,3.585,4.731,5.214,6.048,8.841,10.4712,14.3542,18.7004,24.3634,27.8096,30.5968,34.3347,37.6218,44.6584,47.8381,0.0741352885961,0.0993985831737
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.079,0.126,0.105,0.123,0.122,0.114,0.184,0.191,0.181893,0.193933,0.199102,0.196519,0.20967,0.0698428079486,0.00043565488886
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.01,0.007,0.009,0.01,0.014,0.012,0.127,0.7,1.599,1.171,1.421,1.829,2.223,2.297,1.859,1.655,1.65047814208,-,0.00342938350514
Republic of Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.085,0.091,0.096,0.097,0.082,0.07,0.092,0.13,0.128,0.132,0.16,0.179,0.313956,0.337212,0.440252900778,0.439050024,-,0.00091226346558
Italy,2.676,3.351,3.475,3.617,3.812,4.228,4.209,3.807,3.845,4.245,3.986,3.812,3.73,3.811,3.825,3.96,3.469,3.521,3.393,3.472,3.212,3.683,3.905,3.995,3.307,3.41157894737,3.37252631579,3.95584210526,4.22805263158,4.00436842105,4.19389473684,4.71147368421,4.725,5.443,6.225,6.611,7.093,8.085,9.834,11.074,11.48,12.272,12.523,13.043,12.973,14.816,16.4867,18.0786,20.007552,0.109730131924,0.0415719337761
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.006,0.007,0.025,0.054,0.069,0.102,0.147,0.157,0.218,0.2834,0.303561657667,0.00058885198087
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.872,0.867,1.211,1.106,1.024,1.085,0.265,0.231,0.017,0.441,0.553,0.702,0.835,0.9,0.67,0.75,0.752,0.863,0.939,1.017,1.316,1.463,1.592,1.791,2.021,2.374,2.924,2.564,3.332,5.28,5.191,4.019,5.149,6.129,7.058,7.083,7.239,7.358062452,0.0192321483046,0.0152886714786
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947368421053,0.0515789473684,0.0421052631579,0.0536842105263,0.0568421052632,0.254736842105,0.249473684211,0.261052631579,0.288421052632,0.313684210526,0.329473684211,0.348421052632,0.28,0.311578947368,0.317894736842,0.301052631579,0.349473684211,0.332631578947,0.449473684211,0.472631578947,0.402105263158,0.472631578947,0.476842105263,0.488421052632,0.296842105263,0.515789473684,0.508421052632,0.509813987022,0.508421052632,-,0.00105640350375
Poland,0.048,0.076,0.082,0.088,0.169,0.128,0.169,0.272,0.295,0.326,0.334,0.305,0.401,0.38,0.354,0.409,0.391,0.396,0.474,0.495,0.536,0.525,0.324,0.209,0.234,0.148813187,0.253104396,0.244565934,0.211631868,0.204923077,0.209192308,0.232978022,0.346417582,0.343368132,0.291527473,0.319582418,0.444,0.427,0.455,0.8504,1.5108,1.9928,2.5555,3.617,5.2263,6.3045,7.6008,10.0943,12.5431330519,0.246000006795,0.0260622743517
