Oil: Regional consumption - by product group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Fuel oil,1026.23112,1099.03827847,1198.5882549,1280.40883672,1373.21754855,1490.97748784,1557.52394992,1679.78671525,1807.2652537,1946.79868537,1994.17074312,2132.27586885,2219.68658466,2355.72187266,2404.60323239,2521.64606029,2558.46355611,2547.53700611,2517.91760631,2518.93733964,2635.92301319,2650.30325884,2676.25123558,2624.45192582,2620.98205497,2647.68980111,2519.29811441,2187.575,1840.90849315,1559.3860274,1292.73821918,1085.0692623,980.283424658,990.951780822,887.951232877,728.41284153,663.69,637.227808219,605.269041096,542.065444499,520.860589041,573.331122055,460.885469452,435.649794262,408.391654602,380.31481411,383.957545714,376.198877812,391.133071224,0.0396976022335,0.0857945295919
Others,440.562222247,471.552032219,510.121325096,522.209270656,531.254216219,651.662926521,765.480278466,843.755793934,921.160285644,1148.67742369,1125.3035737,1012.22645902,921.592733326,918.608435014,993.378934808,1096.35877399,1164.22203507,1207.58265814,1238.27695179,1280.69997169,1329.64069621,1389.88528891,1431.00687835,1437.3579324,1465.74099822,1507.2200281,1480.56231829,1543.33262295,1197.47608219,994.096958837,904.293134429,694.366640575,741.461690287,667.933435427,760.213482097,906.325411091,978.709836968,895.717679452,1040.42663599,1093.66898273,1058.66299162,1028.80707452,1041.76723545,995.985871652,1023.9584921,976.749818662,1130.5992891,1180.23448095,1232.54193717,0.044319545872,0.270356468122
Total Former Soviet Union,3313.95241591,3548.81879625,3866.12622118,4107.31037085,4376.24875618,4826.36264311,5126.53966698,5547.11795764,5981.44976058,6587.9134994,6911.7861026,7055.1226623,7375.71764416,7822.32710627,7967.87302547,8338.158114,8442.13421061,8388.42716501,8273.48665503,8259.45592299,8374.05226734,8413.71970376,8455.32049945,8319.8146603,8323.32139143,8365.9272503,8030.40903072,7250.10912568,5748.20572603,4999.75101363,4465.36624402,3857.79468976,3842.71210125,3675.5666957,3654.22337251,3588.28860781,3675.58035752,3625.33261096,3814.18019763,3840.39907005,3829.1662423,3942.87982633,3992.81820664,4040.35936611,3887.28225492,3983.61024605,4293.20575783,4433.5434413,4558.95120637,0.0282861252477,1.00000000757
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,158.229631067,161.480940297,164.820455276,168.507976349,173.547898174,179.259807517,185.713726405,201.465479958,216.587321285,238.095682692,236.605647294,261.061521549,306.335901147,381.630420758,419.053240458,387.423873536,392.797248971,417.405429019,472.065263732,492.371332093,527.230478615,519.094218239,530.024777168,524.387413369,597.636143799,620.593676148,640.147700811,739.420406701,721.463025184,803.531079105,831.580556742,860.030718482,915.703089958,987.524037258,1007.42412684,1016.97733491,1111.32562856,1177.59962459,1258.35562554,1317.95885926,1404.05343074,1477.79378212,1504.64159795,1611.76489675,1642.70490712,1706.19010749,1784.36812489,1865.9632216,1914.92084158,0.0262371837823,0.224608604997
Middle distillates,286.454332979,297.862837336,313.486993889,327.502949969,344.935300623,358.736120107,372.637698747,406.330966646,451.355845933,480.750942555,492.182051413,560.995653253,635.663071197,667.613750036,752.489162896,783.995314442,838.522127111,931.984323652,1055.11543206,1139.27755232,1161.22482832,1123.83641268,1176.69023917,1214.85081059,1275.50047882,1354.67918351,1372.46882105,1379.1617093,1457.6183555,1536.99472775,1498.52427577,1504.5874609,1560.29976384,1569.51781262,1599.07570541,1686.89542503,1738.93390213,1791.44418635,1804.05097527,1908.49789286,2045.81909798,2092.02165893,2239.87946098,2286.53240951,2389.59226501,2424.63545897,2544.01051678,2666.52306565,2661.92029944,-0.00172613028259,0.312227112519
Fuel oil,270.350919515,278.98755413,287.616091606,297.355607843,307.054730139,317.469039138,344.525507206,367.748843945,388.724694357,401.234782996,367.445552403,415.250359613,458.332404962,481.927767988,556.934803126,642.22408832,787.251806958,802.35990944,844.016613154,857.708027115,920.89921834,959.780289619,990.649119449,1005.34436288,987.142281274,992.389850789,1148.64488927,1130.63971618,1143.62157343,1203.79040027,1245.57479435,1264.06298835,1276.9934929,1333.19303947,1400.04892078,1343.84676562,1314.22280424,1330.54677623,1391.5490478,1447.4072112,1478.36185896,1482.46035012,1590.05610925,1760.05958459,1894.20521142,1927.44434253,1956.58716371,2035.80886728,2106.10286371,0.0345287799636,0.2470330971
Others,171.697121306,175.119885305,179.177699588,183.202209148,188.426671913,194.709526706,201.016443836,214.259565027,230.21620274,242.230843836,211.513309589,243.13869071,275.414750685,295.169528767,333.607610959,199.257770492,217.418728767,263.459961644,266.609561644,333.918415301,405.967556164,411.369249315,445.452071233,517.858085599,548.965207021,689.545106904,656.269490854,726.401600844,830.645985637,892.768044974,867.044891025,904.617850743,960.83694803,1021.13971332,1035.58153272,1075.5186934,1083.27010533,1117.61141207,1215.62092199,1266.9471344,1406.77136251,1403.27169125,1419.9588109,1548.00631415,1581.23333735,1708.50666093,1718.99603244,1784.55902115,1842.64555351,0.0325495159716,0.216131151895
Total Middle East,886.732004868,913.451217068,945.101240359,976.568743309,1013.96460085,1050.17449347,1103.89337619,1189.80485558,1286.88406432,1362.31225208,1307.7465607,1480.44622513,1675.74612799,1826.34146755,2062.08481744,2012.90104679,2235.98991181,2415.20962375,2637.80687059,2823.27532683,3015.32208144,3014.08016986,3142.81620702,3262.44067243,3409.24411091,3657.20781735,3817.53090199,3975.62343303,4153.34893975,4437.08425209,4442.72451788,4533.29901847,4713.83329472,4911.37460267,5042.13028575,5123.23821896,5247.75244026,5417.20199925,5669.5765706,5940.81109772,6335.00575018,6455.54748242,6754.53597908,7206.36320499,7507.7357209,7766.77656991,8003.96183782,8352.85417569,8525.58955824,0.0206798034442,0.999999966511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,124.074291101,131.957117532,142.26747698,149.689773254,166.787443462,179.208613945,190.851165559,207.965626699,219.580750161,222.69479391,232.947052349,260.681503101,274.416234283,302.126487246,314.59706383,338.519989566,356.016857221,383.637421914,387.938962102,390.688641498,408.739949636,405.29608137,432.925878493,462.12103765,479.876248493,495.458931644,503.614462055,512.177930109,527.18321411,540.222983288,557.756862055,549.668969399,564.260431644,575.871173288,584.491081096,588.335098989,604.630658837,601.534975855,643.39088793,677.986948629,704.927850853,689.389978417,710.216534478,765.713371334,799.068616272,840.145472215,823.506224661,871.789349405,871.86731729,w,0.240555576434
Middle distillates,237.349078348,260.961357777,269.368717816,281.61989375,294.079114819,318.229744465,345.867103656,378.912214874,403.229514527,418.317682834,436.01343987,480.433235873,516.937693344,551.789405688,581.523906948,613.873158957,650.151588588,674.631825411,694.500473252,704.212659049,723.908536957,696.857072097,712.051153622,747.900718835,776.474274665,797.369415633,795.035336704,797.906559118,824.306434481,854.153744922,889.382484089,917.787583573,947.929982843,987.356622276,1045.35951814,1072.41418939,1103.18599822,1135.30435179,1168.08144212,1200.83447657,1255.91961511,1311.91879903,1413.09466042,1497.95434917,1519.22100232,1616.40221887,1620.87436193,1663.31291513,1733.89500344,0.0424346421285,0.478396315307
Fuel oil,146.790972235,167.337148491,148.613709294,157.798871511,137.835625216,164.678924611,185.939078163,195.001792792,214.064564771,216.704362346,220.194486978,245.053185531,254.441935259,255.093115183,280.630302212,299.940123376,318.788466393,339.153800026,352.69186243,355.168197375,351.020743281,350.800529971,350.62144141,377.232434154,394.505968224,395.31401493,398.943833119,409.76876992,394.259636623,400.03462238,416.614603204,423.691955731,444.419019056,450.511701221,449.004408529,421.199420254,401.36208019,391.844912415,395.142032168,402.813131602,456.669496309,422.073653136,420.555824632,431.513239084,430.520737832,452.723486556,382.577454794,414.657401089,441.779657076,0.0654088312805,0.121890748692
Others,54.3706071872,57.7433252585,62.3981044057,66.6844752618,75.6003588896,80.2669032889,83.6203144616,92.7046643223,101.794655876,110.725241628,124.029621789,144.096174672,152.895737877,150.972467231,159.146404033,172.01885754,181.274651885,198.166785034,213.758197194,231.004586609,247.731383089,246.70119893,276.014045406,274.018319092,285.13362092,305.334991664,298.013289974,322.520954853,327.230654994,341.686570468,346.930912669,361.276361054,371.29648208,373.005675852,390.886772734,401.649006783,419.050519818,446.237080719,447.633448489,489.502947052,502.039527199,503.33502998,524.427021282,540.175259547,557.394287908,569.510204388,547.534953566,569.736602192,576.8485204,0.0124828178162,0.159157391943
Total Africa,562.58494887,617.998949058,622.648008496,655.793013777,674.302542386,742.38418631,806.277661839,874.584298688,938.669485335,968.442080719,1013.18460099,1130.26409918,1198.69160076,1259.98147535,1335.89767702,1424.35212944,1506.23156409,1595.58983238,1648.88949498,1681.07408453,1731.40061296,1699.65488237,1771.61251893,1861.27250973,1935.9901123,1993.47735387,1995.60692185,2042.374214,2072.97994021,2136.09792106,2210.68486202,2252.42486976,2327.90591562,2386.74517264,2469.7417805,2483.59771541,2528.22925707,2574.92132077,2654.24781071,2771.13750385,2919.55648947,2926.71746056,3068.29404081,3235.35621914,3306.20464433,3478.78138203,3374.49299495,3519.49626782,3624.3904982,0.0298037623569,1.00000003238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
