Natural Gas: Consumption*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Billion cubic metres,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,0.0,0.0,0.0,0.0,0.0933333333333,0.0744444444444,0.394444444444,1.16,1.12,1.4,1.44444444444,1.65777777778,1.59444444444,1.63333333333,1.57777777778,2.02333333333,2.31,2.51888888889,2.72444444444,2.23444444444,2.37,2.79222222222,2.98888888889,3.85666666667,4.95111111111,5.57,6.12333333333,6.50111111111,6.47666666667,7.2,8.33777777778,9.33444444444,12.2855555556,13.1288888889,15.0388888889,16.9144444444,18.2277777778,20.8411111111,23.6166666667,27.4133333333,32.3555555556,33.6633333333,35.1133333333,38.6466666667,34.5511111111,34.6466666667,32.2066666667,31.3155555556,28.9744444444,-0.0722238197923,0.00863369181752
Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.222222222222,0.317777777778,0.454444444444,0.713333333333,0.683333333333,0.656666666667,0.74,0.811111111111,0.812222222222,0.815555555556,0.871111111111,0.818888888889,0.853333333333,0.84,0.742222222222,0.708888888889,0.815555555556,0.825555555556,0.823333333333,0.784444444444,0.901,1.033,0.938,1.148,1.559,1.261,1.102,1.079,-0.0181885976344,0.00032151618507
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0411111111111,0.0988888888889,0.125555555556,0.17,0.356666666667,0.575555555556,0.6,0.685555555556,0.752222222222,0.843333333333,0.962222222222,1.03888888889,1.09666666667,1.20555555556,1.34444444444,1.40777777778,1.44222222222,1.54666666667,1.55666666667,1.69333333333,1.81222222222,2.03444444444,2.13888888889,2.24333333333,2.21333333333,2.43888888889,2.64,2.54888888889,2.62333333333,2.71888888889,2.70333333333,2.81333333333,2.76111111111,2.91888888889,3.01111111111,3.09199282401,3.00653906988,2.92745453966,3.11906202563,2.99380062206,3.34410793711,2.96620065178,3.25148880609,3.64463311678,0.123983085155,0.00108601350803
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355555555556,0.0388888888889,0.0377777777778,0.0488888888889,0.417777777778,0.522,1.186,3.153,3.373,4.132,4.521,4.952,5.251,6.793,7.906,9.721,10.271,12.382,14.566,16.027,17.378,20.938,22.108,26.865,30.493,36.0609503,37.5,35.7,39.0,44.713,45.254,45.64,0.0112927276641,0.0135996285826
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.37981939786,13.5743588477,13.4838128203,13.664904875,14.1176350209,9.51164475628,9.32085134405,9.05029118049,9.05029118049,9.86412751732,7.7826467774,9.68303545353,9.77358148995,9.9546735447,10.9506798639,12.2172463376,12.4888844287,12.8510685473,14.2081810483,15.0230953127,16.1085973244,18.3710407689,21.2669683778,20.5429864756,19.9313575148,22.6196833132,23.3932767414,26.4115369326,22.2659803105,-0.154650375247,0.00663472944871
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,87.122526756,91.9451807677,93.9361154332,99.5478133655,100.633287757,123.999552882,117.828409881,100.452195721,90.1353380755,78.9140980572,73.9362223165,80.0000001956,72.0361992711,66.6968327422,70.85972868,70.9502264178,68.7782807111,67.6923078578,69.0497739244,68.5067874978,69.0497739244,66.9683259556,63.1674209689,60.0000001467,46.7674209288,52.1719458289,53.7457014888,49.5429865464,44.992760291,-0.0893559083343,0.0134067665786
United Kingdom,0.821111111111,0.801111111111,1.34777777778,3.04333333333,5.93,11.3,18.22,25.8555555556,27.9744444444,33.46,35.06,37.1877777778,39.5255555556,40.9988888889,44.9188888889,44.7855555556,45.3922222222,45.1655555556,47.08,48.1677777778,51.8033333333,52.6655555556,54.09,51.5222222222,50.3511111111,52.4255555556,56.6322222222,56.36,64.2277777778,66.1366666667,70.5155555556,82.1477777778,84.4733333333,87.813482,93.49576,96.795666,96.308046,95.050898,95.294536,97.385454,94.904268,90.006052,91.003308,93.432378,86.982034,94.170172,78.093246,73.718426,73.10817,-0.00556115573272,0.0217844862491
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.9185531459,30.7694809259,32.2171394634,31.7644093175,33.5742519644,35.7376553,36.0179168211,36.1990088758,39.4565100603,40.0903322699,41.0863385891,41.9907209443,44.0722016824,45.6104062472,47.7824330127,45.7009522746,49.5922756687,50.85992007,45.791498302,43.4383794817,42.7149322311,41.9004525911,45.8823530533,48.7167422005,43.5294118711,45.5339367629,49.1402716133,46.8749899617,45.1956064453,-0.0331852845848,0.013467210345
Other Europe & Eurasia,116.605977046,130.120205133,143.282696588,154.796637471,165.537355466,182.073141135,199.124800846,209.749559986,228.209702977,242.102785303,264.118440057,290.607093756,311.352605451,332.155967803,352.860887079,364.054244704,385.172189359,416.267119106,446.327191034,487.113645491,21.2963849957,21.6850182909,23.73837854,26.7214809324,28.5507278984,27.3149705858,24.1871693927,21.7385590557,16.27604451,14.1276465252,14.1258576886,13.9869096798,15.1626497815,15.0546794611,13.4044947733,13.9767001034,15.2965910682,14.7556992182,15.3077188158,16.9369682865,17.0950599032,17.7965565587,18.186744729,17.5666651396,14.731859978,16.0055042155,16.5535692266,16.0762622397,14.9189660042,-0.0694453939796,0.00444549508393
Total Europe & Eurasia,155.935874502,174.805869284,196.056071481,221.513659699,252.229050475,290.088366605,331.156501747,367.375564412,407.875709314,445.386669574,479.818844661,526.447768416,558.208532173,589.210670679,623.949111657,636.262841882,655.910250726,680.952946628,717.089417874,771.242748864,824.658480141,847.2006652,889.400752215,916.355213082,941.429259485,973.709967123,986.364909262,948.688788354,946.018544835,905.92567102,914.392644044,956.670765245,920.469143343,942.803759693,966.339756977,988.325514371,1013.3022783,1020.00828122,1053.58444597,1077.63757392,1098.21395983,1117.38599427,1128.02996625,1133.5265759,1048.23227517,1127.40323682,1099.26846519,1082.55229855,1064.73963581,-0.0137596754357,0.317266941071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,0.82723969684,0.867304001378,0.909258131602,0.971235443723,1.1396427608,2.70244096298,3.12794726793,3.58051316326,4.34908115238,4.42192504363,4.51125785904,5.081597087,5.1964770491,4.0241852321,5.39128637235,4.8019100814,5.21761838156,7.14568817474,8.16655478697,9.5064812596,10.2556252796,9.85227602816,12.0611614058,13.0941955125,16.5345,24.13818,28.090035,32.311578,17.4835,27.63926,33.7406,39.68172,42.08825,48.94796,58.2029,62.9337,70.44225,82.81665,84.9939,98.73582,102.784,112.0,125.5368,134.7518,143.2032,152.8751,162.420039681,161.512328732,162.176583997,0.00686371559277,0.0483247451484
Israel,0.0769085646,0.09970362885,0.11165333955,0.143283261,0.14727593685,0.13458998805,0.12598166565,0.1245375063,0.05405686665,0.06606321105,0.0603715242,0.0581628099,0.05779469085,0.0568602348,0.0404930955,0.0019255458,0.0020388132,0.04539191055,0.06430756635,0.05615231355,0.0528392421,0.03961527315,0.0451370589,0.04142755155,0.03802952955,0.0329041797,0.02738239395,0.02341803495,0.0233330844,0.02154912285,0.02511704595,0.01577248545,0.01883070525,0.0118364433,0.0106471356,0.0095710953,0.0100241649,0.0089481246,0.00812693595,1.1927623557,1.6553464173,2.3130335754,2.75797623945,4.14647628075,4.51345318194,5.30242459919,4.981685925,2.56,6.86,1.68702912331,0.00204411591403
Kuwait,1.31444444444,1.41333333333,1.52111111111,1.63666666667,1.76111111111,2.03666666667,2.10444444444,2.48666666667,2.78555555556,2.93111111111,3.21222222222,3.86444444444,4.21333333333,4.72111111111,6.25111111111,4.07111111111,4.68444444444,3.67555555556,4.03555555556,4.37555555556,4.2,5.73,4.78,6.84,8.16,4.19,0.5,2.62,5.42,5.97,9.27777777778,9.30222222222,9.27,9.49111111111,8.64,9.6,10.5,9.46,11.02,11.9,12.2,12.5,12.1,12.75,12.3815,14.50883,16.99,18.16,17.77,-0.0187948830426,0.00529503496364
Qatar,0.0811111111111,0.0822222222222,0.112222222222,0.513333333333,0.85,1.00555555556,1.00555555556,1.10333333333,1.58,1.29777777778,2.21,1.48,1.61,1.47888888889,4.36222222222,5.21,4.17,4.92,4.75,5.93,5.5,5.78,5.79,6.24,5.92,6.3,7.63,12.62,13.5,13.5,13.5,13.7,14.54,14.77,13.95,9.66,10.95,11.11,12.21,15.03,18.7,19.61,19.34965986,19.34629404,20.01713443,20.42,23.05,23.49,25.85,0.103483267128,0.00770268170163
Saudi Arabia,0.632222222222,0.76,0.915555555556,1.10111111111,1.32555555556,1.61666666667,1.34888888889,1.52888888889,1.8,2.27777777778,2.71,2.92555555556,4.11666666667,5.67666666667,6.97,9.72444444444,11.3377777778,12.0166666667,11.7344444444,18.2,18.8,25.2,26.8,29.1,29.8,33.52,35.17,38.25,40.04,42.77,42.93,44.41,45.34,46.82,46.2,49.81,53.69,56.7,60.06,65.68,71.24,73.5,74.42,80.44,78.45,87.66,92.26,99.33,103.01,0.0398894511163,0.0306945163757
United Arab Emirates,0.0,0.0,0.454444444444,0.6,0.59,0.84,1.33,1.38,1.73,1.8,1.66,1.94,3.38,4.01,4.36,4.92,6.21,6.52,5.95,8.18,10.12,12.29,14.02,14.18,17.27,16.91,20.36,18.75,19.64,22.71,24.79,27.15,29.0,30.39,31.42,31.43,37.86,36.44,37.88,40.21,42.05,43.36,49.16742,59.45858,59.06469,60.79143,62.498,65.57,68.31,0.0446416139603,0.0203547459096
Other Middle East,0.795555555556,0.956666666667,0.895555555556,0.97,1.33222222222,1.45555555556,1.71555555556,1.89555555556,2.46444444444,2.75111111111,3.30666666667,3.96,3.51555555556,4.07666666667,5.09555555556,4.34777777778,3.64,5.03222222222,5.22444444444,5.78555555556,7.26,8.48,8.67444444444,10.9877777778,12.2644444444,12.0422222222,11.82,13.6022222222,14.2311111111,15.3644444444,16.6611111111,17.4344444444,19.8644444444,21.5488888889,22.49,23.3411111111,23.7077777778,24.6444444444,24.9622222222,26.5488888889,28.3570139992,31.4746878596,32.3820988273,36.5182945057,38.8577915008,44.2111039718,40.6467625781,42.2583613918,44.31289963,0.0514914281666,0.0132041843608
Total Middle East,3.72748159477,4.17922985245,4.91980036004,5.93562981583,7.14580758654,9.79147539548,10.758373378,12.099495114,14.763138019,15.5457660325,17.6705182721,19.3097598969,22.0898272955,24.0443788002,32.4706683567,33.0771689605,35.261879417,39.3555245297,39.9253067978,52.0337446843,56.1884645217,67.3718913013,72.1707429092,80.4834008418,89.986973974,97.1333064019,103.597417394,118.177218257,110.337944196,127.975253567,140.924605935,151.694159152,160.12152515,171.979796443,180.913547136,186.784382206,207.160051943,221.180042569,231.134249158,259.297471245,276.986360416,294.757721435,315.713954927,347.411444826,356.487769113,385.768888571,402.846488184,412.880690124,428.289483627,0.0401621833444,0.127620026469
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,0.772222222222,0.802222222222,0.777777777778,0.817777777778,1.07555555556,1.01111111111,1.14777777778,1.33333333333,1.85555555556,2.14777777778,2.96,3.5,3.73,5.99,8.47,11.37,14.78,16.77,18.36,16.13,15.98,17.5,17.9,20.17,18.98,20.27,20.02,20.67,18.55,19.55,21.01,21.58,20.16,20.85,21.31,19.8455555556,20.5011111111,20.2433333333,21.3955555556,22.0155555556,23.227,23.74,24.291617094,25.355,27.233,26.314,27.841,31.038,32.295,0.0433494262397,0.0096231373027
Egypt,0.049,0.056,0.056,0.056,0.071,0.085,0.085,0.071,0.057,0.06,0.05,0.38,0.46,0.74,1.12,2.18,2.44,2.67,3.13,4.02,4.93,5.68,6.28,6.92,7.74,8.07,9.08,9.82,11.29,12.0,12.6,13.0,13.4,13.7,16.4,20.0,24.5,26.5,29.7,31.7,31.6,36.5,38.36,40.84,42.54,45.11,49.62,52.61,51.43,-0.019750919193,0.0153249101713
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251818852,0.244359435,0.222432439,0.252045007,0.252836022,0.238708201,0.250462451,0.231700567,0.233734906,0.238255892,0.261539289,0.289278796,0.754384239,1.030329235,1.064250497,1.023854599,1.054678493,0.985966369,1.122648684,1.259397147,1.175051051,1.210274024,1.04375,1.03407932,2.141310198,3.142259207,3.47483711,3.49638102,3.739709632,3.362379603,3.917103,3.9411,3.95223796034,3.90029745042,-0.0104383295402,0.00116219534539
Other Africa,0.18,0.263333333333,0.271111111111,0.245555555556,0.188888888889,0.565555555556,0.600192222222,1.05195777744,1.71941555556,1.83787999967,2.35595,2.37598111111,2.81923777778,3.31474888889,5.79691555556,5.74054111111,6.41026555556,6.05678111111,6.56755555556,6.73079333333,7.84753555556,9.15029777778,9.13886333333,9.84814555556,11.6519822222,11.0603122222,10.5763344444,11.2968911111,11.6853266667,11.9693166667,12.8322255556,14.3855444444,14.5606272406,16.1769672935,13.2565584716,16.7269437817,19.6357776097,21.8324639705,22.6976658718,25.3770625613,27.6781248181,25.5776935404,30.1002673009,31.3522679526,26.9461992819,32.5450980209,33.4468695667,35.36957541,35.7205279267,0.0126893511042,0.0106438631192
Total Africa,1.00122222222,1.12155555556,1.10488888889,1.11933333333,1.33544444444,1.66166666667,1.83297,2.45629111078,3.63197111111,4.04565777744,5.36595,6.25598111111,7.00923777778,10.0447488889,15.3869155556,19.5423599631,23.8746249906,25.7192135501,28.3096005626,27.1336293553,28.9962437566,32.5807602288,33.5505639003,37.1718804616,38.6102381142,39.6618515112,39.9656132404,42.5412753501,42.5556559017,44.5835671637,47.4660801546,50.0202229374,49.1065936096,51.8496159775,52.2259556186,57.7475503883,65.8471627449,69.6195473039,74.8273007474,81.2339283148,85.6473840251,89.2925306504,96.248265415,101.286977585,100.081578885,107.886201021,114.848969567,122.96981337,123.345825377,0.00580586213619,0.0367541052401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,0.00333333333333,0.00444444444444,0.00444444444444,0.0311111111111,0.42,1.74,2.597,3.728,4.733,5.4,5.799,6.846,7.82,8.419,9.691,11.128,12.061,11.763,12.778,12.601,13.47,14.714,15.022,15.384,16.787,16.897,16.207,16.773,17.391,19.32,19.515,19.656,19.305,19.793,20.226,20.537961,22.019305,22.429905,22.438713,22.792052,22.16629,24.412638,26.580694,25.515857,25.197854,25.3837753916,25.1545821258,18.5800705191,17.8810533654,-0.0349852256477,0.0053281262517
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.581111111111,0.638888888889,0.642222222222,0.845555555556,0.943333333333,1.04111111111,1.19777777778,1.34888888889,1.62444444444,1.93111111111,2.18222222222,2.54888888889,2.83777777778,3.23222222222,3.82888888889,4.26777777778,4.71555555556,4.76,5.29,5.73555555556,6.14777777778,6.62111111111,7.38111111111,7.56888888889,7.57888888889,7.77444444444,8.28555555556,9.98222222222,10.7288888889,11.4488888889,12.3244444444,12.8210201745,13.780111884,15.088916691,15.933891495,17.014462491,18.5070436545,19.90674555,20.073814965,21.0555601545,21.8787437895,0.0419426225126,0.006519342307
China,1.1,1.34,1.46,1.4,1.96,2.87,3.74,4.84,5.98,7.53,8.85,10.1,12.12,13.73,14.51,14.27,12.74,11.93,12.21,12.43,12.93,13.76,13.89,14.36,15.03,15.25,15.89,15.88,16.76,17.342,17.741,18.488,19.544,20.257,21.494,24.503,27.43,29.184,33.908,39.6719,46.7634732,56.1414019,70.52314447,81.293429564,89.5198424296,106.941,130.53,146.300001024,161.613150585,0.107696004212,0.0481568537653
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326,2.0534,3.2063,3.008,3.3169,2.9985,3.0262,2.875,1.84870845625,2.67071416125,2.67687201625,2.93669490875,2.74353365,3.1737057475,3.08224420875,3.83041000375,3.05056902875,2.80906752125,2.646448245,-0.0553097166121,0.00078857829794
India,0.226666666667,0.254444444444,0.34,0.377777777778,0.453333333333,0.6575029821,0.69675,0.76425,0.76225,0.86275,1.1045,1.34175,1.433,1.6005,1.9905,1.17725,2.05525,2.6945,3.206,3.67175,4.49125,6.27535,7.22878,8.46804,10.06801,12.0444,13.41382,14.99708,15.23853,16.47472,18.78216,20.50049,22.28845,24.46013,25.06324,26.35085,26.41844,27.589,29.53444,31.86404,35.663,37.275,40.073,41.327,51.87817,62.99345,61.419940524,58.7641735378,51.4472766595,-0.122114293277,0.0153300585225
Indonesia,0.5,0.51,0.623333333333,0.633333333333,1.19333333333,1.23888888889,1.25333333333,1.22888888889,0.8,1.12666666667,2.33,2.35,5.0,5.78,7.46,7.03,7.02,6.67,8.95,10.45,12.36,13.33,13.79,14.64,16.39,16.9192397488,19.4765324335,21.2409750372,22.531143166,26.6829003892,28.1363961161,29.2911559849,30.5531163402,29.4570935471,32.0115525079,29.7408896051,31.0196465531,32.876725891,34.9695056835,32.2006104667,33.2499958326,33.1854147255,31.3216373199,33.3037491426,37.3675948644,40.28714705,37.2666991245,35.8105062742,38.4224250587,0.0758767724037,0.0114489635453
Japan,1.74467373651,1.79036495653,1.85210662081,2.01538167574,2.22993694468,3.41432597688,3.66088659597,3.66234355594,5.09582497373,6.96386261584,8.34054647941,9.99828030954,12.2102321582,17.1360227381,20.3310881819,24.0588993981,24.1067163466,24.6868730295,26.5670918124,35.7309162129,38.2738845897,38.9445399828,39.9407901022,42.3621142639,44.0024123436,48.0722986529,50.8292012993,52.8444874367,53.2104471195,56.9055364479,57.914493169,61.7930400306,64.1409668482,66.0795356836,69.4008550683,72.2891229579,74.2604375657,72.6531479889,79.7728336677,77.0077863762,78.5525699818,83.7392758192,90.2335435177,93.7397773956,87.4445160982,94.5068309926,105.505075138,116.946309866,116.86802698,0.00206850050017,0.0348238758743
Malaysia,0.0,0.0,0.0,0.0,0.0,0.00777777777778,0.0811111111111,0.113333333333,0.114444444444,0.235555555556,0.55,0.64,0.93,1.01,1.1,1.1,1.33,1.58,2.72,4.49,6.46,8.09,7.57,8.19,9.45,9.91,11.6,11.69,12.8477776722,13.3799999188,13.3666666185,17.4044443862,16.2644443924,17.4099999625,16.0999999097,24.1399999021,25.2111110795,26.1685154899,27.3268732325,24.7079511041,31.4298122742,33.7377514218,33.4089847513,33.7521740713,32.9918486676,35.1058430283,31.7679992176,34.6616448194,33.9559063658,-0.0176768470556,0.0101180477068
New Zealand,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.141111111111,0.255555555556,0.296666666667,0.308628448218,0.335011906946,0.896595545524,1.47307472843,1.38329065109,0.912465502771,0.847241507118,1.04219354853,1.87789557657,2.03663031432,2.60826511895,3.32910979746,4.01096307442,3.88188946212,4.21196812602,4.32357826025,4.30213157304,4.67666386023,4.96362095156,4.82630589233,4.50192731919,4.25199168816,4.85725681666,5.19980023168,4.62087594822,5.34447353587,5.6179358436,5.91150224993,5.61973574807,4.28615483663,3.85169059664,3.58336527839,3.67874031647,4.04966060413,3.82074449944,3.9938652166,4.28332854152,3.86795470486,4.21734635158,4.44120252954,0.0559650175273,0.00132337212563
Pakistan,1.76888888889,1.99888888889,2.33222222222,2.61666666667,3.22444444444,3.48555555556,3.47555555556,3.22111111111,3.66888888889,4.05888888889,4.56,4.65,5.08,5.22,5.88,7.18,7.83,8.54,8.42,8.64,8.82,9.46,10.13,10.74,11.45,12.23,13.21,12.96,14.92,15.21,15.6,16.95,16.9,17.8,20.3,21.5,22.7,24.61,30.44,34.46,35.5,36.12,36.8,37.5,38.41,39.63,39.15444,41.225,38.5502472262,-0.0623198449612,0.0114870518446
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00552178575,0.0053235678,0.0090047583,0.00546515205,0.00931624365,0.00716416305,0.0106471356,0.15718683435,1.5933891495,2.4755156607,2.3883563964,3.16930680255,2.9848791585,3.58261954515,3.7375410315,3.7856796765,3.53912486355,3.86697735285,3.68937406965,3.3767843625,-0.0822194293141,0.00100620102603
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0014999999998,0.906704743845,3.60702983084,4.03527684615,5.03381973265,6.83671577766,7.05234021428,8.62080988166,8.23565349482,8.06146685478,8.40339768053,8.7703752868,9.4,10.53,0.12328184396,0.00313768815249
South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,2.104,2.718,2.63,3.023,3.502,4.581,5.723,7.618,9.213,12.172,14.792,13.838,16.849,18.924,20.787,23.099,24.194,28.351,30.355,32.004,34.663,35.671,33.908,43.008,46.284,50.185,52.5244021047,0.0494830049574,0.0156510155648
Taiwan,0.228888888889,0.256666666667,0.332222222222,0.467777777778,0.587777777778,0.557841945,1.12134726,1.305406785,1.50645642,1.5857436,1.57441686,1.79876828889,1.89840323333,1.86999058889,1.80515636667,1.86732094444,1.59120343333,1.35207956667,1.26207441111,1.269988,1.13850801111,1.03734755556,1.04926561111,1.19676346667,1.2056305,1.9350155,2.81018215556,2.78675888589,2.91649121111,3.54201178711,3.95846392567,4.03917204444,4.73900026667,5.61521571111,5.71456462222,6.16449505556,6.6399778,7.42637877778,7.66502592222,9.32440063333,9.40058084444,10.0835817257,10.6985047667,11.6285898222,11.3560505881,14.1005852333,15.5217895222,16.2917512109,16.339734256,0.00569303054363,0.00486885011196
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263333333333,1.34222222222,1.58,2.35888888889,3.10111111111,3.6174775875,5.05413297225,6.2702000955,5.98434149475,6.52179530775,8.0824784955,8.6228206272,9.70517558475,10.7284049595,11.3588796247,13.1311463157,16.164956991,17.570605425,19.2346451153,21.9508823178,24.764217999,26.9036976008,28.5574016408,29.8896811164,32.5469626372,33.3014651055,35.3582595052,37.3724653626,39.2134570485,45.104777691,46.6034469773,51.2394533424,52.2467120137,0.0224514566362,0.015568270348
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0188888888889,0.0655555555556,0.0566666666667,0.0355555555556,0.0366666666667,0.0366666666667,0.0277777777778,0.0333333333333,0.04,0.0722222222222,0.21,0.25,0.25,0.145555555556,0.286666666667,0.531111111111,0.9,1.3,1.6,2.0,2.4,2.37333333333,4.16,6.44,7.0,7.0797,7.499,8.0104,9.402,8.48,9.355,9.751,0.0451860055327,0.00290556484833
Other Asia Pacific,0.241861111111,0.310222222222,0.386305555556,0.443527777778,0.452111111111,0.543055555556,0.528944444444,0.472166666667,1.08763888889,1.81330555556,1.54222222222,1.55,1.65777777778,1.23555555556,1.60888888889,1.94444444444,2.18,2.25444444444,2.52,2.57222222222,2.89222222222,3.04222222222,3.07666666667,2.79666666667,2.58222222222,2.49777777778,2.39111111111,2.48444444444,2.86888888889,3.09,3.38333333333,3.4,3.37111111111,3.64222222222,3.60444444444,3.88777777778,3.75333333333,3.64555555556,4.17111111111,4.54899398,5.21045502,5.48382646977,5.95410318923,5.6921108085,5.15262372,5.77215101848,6.18784392807,6.59639511598,6.68876610094,0.0167813431472,0.00199309224263
Total Asia Pacific,5.81431262539,6.4650316232,7.33063439859,7.98557612019,10.5209369447,14.6260597929,17.2960394115,20.0110558965,24.6262813937,30.5242902196,35.6279196908,41.0169496995,50.5658212311,58.4254706448,66.486876718,71.952045183,73.8541411063,76.6410148394,84.4975743156,99.4285859985,110.139419065,119.618789311,126.60308037,135.633308174,144.65208371,154.40265856,167.451211577,176.869742939,186.836537313,203.172133719,212.28597471,233.100665892,246.084611333,253.735439188,269.752394922,290.199783818,307.733952048,324.129969921,350.321337835,365.744016738,397.324511549,424.225926456,457.625086696,480.277260431,497.880657028,562.198567045,593.505507895,627.126653807,639.161879642,0.021983364597,0.190454959869
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,644.479265074,701.355692378,752.177668655,818.936735125,899.829936669,979.486189895,1046.12223094,1102.47159258,1156.44036548,1179.96195462,1176.98419171,1247.14661094,1285.22952999,1337.11597037,1418.14893195,1433.93188326,1449.96721657,1453.21992552,1467.31087021,1588.2094826,1643.58459191,1658.7241694,1742.92762505,1824.45843008,1906.67340437,1960.14711499,2006.39480746,2020.00464967,2044.79497645,2061.54940912,2132.87171535,2234.61280518,2227.36227933,2263.40638526,2319.22645272,2412.53162984,2454.75116706,2524.94031151,2596.56970986,2686.67260161,2764.28345051,2839.63425721,2954.3844112,3027.66815565,2957.44033597,3180.84613789,3232.95591085,3310.7594938,3347.63430584,0.0141987474635,1.0
of which: OECD,490.253079672,530.28806884,563.314129296,614.954085202,678.29526477,735.716487997,780.735670477,821.633748316,847.152744149,850.116483519,815.421759072,846.84999578,850.252248721,871.653538391,912.837612133,907.989319737,892.399941521,851.958726235,826.287756636,886.731459605,885.347135716,857.574083318,904.789791762,934.051757421,984.372289241,999.656910399,1033.87511795,1059.2414631,1098.94853968,1125.99825201,1186.79391618,1250.19858076,1262.58631945,1266.32595608,1301.65899257,1355.38402517,1341.16613301,1371.3929227,1394.79331587,1417.07493448,1429.99473947,1430.89213283,1478.53750863,1501.16328643,1459.9181522,1551.84498326,1539.93217288,1573.9362675,1596.51261757,0.0177179370075,0.478207617998
                 Non-OECD,154.226185402,171.067623538,188.863539359,203.982649923,221.534671899,243.769701898,265.386560465,280.837844264,309.28762133,329.8454711,361.562432639,400.296615161,434.977281266,465.462431979,505.311319818,525.942563526,557.567275053,601.261199287,641.023113573,701.478022995,758.237456191,801.150086081,838.137833292,890.40667266,922.301115129,960.490204589,972.519689508,960.76318657,945.846436763,935.551157114,946.077799168,984.414224422,964.77595988,997.08042918,1017.56746015,1057.14760467,1113.58503405,1153.54738881,1201.776394,1269.59766712,1334.28871104,1408.74212438,1475.84690257,1526.50486922,1497.52218377,1629.00115463,1693.02373797,1736.82322631,1751.12168827,0.0109948180616,0.521792411804
