Nuclear: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3953148,6.1473854,10.7037868,11.821895,12.418514,12.5864512,12.1356724,12.2549962,12.6306452,12.9797778,12.2328992,12.8516152,12.4936438,13.1786508,13.3598462,13.5940744,14.7519572,18.7426754,25.875587,26.325,24.728,26.047,26.123793,26.502309,27.207,27.999,28.285,30.3242,30.7453,0.0166643708944,0.0123526342213
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6604788,3.2659366,6.739585,7.0224266,14.6679886,16.7760424,17.721794,18.870838,18.9282902,18.9503872,19.511651,19.423263,18.959226,19.0829692,19.379069,19.1315826,19.7944926,19.2995198,19.0829692,19.66633,21.0937962,22.0925806,23.2327858,22.7105263158,23.0042105263,22.5210526316,22.9789473684,22.9621052632,23.5326315789,23.1621052632,23.6852631579,23.2105263158,23.7905263158,23.0410526316,23.4368421053,23.2242105263,23.8926315789,0.0315997973084,0.00959941651672
France,1.0562366,1.6042422,2.9212234,3.5399394,4.9585668,5.7098648,9.3381922,14.5972782,14.7431184,14.694505,18.252122,15.7816774,17.986958,30.4894406,39.9690536,61.2617228,105.3452378,108.93821,144.2845712,191.2672126,224.2491948,254.2083074,265.5661654,275.5672676,303.9840096,314.1353714,331.3975478,338.503943,368.2509244,360.0396792,377.2974362,397.4101256,395.5495582,388.0542558,394.3165456,415.2379852,421.146723,436.8400124,441.1798632,449.368421053,452.631578947,451.263157895,440.631578947,440.315789474,410.131585,428.318512,442.082092,425.40307,423.68458,-0.00131101626903,0.170225054026
Germany,0.1370014,0.3402938,1.5114348,2.0064076,5.3297964,6.4920986,6.2180958,9.523807,12.1047366,14.4602768,24.1431822,29.6364964,41.2639378,43.8802226,52.0737902,55.6004714,65.5441214,74.4403736,78.0731204,104.3376146,138.6630944,130.5093014,141.7478356,156.8489254,161.705846,152.4958164,147.5505078,158.8288166,153.5034396,151.2274486,154.1133168,161.639555,170.3590312,161.6704908,170.0319956,169.638669,171.3312992,164.8303618,165.130881,167.1284498,163.0,167.4,140.5,148.8,134.9,140.6,108.0,99.5,97.3,-0.0194314029068,0.0390925221145
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044194,2.474864,3.7697482,6.4832598,7.424592,10.9866284,13.4482342,13.8945936,13.7354952,13.7266564,13.965304,13.7973668,14.053692,14.031595,14.1818546,13.9697234,13.9520458,14.097886,14.1818546,14.1288218,13.9564652,11.0131448,11.9191218,13.834,13.461,14.677,14.818,15.426,15.753,15.685026,15.793014,15.369604,-0.0241436809301,0.00617509335279
Republic of Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Italy,3.5752946,3.9288466,3.204065,2.6207042,1.7103078,3.2350008,3.425035,3.8404586,3.0449666,3.2570978,3.3322276,3.7962646,3.3720022,4.4282388,4.6536282,4.8922758,5.2060532,9.2498042,8.2333422,6.6777134,7.0224266,8.7592508,0.1723566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.1016462,0.0,0.5391668,0.464037,0.4463594,0.3800684,0.0795492,0.088388,0.3005192,0.088388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
