"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Cayman Islands","CYM","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","11.001","11.001","11.001","11.001","11.001","18.335","14.668","22.002","44.004","36.67","44.004","55.005","58.672","55.005","58.672","69.673","73.34","95.342","95.342","165.015","157.681","165.015","172.349","187.017","194.351","205.352","216.353","227.354","260.357","253.023","275.025","311.695","333.697","366.7","366.7","388.702","407.037","425.372","421.705","454.708","454.708","469.376","480.377","498.712","513.38","517.047","612.389","630.724","586.72","590.387","","","",
"Cyprus","CYP","CO2 emissions (kt)","EN.ATM.CO2E.KT","887.414","865.412","905.749","986.423","1001.091","1151.438","1243.113","1364.124","1624.481","1672.152","1705.155","1884.838","2405.552","2500.894","1925.175","1980.18","2464.224","2669.576","2808.922","3003.273","3208.625","3047.277","3102.282","3098.615","3182.956","3102.282","3545.989","4121.708","4129.042","4341.728","4653.423","4741.431","5276.813","5485.832","5636.179","5551.838","5764.524","5885.535","6391.581","6475.922","6849.956","6846.289","7022.305","7748.371","7334","7502.682","7788.708","8195.745","8555.111","8140.74","7708.034","","","",
"Czech Republic","CZE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139034.305","131810.315","125844.106","125052.034","127831.62","129214.079","122844.5","112481.558","124648.664","124406.642","120193.259","122378.791","122708.821","120735.975","122763.826","123948.267","117013.97","108121.495","111751.825","","","",
"Germany","DEU","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","929973.202","891975.748","877645.112","865558.68","864110.215","889614.2","862276.715","855364.42","822460.429","829977.779","853662.932","828771.336","833406.424","825896.408","806703.33","808859.526","784015.601","783359.208","732248.562","745383.756","","","",
"Djibouti","DJI","CO2 emissions (kt)","EN.ATM.CO2E.KT","40.337","44.004","47.671","66.006","84.341","121.011","139.346","88.008","121.011","84.341","139.346","161.348","190.684","179.683","194.351","198.018","198.018","198.018","201.685","363.033","348.365","300.694","348.365","348.365","355.699","374.034","385.035","396.036","366.7","407.037","399.703","399.703","414.371","429.039","429.039","429.039","436.373","440.04","410.704","443.707","403.37","385.035","399.703","407.037","458.375","473.043","487.711","487.711","524.381","531.715","539.049","","","",
"Dominica","DMA","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","11.001","11.001","14.668","14.668","14.668","14.668","22.002","22.002","18.335","25.669","25.669","25.669","25.669","29.336","29.336","29.336","25.669","25.669","33.003","36.67","36.67","40.337","40.337","44.004","47.671","47.671","47.671","55.005","58.672","58.672","58.672","58.672","62.339","69.673","80.674","73.34","80.674","77.007","80.674","102.676","113.677","102.676","113.677","110.01","113.677","110.01","150.347","128.345","128.345","135.679","","","",
"Denmark","DNK","CO2 emissions (kt)","EN.ATM.CO2E.KT","29779.707","31734.218","36926.69","40707.367","43189.926","44337.697","50127.89","49075.461","53325.514","59401.733","62100.645","57062.187","59599.751","59196.381","55023.335","55639.391","59977.452","61480.922","60784.192","62654.362","60215.807","51561.687","53464.86","49962.875","50597.266","59768.433","58569.324","58107.282","54858.32","48782.101","49746.522","61213.231","54319.271","57157.529","61051.883","55140.679","68602.236","57054.853","56068.43","50930.963","47260.296","49035.124","49266.145","55734.733","50597.266","47098.948","55005","50252.568","46959.602","44502.712","46303.209","","","",
"Dominican Republic","DOM","CO2 emissions (kt)","EN.ATM.CO2E.KT","1041.428","1030.427","1243.113","1250.447","1749.159","1547.474","1672.152","1569.476","2350.547","2654.908","3109.616","3523.987","4675.425","5966.209","6417.25","6340.243","6332.909","5614.177","5449.162","6809.619","6457.587","6167.894","6340.243","7913.386","7444.01","7293.663","8181.077","9754.22","9834.894","10366.609","9570.87","10135.588","11206.352","11939.752","12676.819","16105.464","17546.595","18239.658","18683.365","18870.382","20117.162","20234.506","21499.621","21888.323","18786.041","19651.453","20692.881","21429.948","21019.244","20322.514","20964.239","","","",
"Algeria","DZA","CO2 emissions (kt)","EN.ATM.CO2E.KT","6160.56","6065.218","5669.182","5427.16","5650.847","6596.933","8430.433","8441.434","9061.157","11276.025","15075.037","18668.697","28349.577","38312.816","31906.567","32031.245","39170.894","41891.808","62529.684","45621.147","66519.38","46438.888","39269.903","52625.117","71103.13","72786.283","76277.267","84120.98","83948.631","80046.943","78895.505","81458.738","82261.811","82474.497","86350.516","94692.941","96566.778","88195.017","107080.067","92118.707","87930.993","84293.329","90853.592","92533.078","89493.135","107127.738","103963.117","112338.545","114619.419","124586.325","123475.224","","","",
"East Asia & Pacific (developing only)","EAP","CO2 emissions (kt)","EN.ATM.CO2E.KT","893208.465194601","650611.789351457","529470.627854213","526899.994547482","533410.402813444","580320.468994671","640662.493370234","556134.960911616","607751.202044143","735241.042391507","965005.365013837","1086109.63686407","1151403.60644979","1206789.79439933","1224732.18611384","1402149.41423154","1468970.98074808","1620045.99752393","1800510.56553449","1844489.24386075","1825390.2465259","1815072.31307038","1952249.84357277","2061554.64875396","2221462.44360897","2400663.6369624","2525865.32219914","2702528.29658662","2913651.62817804","2979168.48825007","3090193.5603316","3276012.52980213","3435653.7691625","3674092.28692511","3879439.10214407","4204505.84321366","4404490.20342057","4439500.21237413","4025182.55939469","4063144.56106198","4213121.97634464","4359090.45753818","4597601.86279621","5490983.28877639","6322450.31317364","6854270.11910493","7481420.71858777","7925296.47374272","8236240.20052426","8949787.0824363","9570522.87898278","","","",
"East Asia & Pacific (all income levels)","EAS","CO2 emissions (kt)","EN.ATM.CO2E.KT","1239102.55605389","1065060.01359758","968284.209105821","1013321.13051155","1068393.13980277","1159046.89010398","1257035.89408345","1269513.50623039","1408230.45013548","1646480.25769473","2028961.89098209","2188973.97302204","2330098.99566306","2483040.34204508","2504892.91753128","2644992.58820896","2780643.98475575","2988142.44136521","3170879.98216126","3293777.41517303","3288728.99687216","3256989.26815064","3377116.67513251","3484806.48179464","3727706.57889421","3905523.90547118","4048358.188081","4248229.32454643","4600547.28428176","4750690.03292017","4954996.8799421","5168305.17552526","5405706.96228652","5694674.7637437","6003289.38189933","6366129.94791735","6655086.74275453","6748863.14514713","6233014.43693081","6328726.91177095","6563341.34526822","6698218.59582587","6988676.31280756","7905969.38297787","8788816.59032495","9296042.83491844","9938150.55216035","10433288.2763574","10708271.8482169","11308952.077654","12042675.7376397","","","",
"Europe & Central Asia (developing only)","ECA","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1713950.76707909","1555893.36183611","1376325.29778626","1347100.26222408","1304291.54554453","1208894.46921216","1196597.78303576","1167980.17871415","1190933.4867174","1199851.33661809","1214539.78330426","1277431.69537533","1298012.22509508","1308099.38013388","1380763.90789013","1443685.13054162","1456315.78693268","1317640.09378297","1416733.09997489","","","",
"Europe & Central Asia (all income levels)","ECS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7712057.18477631","7291059.44335914","6846540.67157601","6815082.39738976","6861772.08256772","6610849.52042523","6588441.12080872","6473989.02391688","6533733.71760705","6624390.22823947","6608174.49472388","6802384.30427374","6833910.60442385","6833340.27569798","6992614.9901923","7000411.89462002","6994304.38069477","6443151.7470273","6794445.81166424","","","",
"Ecuador","ECU","CO2 emissions (kt)","EN.ATM.CO2E.KT","1763.827","1646.483","1565.809","1796.83","2145.195","2277.207","2420.22","2592.569","3116.95","3593.66","4283.056","4224.384","4594.751","5262.145","6090.887","7363.336","8111.404","7484.347","10425.281","12167.106","13443.222","16692.184","19288.42","19556.111","21257.599","19431.433","15276.722","15115.374","17271.57","20267.509","16835.197","16486.832","22302.694","24187.532","13637.573","22812.407","23890.505","18276.328","22229.354","21272.267","20942.237","23446.798","24689.911","26523.411","28657.605","29908.052","29688.032","30758.796","29669.697","30472.77","32636.3","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kt)","EN.ATM.CO2E.KT","16054.126","17088.22","18595.357","21554.626","25522.32","27641.846","26563.748","19677.122","22904.082","19695.457","21686.638","23047.095","25511.319","23795.163","26123.708","31099.827","34495.469","37865.442","39313.907","42947.904","45239.779","50978.634","56523.138","57091.523","63838.803","63937.812","74564.778","74810.467","74531.775","72181.228","75943.57","78715.822","81264.387","93156.468","85312.755","95723.368","102030.608","108202.169","122243.112","125393.065","141326.18","125451.737","127193.562","147963.45","150911.718","167207.866","178615.903","192381.821","196796.889","197871.32","204776.281","","","",
"Euro area","EMU","CO2 emissions (kt)","EN.ATM.CO2E.KT","1108447.92620322","1169373.94286315","1273195.69244705","1398095.51769186","1464305.96418642","1526269.78083645","1587046.68830241","1687325.60343736","1800117.76213105","1913458.64265859","2092133.20762009","2180012.20218372","2329837.12029411","2501479.69566754","2486532.99006306","2347467.79139022","2575467.67772006","2501032.3680856","2611140.56128767","2739165.71523828","2687985.47549683","2527949.55978275","2416219.05855019","2352072.2833003","2349227.27987917","2373406.82677485","2326097.46170911","2379514.33936025","2374110.62217044","2545592.15961437","2574793.70416328","2665183.69755352","2593639.764","2539478.174","2532507.207","2585330.342","2653437.533","2615242.061","2662781.049","2600379.71","2624402.227","2687771.654","2684163.326","2741243.848","2759641.187","2743517.388","2723139.869","2693983.552","2635898.272","2452867.301","2479984.766","","","",
"Eritrea","ERI","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.35","297.027","348.365","528.048","590.387","619.723","608.722","630.724","605.055","726.066","770.07","766.403","561.051","579.386","414.371","513.38","513.38","","","",
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","48928.781","53677.546","60054.459","58822.347","64410.855","71117.798","77729.399","86519.198","97157.165","96882.14","116929.629","128682.364","145026.183","155367.123","173152.073","181644.845","198443.372","195663.786","200493.225","203745.854","215003.544","207288.176","209906.414","204867.956","198953.085","201233.959","190467.647","190878.351","199033.759","226671.938","218864.895","225857.864","234057.276","219407.611","233558.564","241732.307","233422.885","252168.589","261563.443","282384.669","294434.431","297830.073","314518.59","321097.188","339428.521","353462.13","350037.152","358236.564","329285.599","288237.201","269674.847","","","",
"Estonia","EST","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23014.092","17751.947","17682.274","16134.8","17946.298","17546.595","16508.834","15287.723","15181.38","15595.751","14935.691","17051.55","17216.565","16780.192","16189.805","18844.713","17491.59","14745.007","18338.667","","","",
"Ethiopia","ETH","CO2 emissions (kt)","EN.ATM.CO2E.KT","352.032","341.031","396.036","421.705","407.037","645.392","825.075","1074.431","1727.157","1668.485","1653.817","1851.835","1408.128","1752.826","1738.158","1210.11","1177.107","1048.762","1371.458","1848.168","1822.499","1866.503","1481.468","1844.501","1664.818","1815.165","2214.868","2581.568","2673.243","2827.257","3017.941","2984.938","2966.603","3028.942","2977.604","2152.529","3729.339","4275.722","5027.457","5075.128","5830.53","4308.725","4481.074","4946.783","5243.81","5053.126","5419.826","5914.871","6369.579","6659.272","6494.257","","","",
"European Union","EUU","CO2 emissions (kt)","EN.ATM.CO2E.KT","2346817.20190414","2432700.37327414","2573245.39588006","2748695.47207291","2863996.84579994","2960884.71878927","3049464.81703499","3118515.44480134","3299235.37810768","3501535.89294639","3733115.1139244","3825911.09786091","3977775.98020765","4181032.30246399","4120356.61428681","4043106.70883507","4307891.1961546","4292019.62649518","4432952.13859473","4621990.17969784","4493663.99245799","4242581.13363351","4148999.83765656","4089409.12006156","4061928.36517273","4166359.36697155","4156460.30204074","4235580.49011511","4179885.33356282","4299857.24731983","4113087.31138616","4167780.16178156","4052915.08","3974397.276","3927412.005","3997730.397","4117956.659","4012482.738","4015519.014","3895751.127","3914056.791","3998482.132","3967910.353","4058411.913","4068782.189","4047099.218","4058767.612","4009945.174","3926143.223","3629050.217","3709764.554","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kt)","EN.ATM.CO2E.KT","30454.6506803475","29863.1687088981","32539.6057436988","33236.4708510185","34355.0059277355","47548.7085390455","60282.2994638233","67682.4290888824","93843.6127322908","99947.7611069509","99131.0628633563","97072.0630661249","89300.0098277856","91815.2870474948","89894.320756223","94667.9795039943","122654.272837314","120836.831675512","121557.673317745","148290.162305264","140855.524303715","133137.150762138","132792.066997239","147182.059993533","153918.861937175","163247.626381615","172028.09106627","183373.678403343","207882.29423929","210819.340504987","187683.391200527","194602.400250749","207934.429877713","210180.015073872","229894.600826097","231804.417082083","229815.710264764","236355.929099833","249638.054616985","254416.174763556","261403.613786675","271770.218379225","265891.822912721","288524.410586557","320915.90116332","326058.65252089","318129.777334165","288972.580639505","337979.975929287","357269.961958225","358054.259550882","","","",
"Finland","FIN","CO2 emissions (kt)","EN.ATM.CO2E.KT","15104.373","14939.358","16809.528","19358.093","22852.744","25327.969","29519.35","28617.268","33314.695","37935.115","40395.672","40582.689","44161.681","49387.156","46680.91","46101.524","51279.328","50219.565","51913.719","54333.939","58246.628","51510.349","43083.583","41576.446","42254.841","49665.848","53329.181","57656.241","52185.077","52584.78","51745.037","53747.219","47858.017","50567.93","57498.56","52826.802","61282.904","59992.12","56988.847","55423.038","52141.073","56424.129","61077.552","68888.262","67091.432","54645.634","66196.684","63981.816","56592.811","53167.833","61843.955","","","",
"Fiji","FJI","CO2 emissions (kt)","EN.ATM.CO2E.KT","194.351","168.682","231.021","242.022","425.372","344.698","322.696","355.699","396.036","432.706","520.714","550.05","579.386","630.724","671.061","623.39","484.044","766.403","711.398","839.743","795.739","1081.765","839.743","715.065","583.053","579.386","605.055","476.71","553.717","630.724","817.741","674.728","722.399","762.736","817.741","869.079","894.748","737.067","704.064","803.073","865.412","1114.768","836.076","861.745","1133.103","1364.124","1360.457","1202.776","1078.098","847.077","1290.784","","","",
"France","FRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","271218.654","281211.229","298706.486","334019.696","345303.055","351852.317","347235.564","372009.816","384631.63","413259.899","439013.24","462434.369","480729.032","516599.626","499071.366","446919.292","505602.293","480857.377","505858.983","529155.434","505363.938","454700.666","436893.714","422603.415","405342.846","400880.107","385614.386","377491.981","372207.834","390649.177","399028.272","427667.542","397037.091","389105.37","369457.584","393289.417","408126.099","379486.829","409094.187","371309.419","365559.563","385827.072","380839.952","387590.899","390102.794","392071.973","382581.777","375882.168","372563.533","356923.778","361272.84","","","",
"Faeroe Islands","FRO","CO2 emissions (kt)","EN.ATM.CO2E.KT","58.672","113.677","117.344","124.678","121.011","135.679","139.346","168.682","183.35","212.686","256.69","260.357","234.688","253.023","300.694","348.365","330.03","407.037","399.703","480.377","421.705","440.04","458.375","487.711","498.712","517.047","491.378","498.712","528.048","579.386","623.39","594.054","656.393","707.731","623.39","722.399","638.058","630.724","660.06","667.394","711.398","792.072","762.736","777.404","795.739","766.403","766.403","773.737","718.732","667.394","711.398","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.007","80.674","117.344","135.679","176.016","146.68","146.68","146.68","117.344","102.676","99.009","99.009","99.009","102.676","","","",
"Gabon","GAB","CO2 emissions (kt)","EN.ATM.CO2E.KT","132.012","165.015","88.008","73.34","190.684","216.353","381.368","1012.092","1961.845","1433.797","2082.856","2845.592","2739.249","5313.483","5452.829","5368.488","5709.519","6314.574","7561.354","6754.614","6633.603","6574.931","6556.596","5518.835","5995.545","6318.241","4968.785","4022.699","4334.394","5771.858","4844.107","1477.801","2130.527","3281.965","3351.638","3857.684","3534.988","3545.989","1631.815","1437.464","1052.429","1782.162","1778.495","1334.788","1767.494","2086.523","1976.513","2332.212","1565.809","80.674","2574.234","","","",
"United Kingdom","GBR","CO2 emissions (kt)","EN.ATM.CO2E.KT","584299.78","588938.535","593360.937","603822.888","608355.3","622619.93","618564.228","592517.527","606969.174","628857.497","653063.364","660863.073","648486.948","660034.331","617607.141","603643.205","598912.775","604746.972","605084.336","644893.288","579290.658","560819.979","548520.861","545741.275","529335.117","559855.558","568777.369","571868.65","570464.189","581721.879","571050.909","584351.118","578062.213","558579.442","555238.805","555667.844","571362.604","545572.593","545290.234","535550.682","543662.086","550552.379","531938.687","540640.478","540409.457","541986.267","542041.272","528906.078","522466.826","475107.521","493504.86","","","",
"Georgia","GEO","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15335.394","9952.238","6083.553","2302.876","4066.703","4437.07","4961.451","4345.395","4536.079","3769.676","3388.308","3773.343","4323.393","5067.794","6149.559","6189.896","6237.567","6057.884","6241.234","","","",
"Ghana","GHA","CO2 emissions (kt)","EN.ATM.CO2E.KT","1463.133","1345.789","1433.797","1723.49","1650.15","1705.155","1441.131","1496.136","1763.827","1690.487","2625.572","2295.542","2423.887","2475.225","2937.267","2746.583","2434.888","3003.273","2970.27","2658.575","2559.566","3047.277","3043.61","3655.999","2581.568","3325.969","3047.277","3285.632","3450.647","3344.304","3931.024","4044.701","4096.039","4664.424","5071.461","5427.16","5757.19","6395.248","6402.582","6549.262","6288.905","6919.629","7436.676","7631.027","7348.668","6956.299","9288.511","9578.204","8529.442","7444.01","8998.818","","","",
"Guinea","GIN","CO2 emissions (kt)","EN.ATM.CO2E.KT","410.704","616.056","660.06","696.73","700.397","696.73","718.732","726.066","748.068","748.068","792.072","814.074","832.409","803.073","839.743","843.41","887.414","902.082","902.082","946.086","964.421","990.09","982.756","953.42","979.089","993.757","997.424","993.757","1026.76","1045.095","1056.096","1074.431","1074.431","1103.767","1228.445","1250.447","1272.449","1279.783","1243.113","1272.449","1279.783","1298.118","1323.787","1342.122","1342.122","1180.774","1180.774","1210.11","1213.777","1228.445","1235.779","","","",
"Gambia, The","GMB","CO2 emissions (kt)","EN.ATM.CO2E.KT","18.335","22.002","25.669","29.336","29.336","29.336","33.003","33.003","36.67","47.671","47.671","55.005","66.006","62.339","62.339","99.009","99.009","113.677","139.346","146.68","157.681","157.681","161.348","161.348","172.349","172.349","161.348","179.683","183.35","179.683","190.684","198.018","198.018","209.019","209.019","216.353","216.353","216.353","234.688","256.69","275.025","282.359","315.362","315.362","322.696","322.696","337.364","396.036","410.704","436.373","473.043","","","",
"Guinea-Bissau","GNB","CO2 emissions (kt)","EN.ATM.CO2E.KT","18.335","29.336","40.337","47.671","58.672","66.006","66.006","47.671","62.339","58.672","69.673","73.34","66.006","110.01","102.676","113.677","95.342","102.676","102.676","110.01","146.68","143.013","143.013","143.013","161.348","172.349","183.35","194.351","216.353","231.021","253.023","256.69","260.357","278.692","278.692","282.359","286.026","264.024","172.349","194.351","146.68","150.347","154.014","194.351","201.685","212.686","216.353","231.021","227.354","234.688","238.355","","","",
"Equatorial Guinea","GNQ","CO2 emissions (kt)","EN.ATM.CO2E.KT","22.002","22.002","22.002","25.669","25.669","29.336","25.669","25.669","29.336","44.004","36.67","66.006","88.008","29.336","51.338","62.339","62.339","62.339","69.673","62.339","58.672","69.673","73.34","62.339","80.674","66.006","80.674","99.009","106.343","117.344","121.011","201.685","216.353","102.676","36.67","132.012","117.344","293.36","168.682","473.043","454.708","3094.948","4979.786","6017.547","5218.141","4712.095","4752.432","4796.436","4503.076","4620.42","4679.092","","","",
"Greece","GRC","CO2 emissions (kt)","EN.ATM.CO2E.KT","9405.855","9823.893","10164.924","12258.781","13223.202","17025.881","18650.362","19534.109","22321.029","25474.649","24165.53","27814.195","31572.87","37256.72","36218.959","38873.867","42911.234","46999.939","48081.704","51293.996","51429.675","50721.944","52148.407","55544.049","57054.853","60600.842","59130.375","63472.103","67989.847","74183.41","72723.944","67615.813","75503.53","75646.543","78363.79","79185.198","80395.308","84572.021","87809.982","86636.542","91616.328","93805.527","93669.848","95738.036","97149.831","98675.303","97285.51","98246.264","97809.891","94901.96","86717.216","","","",
"Grenada","GRD","CO2 emissions (kt)","EN.ATM.CO2E.KT","22.002","18.335","25.669","14.668","22.002","22.002","29.336","36.67","40.337","47.671","44.004","47.671","47.671","55.005","36.67","47.671","47.671","47.671","51.338","47.671","47.671","58.672","62.339","62.339","62.339","62.339","66.006","73.34","95.342","102.676","110.01","113.677","121.011","124.678","146.68","157.681","161.348","176.016","176.016","194.351","190.684","194.351","205.352","216.353","205.352","216.353","231.021","238.355","260.357","253.023","260.357","","","",
"Greenland","GRL","CO2 emissions (kt)","EN.ATM.CO2E.KT","223.687","293.36","264.024","330.03","315.362","344.698","388.702","418.038","542.716","407.037","381.368","469.376","553.717","557.384","557.384","506.046","220.02","722.399","392.369","572.052","564.718","528.048","517.047","363.033","568.385","509.713","326.363","234.688","546.383","473.043","557.384","550.05","484.044","502.379","506.046","506.046","517.047","524.381","531.715","542.716","531.715","539.049","539.049","531.715","583.053","608.722","627.057","616.056","638.058","557.384","634.391","","","",
"Guatemala","GTM","CO2 emissions (kt)","EN.ATM.CO2E.KT","1345.789","1408.128","1382.459","1521.805","1771.161","1976.513","1741.825","1983.847","2141.528","2280.874","2299.209","2442.222","2709.913","2937.267","3069.279","3523.987","3311.301","3813.68","4129.042","4693.76","4510.41","3967.694","3626.663","3179.289","3421.311","3523.987","3700.003","3993.363","4125.375","4246.386","5086.129","5053.126","6017.547","5658.181","6838.955","7165.318","6651.938","7598.024","8753.129","8929.145","9915.568","10626.966","11096.342","10502.288","11620.723","12453.132","12526.472","12636.482","11441.04","11844.41","11118.344","","","",
"Guam","GUM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kt)","EN.ATM.CO2E.KT","660.06","737.067","678.395","616.056","649.059","1078.098","1180.774","1323.787","1331.121","1367.791","1580.477","1499.803","1562.142","1804.164","1554.808","1826.166","1752.826","1899.506","2057.187","1521.805","1789.496","1800.497","1404.461","1246.78","1404.461","1419.129","1045.095","1309.119","1404.461","1195.442","1140.437","1122.102","1052.429","1056.096","1334.788","1481.468","1529.139","1602.479","1653.817","1683.153","1609.813","1595.145","1580.477","1565.809","1628.148","1433.797","1290.784","1565.809","1558.475","1554.808","1701.488","","","",
"High income","HIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","6688338.51728254","6831108.14868814","7149728.00255339","7547266.61932269","7927925.90083235","8282880.47662531","8648810.23279033","9040928.33858982","9522998.36401417","10140994.012546","11022907.39209","11248223.0985808","11818220.4957944","12435697.8988276","12141218.2136461","11745302.8698009","12383858.8187208","12630582.4233778","12950615.9707142","13302557.9418331","13017169.3482484","12477888.8945121","11998967.0894063","11969872.690247","12287644.3623699","12432869.3439568","12475413.9090001","12829848.3400889","13306043.9299309","13652167.2174866","13509686.3197855","13757858.2280799","13943053.3594222","13904207.0101529","13822824.1105861","13852176.6458558","14163742.9499002","14197240.4348309","14183424.6518757","14257094.1260858","14690775.1916864","14619145.5577371","14702337.9618852","14975242.8610596","15235460.3213509","15266521.0241322","15313330.7638818","15429050.3505664","15236397.5452545","14346674.3543298","14901650.5699945","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kt)","EN.ATM.CO2E.KT","2955.602","3373.64","3685.335","4250.053","4224.384","4807.437","5166.803","6057.884","6204.564","7759.372","8401.097","9160.166","9284.844","9295.845","10678.304","11019.335","12508.137","14231.627","15753.432","15885.444","16662.848","18690.699","19702.791","21015.577","22346.698","23014.092","25698.336","28272.57","29482.68","30348.092","27660.181","28892.293","33428.372","35129.86","31429.857","31620.541","29365.336","30854.138","39233.233","42753.553","40465.345","37971.785","36952.359","40065.642","38415.492","40546.019","38554.838","39962.966","38573.173","36996.363","36288.632","","","",
"Honduras","HND","CO2 emissions (kt)","EN.ATM.CO2E.KT","616.056","737.067","700.397","711.398","722.399","751.735","806.74","876.413","1224.778","1177.107","1389.793","1331.121","1536.473","1510.804","1558.475","1668.485","1778.495","2002.182","2049.853","1932.509","2057.187","1822.499","1763.827","2002.182","1987.514","1906.84","1848.168","2174.531","2504.561","2728.248","2592.569","2698.912","3076.613","2849.259","3336.97","3879.686","3960.36","4158.378","4649.756","4741.431","5031.124","5713.186","6090.887","6769.282","7367.003","7554.02","7007.637","8778.798","8672.455","7865.715","8107.737","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kt)","EN.ATM.CO2E.KT","19469.8091658074","20510.0483020037","20544.7229398769","21725.0068966501","23631.6194422069","27606.8608522525","28797.6013667823","31380.59232907","35971.1375408101","39669.8053971263","43007.6938736382","46193.8601466723","47359.5307343677","50812.1359988751","51900.0952140575","51807.5816753515","50460.5845517923","52262.7482857849","54394.2602175708","55245.3847736659","59734.1416716803","58642.4819149496","59945.0725399299","60341.0304855915","58561.0700008884","62306.0180477066","55115.8658194775","61199.5561247831","66324.8061690946","70236.2785855837","62572.4570391799","61676.925984506","63334.7685981172","65118.4296243686","68141.7720692802","73190.4042286592","76682.1649024356","79786.3622878964","76047.2993253853","77077.1103486238","79258.538","81649.422","84583.022","93809.194","100567.475","100926.841","107589.78","115059.459","118403.763","123350.546","133288.116","","","",
"Croatia","HRV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16772.858","16428.16","16875.534","17612.601","18518.35","19295.754","20417.856","20491.196","19644.119","20714.883","21877.322","23542.14","23047.095","23105.767","23175.44","24389.217","23366.124","21554.626","20883.565","","","",
"Haiti","HTI","CO2 emissions (kt)","EN.ATM.CO2E.KT","286.026","297.027","304.361","249.356","300.694","304.361","304.361","260.357","264.024","315.362","385.035","403.37","392.369","421.705","473.043","484.044","674.728","707.731","755.402","755.402","751.735","766.403","825.075","894.748","913.083","942.419","843.41","913.083","1023.093","1037.761","993.757","997.424","909.416","663.727","300.694","942.419","1092.766","1422.796","1232.112","1331.121","1367.791","1569.476","1826.166","1734.491","1987.514","2075.522","2112.192","2390.884","2427.554","2262.539","2119.526","","","",
"Hungary","HUN","CO2 emissions (kt)","EN.ATM.CO2E.KT","45371.791","48976.452","50560.596","56281.116","62401.339","61293.905","61733.945","58829.681","61154.559","62419.674","70003.03","69280.631","69430.978","73068.642","74102.736","75389.853","80013.94","83204.23","88187.683","86229.505","86860.229","86618.207","86871.23","89137.436","90853.592","86104.827","83537.927","84436.342","78264.781","76090.25","62955.056","63435.433","58705.003","60116.798","58074.279","60058.126","62698.366","61807.285","60776.858","60362.487","57238.203","57021.85","56094.099","59071.703","57351.88","57916.598","57234.536","55859.411","54656.635","48675.758","50582.598","","","",
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","21404.279","26024.699","22995.757","22783.071","22394.369","24689.911","23395.46","24561.566","27586.841","33391.702","35822.923","38987.544","43340.273","49134.133","51260.993","53963.572","61810.952","82434.16","93933.872","95096.311","94784.616","100160.438","105407.915","104956.874","112184.531","121245.688","121740.733","123372.548","132162.347","130966.905","149565.929","179730.671","202576.081","218600.871","221413.46","224941.114","253290.691","278658.997","210210.775","241988.997","263418.945","294907.474","306737.216","316792.13","337635.358","341991.754","345119.705","375544.804","412387.153","453105.521","433989.45","","","",
"Isle of Man","IMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
